Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons	VDW Volume	H/C	O/C
G5	C(CC(C)(C(C(CO)=O)O)O)=O	MCFITSDWJQTWPY	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	1.6937	5	0.4122071290998735	0.7142857142857143	166.83	1.7142857142857142	0.7142857142857143
G5	C(C(C(C)O)O)(C(C(C)=O)O)=O	ZQQYMVSBOBDHFL	176.068473484	C7H12O5	7	12	5	-1.9222	-0.441	5	3	94.83	-1.4458	5	0.4099422618576609	0.7142857142857143	166.65	1.7142857142857142	0.7142857142857143
G5	C(CC(C)O)(C(C(CO)=O)O)=O	MVYPTZOLMHEXPZ	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-1.3762	5	0.4122071290998735	0.7142857142857143	167.02	1.7142857142857142	0.7142857142857143
G5	C(CC(CO)(C(CCO)O)O)=O	HJQHWPDRPLSDKF	178.084123548	C7H14O5	7	14	5	-1.8606	-0.069	5	4	97.99	-6.8315	5	0.5555549215153458	0.7142857142857143	170.83	2.0	0.7142857142857143
G5	C(C(CCO)O)(C(C(C)O)O)=O	NEWYBMXQDXMOCN	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-1.295	5	0.5532900542731335	0.7142857142857143	171.96	2.0	0.7142857142857143
G5	C(CC(C(CO)(CCO)O)O)=O	COUVFVFEIAHQHO	178.084123548	C7H14O5	7	14	5	-1.8606	-0.069	5	4	97.99	-6.8315	5	0.5555549215153458	0.7142857142857143	170.85	2.0	0.7142857142857143
G5	C(C(C(CC=O)O)(C(C)O)O)=O	YBWDFRMSPDXLFD	176.068473484	C7H12O5	7	12	5	-2.168	-0.392	5	3	94.83	-2.1438	5	0.4133938074236188	0.7142857142857143	163.42	1.7142857142857142	0.7142857142857143
G5	C(CC(C)(CC(C(O)=O)O)O)=O	OKTCNNDQICWRTG	176.068473484	C7H12O5	7	12	5	-1.2835	-0.558	5	3	94.83	-1.1682	5	-0.2651636915730702	0.7142857142857143	165.11	1.7142857142857142	0.7142857142857143
G5	C(C)(C(C(C)O)C(C(O)=O)O)=O	VMJVQIVQOZZJAW	176.068473484	C7H12O5	7	12	5	-1.3598	-0.553	5	3	94.83	-0.48562	5	-0.1617400206067043	0.7142857142857143	162.8	1.7142857142857142	0.7142857142857143
G5	C(CC(C(O)=O)O)(CC(C)O)=O	NOOWJXPOJZSFDM	176.068473484	C7H12O5	7	12	5	-1.1237	-0.663	5	3	94.83	-3.0974	5	-0.2651636915730702	0.7142857142857143	166.69	1.7142857142857142	0.7142857142857143
G5	C(CC(C)(C(C(C=O)O)O)O)=O	ZHKXGIAQAXTAMP	176.068473484	C7H12O5	7	12	5	-2.168	-0.392	5	3	94.83	0.033665	5	0.4133938074236188	0.7142857142857143	162.93	1.7142857142857142	0.7142857142857143
G5	C(C(C(C=O)O)O)(CC(C)O)=O	HDSWTILTIGAHJT	176.068473484	C7H12O5	7	12	5	-2.0082	-0.497	5	3	94.83	-4.6314	5	0.4133938074236188	0.7142857142857143	166.32	1.7142857142857142	0.7142857142857143
G5	C(C(C(CC)O)(CC=O)O)(O)=O	IUVSAJRHPCSQTO	176.068473484	C7H12O5	7	12	5	-1.2835	-0.558	5	3	94.83	-2.9921	5	-0.2651636915730704	0.7142857142857143	164.57	1.7142857142857142	0.7142857142857143
G5	C(C(CCCO)(CC=O)O)(O)=O	VKXXNSSZHMDJBE	176.068473484	C7H12O5	7	12	5	-1.1884	-0.45	5	3	94.83	-7.5475	5	-0.2628988243308577	0.7142857142857143	171.26	1.7142857142857142	0.7142857142857143
G5	C(C(C(CCO)C(C)O)=O)(O)=O	DSLDYAJFULYMNN	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	-9.5576	5	-0.1594751533644916	0.7142857142857143	167.02	1.7142857142857142	0.7142857142857143
G5	C(C(CO)CC(CC=O)O)(O)=O	XRMRBCJCJSVPRC	176.068473484	C7H12O5	7	12	5	-1.3507	-0.501	5	3	94.83	-6.0235	5	-0.1560236077985342	0.7142857142857143	165.9	1.7142857142857142	0.7142857142857143
G5	C(C(CO)C(C=O)C(C)O)(O)=O	ISVUBCBVOVYPJR	176.068473484	C7H12O5	7	12	5	-1.5868	-0.391	5	3	94.83	-3.6773	5	-0.0525999368321684	0.7142857142857143	163.44	1.7142857142857142	0.7142857142857143
G5	C(C(C)C(C(CC=O)O)O)(O)=O	CHFUVLXNURMAIB	176.068473484	C7H12O5	7	12	5	-1.4458	-0.609	5	3	94.83	-0.54762	5	-0.1582884750407467	0.7142857142857143	166.2	1.7142857142857142	0.7142857142857143
G5	C(CC1(C(O)OCC1O)O)=O	WTVDHJNWDQUFGZ	162.05282342	C6H10O5	6	10	5	-1.8953	-0.094	5	3	86.99	-3.2699	5	0.6672129828347552	0.8333333333333334	142.78	1.6666666666666667	0.8333333333333334
G5	C(CC(C1(COC(C1)O)O)O)=O	WQKYHEOOVNHSMK	176.068473484	C7H12O5	7	12	5	-1.6106	-0.364	5	3	86.99	-1.1774	5	0.2885645578694998	0.7142857142857143	160.33	1.7142857142857142	0.7142857142857143
G5	C(CC1(C(O)OC(C)C1O)O)=O	FSEUOUHMCYPOHC	176.068473484	C7H12O5	7	12	5	-1.5706	-0.472	5	3	86.99	-0.61884	5	0.2862996906272873	0.7142857142857143	160.38	1.7142857142857142	0.7142857142857143
G5	C(CC1(COC(CC1O)O)O)=O	CGANCXXAASIOHT	176.068473484	C7H12O5	7	12	5	-1.5533	-0.364	5	3	86.99	-1.1774	5	0.2851130123035418	0.7142857142857143	158.87	1.7142857142857142	0.7142857142857143
G5	C1(C(C(C)O)OC(CC1O)O)=O	HBUNEZOCDPORJE	176.068473484	C7H12O5	7	12	5	-1.2657	-0.577	5	3	86.99	0.72947	5	0.2828481450613293	0.7142857142857143	158.78	1.7142857142857142	0.7142857142857143
G5	C(C(C=O)C(C)C(CO)O)(O)=O	PRABOPWJEPWAIB	176.068473484	C7H12O5	7	12	5	-1.5868	-0.391	5	3	94.83	-1.123	5	-0.0525999368321684	0.7142857142857143	163.59	1.7142857142857142	0.7142857142857143
G5	C(C(C(C)O)C(C(CO)O)O)=O	ZJQKEFFIWTYISQ	178.084123548	C7H14O5	7	14	5	-2.118	-0.228	5	4	97.99	-4.0735	5	0.6601652708054572	0.7142857142857143	168.69	2.0	0.7142857142857143
G5	C(C(C(CO)O)C(C)O)=O	QMKXGRGFQRAWPU	148.073558864	C6H12O4	6	12	4	-1.5506	-0.357	4	3	77.76	-4.012	4	0.381298406518552	0.6666666666666666	143.15	2.0	0.6666666666666666
G5	C(C(C(CC(C)O)O)O)=O	NGEVRUUFNAKXBP	148.073558864	C6H12O4	6	12	4	-1.4096	-0.575	4	3	77.76	-5.5564	4	0.2756098683099741	0.6666666666666666	143.02	2.0	0.6666666666666666
G5	C(C(C(C)O)C(C(C)O)O)=O	UPQCDXYYYDKFQL	162.089208928	C7H14O4	7	14	4	-1.1913	-0.735	4	3	77.76	-3.3709	4	0.0003851143110844	0.5714285714285714	159.91	2.0	0.5714285714285714
G5	C(C(C(C)O)C(C(O)=O)O)=O	IXOGFMSUHFVHSY	162.05282342	C6H10O5	6	10	5	-1.9002	-0.339	5	3	94.83	-2.8135	5	0.2203599499245087	0.8333333333333334	146.88	1.6666666666666667	0.8333333333333334
G5	C(C(C(C)O)C(C)(CO)O)=O	FNSKUBCTEJJSJL	162.089208928	C7H14O4	7	14	4	-1.17	-0.466	4	3	77.76	-6.3816	4	-0.000801564012661	0.5714285714285714	158.6	2.0	0.5714285714285714
G5	C(CO)(CC(CC(C)O)O)=O	PQZBLBSEVOBJHW	162.089208928	C7H14O4	7	14	4	-0.7741	-0.681	4	3	77.76	-4.8451	4	-0.104225234979027	0.5714285714285714	164.08	2.0	0.5714285714285714
G5	C(C)(C(C(CC(C)O)O)O)=O	UNRKTQDKLHASOU	162.089208928	C7H14O4	7	14	4	-0.8692	-0.789	4	3	77.76	-2.1852	4	-0.1064901022212399	0.5714285714285714	160.74	2.0	0.5714285714285714
G5	C(C(C=O)C(CO)O)(O)=O	PFCUXEAFATZRNA	148.037173356	C5H8O5	5	8	5	-2.2595	0.039	5	3	94.83	-2.7612	5	0.6012732421319765	1.0	130.05	1.6	1.0
G5	C(CC(C(C=O)O)O)(O)=O	MBPXIKBMTLMRLY	148.037173356	C5H8O5	5	8	5	-2.1185	-0.179	5	3	94.83	-1.1718	5	0.4955847039233984	1.0	129.41	1.6	1.0
G5	C(C(C=O)C(C(C)O)O)(O)=O	JVPMMIYYFIBFGZ	162.05282342	C6H10O5	6	10	5	-1.9002	-0.339	5	3	94.83	-3.0475	5	0.2203599499245085	0.8333333333333334	147.39	1.6666666666666667	0.8333333333333334
G5	C(C(C=O)C(C)(CCO)O)(O)=O	NRDDAFCVUFEVRP	176.068473484	C7H12O5	7	12	5	-1.4245	-0.34	5	3	94.83	-4.0963	5	-0.1594751533644922	0.7142857142857143	164.31	1.7142857142857142	0.7142857142857143
G5	C(CC(C(C(C)=O)CO)O)(O)=O	WESAHWYMGLPHBS	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	1.4309	5	-0.1594751533644922	0.7142857142857143	165.31	1.7142857142857142	0.7142857142857143
G5	C(CC(CC(CCO)=O)O)(O)=O	LQQJVWIZKUEEJC	176.068473484	C7H12O5	7	12	5	-1.0286	-0.555	5	3	94.83	-0.85524	5	-0.2628988243308577	0.7142857142857143	173.76	1.7142857142857142	0.7142857142857143
G5	C(C(C=O)C(C)(CO)O)(O)=O	LVLYOLQIVQLEAI	162.05282342	C6H10O5	6	10	5	-1.8789	-0.07	5	3	94.83	-4.6107	5	0.2191732716007632	0.8333333333333334	145.7	1.6666666666666667	0.8333333333333334
G5	C(CC(CC(CO)=O)O)(O)=O	FDYAXWZTICYNAO	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-1.3297	5	0.1157496006343973	0.8333333333333334	154.89	1.6666666666666667	0.8333333333333334
G5	C(CC(C(C(C)=O)O)O)(O)=O	WTPFIPNGRMUGLS	162.05282342	C6H10O5	6	10	5	-1.5781	-0.393	5	3	94.83	2.1008	5	0.1134847333921846	0.8333333333333334	148.06	1.6666666666666667	0.8333333333333334
G5	C(C(C=O)C(C)(C(C)O)O)(O)=O	WBQCSGIFVWRRLN	176.068473484	C7H12O5	7	12	5	-1.5196	-0.448	5	3	94.83	-0.72934	5	-0.1617400206067043	0.7142857142857143	161.93	1.7142857142857142	0.7142857142857143
G5	C(CC(CC(C(C)O)=O)O)(O)=O	YEJJDRLBDBQBDK	176.068473484	C7H12O5	7	12	5	-1.1237	-0.663	5	3	94.83	0.41875	5	-0.2651636915730702	0.7142857142857143	166.11	1.7142857142857142	0.7142857142857143
G5	C(C(C=O)C(CO)(CC)O)(O)=O	ADPLNHZUGDEANI	176.068473484	C7H12O5	7	12	5	-1.4245	-0.34	5	3	94.83	-2.2641	5	-0.1594751533644919	0.7142857142857143	162.22	1.7142857142857142	0.7142857142857143
G5	C(CC(C(C(CC)=O)O)O)(O)=O	BMESLBABVHNSGL	176.068473484	C7H12O5	7	12	5	-1.1237	-0.663	5	3	94.83	3.1496	5	-0.26516369157307	0.7142857142857143	168.38	1.7142857142857142	0.7142857142857143
G5	C(CC(C(C(CO)=O)C)O)(O)=O	HXLOYVDKCKSELL	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	3.1657	5	-0.1594751533644922	0.7142857142857143	166.23	1.7142857142857142	0.7142857142857143
G5	C(C(C=O)C(C(CC)O)O)(O)=O	RKJZRPJXKZWIEY	176.068473484	C7H12O5	7	12	5	-1.4458	-0.609	5	3	94.83	-3.696	5	-0.1582884750407463	0.7142857142857143	163.66	1.7142857142857142	0.7142857142857143
G5	C(C(C=O)C(CCCO)O)(O)=O	GJHRZWCATUSOEI	176.068473484	C7H12O5	7	12	5	-1.3507	-0.501	5	3	94.83	-7.4106	5	-0.1560236077985342	0.7142857142857143	168.13	1.7142857142857142	0.7142857142857143
G5	C(C(C(CC(O)=O)O)CCO)=O	ZPNSECJYFFYQKT	176.068473484	C7H12O5	7	12	5	-1.3507	-0.501	5	3	94.83	-4.1295	5	-0.1560236077985338	0.7142857142857143	166.45	1.7142857142857142	0.7142857142857143
G5	C(C(C(C(CO)O)O)=O)=O	VDSAQEDKJUSZPS	148.037173356	C5H8O5	5	8	5	-2.8219	0.151	5	3	94.83	-2.2896	5	1.1729555245963417	1.0	130.73	1.6	1.0
G5	C(C(CO)(C(C=O)O)O)=O	YAVWISVERGTOHY	148.037173356	C5H8O5	5	8	5	-2.9817	0.256	5	3	94.83	-2.7559	5	1.1729555245963417	1.0	128.54	1.6	1.0
G5	C(C(C(C(C(C)O)O)O)=O)=O	JMKYUOVNRCMPDL	162.05282342	C6H10O5	6	10	5	-2.4626	-0.227	5	3	94.83	-2.3149	5	0.7920422323888738	0.8333333333333334	146.92	1.6666666666666667	0.8333333333333334
G5	C(C(C(C(C)(CCO)O)O)=O)=O	QADMHSVOUGNDLI	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-3.0218	5	0.4122071290998735	0.7142857142857143	165.75	1.7142857142857142	0.7142857142857143
G5	C(C)(C(CO)C(C(CO)=O)O)=O	RRHJWLOBALHHCG	176.068473484	C7H12O5	7	12	5	-1.9681	-0.115	5	3	94.83	1.368	5	0.5178956673084517	0.7142857142857143	167.89	1.7142857142857142	0.7142857142857143
G5	C(C(CO)(C(C(C)=O)CO)O)=O	HNRHUVOTXSIPOO	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	-2.0094	5	0.5178956673084515	0.7142857142857143	164.94	1.7142857142857142	0.7142857142857143
G5	C(CC(C(CO)=O)O)(CCO)=O	QBQJYZICFSFZRW	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	0.47424	5	0.4144719963420862	0.7142857142857143	171.75	1.7142857142857142	0.7142857142857143
G5	C(C(CO)(CC(CCO)=O)O)=O	BECJGSCAHSGRRD	176.068473484	C7H12O5	7	12	5	-1.8918	-0.12	5	3	94.83	-8.0313	5	0.4144719963420858	0.7142857142857143	172.13	1.7142857142857142	0.7142857142857143
G5	C(C(C(C(CO)(C)O)O)=O)=O	GCLDTTLJYRTVBB	162.05282342	C6H10O5	6	10	5	-2.4413	0.042	5	3	94.83	-3.508	5	0.7908555540651285	0.8333333333333334	147.39	1.6666666666666667	0.8333333333333334
G5	C(CO)(C(CC(CO)=O)O)=O	QORDBZPIKABGJM	162.05282342	C6H10O5	6	10	5	-2.1864	0.045	5	3	94.83	-0.64991	5	0.7931204213073412	0.8333333333333334	152.79	1.6666666666666667	0.8333333333333334
G5	C(C(CO)(CC(CO)=O)O)=O	RHBBDYUCVCIMPI	162.05282342	C6H10O5	6	10	5	-2.3462	0.15	5	3	94.83	-5.3266	5	0.7931204213073412	0.8333333333333334	152.58	1.6666666666666667	0.8333333333333334
G5	C(C)(C(C(C(CO)=O)O)O)=O	KFHNTUHHTDAEOF	162.05282342	C6H10O5	6	10	5	-2.2815	-0.063	5	3	94.83	1.7739	5	0.7908555540651285	0.8333333333333334	150.1	1.6666666666666667	0.8333333333333334
G5	C(C(CO)(C(C(C)=O)O)O)=O	KSPZMTWVXVIPRP	162.05282342	C6H10O5	6	10	5	-2.4413	0.042	5	3	94.83	-1.4805	5	0.7908555540651285	0.8333333333333334	146.6	1.6666666666666667	0.8333333333333334
G5	C(C(C(C(C)(C(C)O)O)O)=O)=O	JEPVREWHHUPHJC	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	0.018689	5	0.4099422618576609	0.7142857142857143	163.21	1.7142857142857142	0.7142857142857143
G5	C(CC(C(CO)=O)O)(C(C)O)=O	IINWRBXRAUSRPD	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	1.4291	5	0.4122071290998733	0.7142857142857143	169.35	1.7142857142857142	0.7142857142857143
G5	C(C(CO)(CC(C(C)O)=O)O)=O	NLBHRFCNVJXULM	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-6.7255	5	0.4122071290998733	0.7142857142857143	165.65	1.7142857142857142	0.7142857142857143
G5	C(C(C(C(CO)(CC)O)O)=O)=O	SCCJXEVWNWYVBF	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-1.1495	5	0.4122071290998735	0.7142857142857143	163.45	1.7142857142857142	0.7142857142857143
G5	C(C(C(C(CC)=O)O)O)(CO)=O	QRYQNVXZYROOPV	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	2.736	5	0.4122071290998733	0.7142857142857143	171.18	1.7142857142857142	0.7142857142857143
G5	C(C(CO)(C(C(CC)=O)O)O)=O	BVHBPJJEVXAEEI	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-0.28783	5	0.4122071290998733	0.7142857142857143	168.16	1.7142857142857142	0.7142857142857143
G5	C(CO)(C(C)C(C(CO)=O)O)=O	BAQBSDQQHJICSS	176.068473484	C7H12O5	7	12	5	-1.9681	-0.115	5	3	94.83	2.7032	5	0.5178956673084517	0.7142857142857143	170.08	1.7142857142857142	0.7142857142857143
G5	C(C(CO)(C(C(CO)=O)C)O)=O	BCZGVABHFKOPCX	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	0.23576	5	0.5178956673084517	0.7142857142857143	166.35	1.7142857142857142	0.7142857142857143
G5	C(C(C(C(C(CC)O)O)O)=O)=O	KJOKCNXVFOQKSD	176.068473484	C7H12O5	7	12	5	-2.0082	-0.497	5	3	94.83	-2.9214	5	0.4133938074236188	0.7142857142857143	166.62	1.7142857142857142	0.7142857142857143
G5	C(C(C(C(CCCO)O)O)=O)=O	URXSALIVVWZZJH	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-8.5322	5	0.4156586746658313	0.7142857142857143	168.96	1.7142857142857142	0.7142857142857143
G5	C(C(CCO)C(C(CO)=O)O)=O	QJKYXQXPDMJUIN	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-3.8116	5	0.5213472128744098	0.7142857142857143	170.14	1.7142857142857142	0.7142857142857143
G5	C(C(CCO)C(C=O)(CO)O)=O	FXNXFGJLIRISIU	176.068473484	C7H12O5	7	12	5	-2.2139	-0.066	5	3	94.83	-5.3675	5	0.5213472128744098	0.7142857142857143	166.43	1.7142857142857142	0.7142857142857143
G5	C(C(CO)O)(C(CO)O)=O	WXYXERHRDKEISL	150.05282342	C5H10O5	5	10	5	-2.6096	0.366	5	4	97.99	0.075465	5	1.3128517714458556	1.0	136.1	2.0	1.0
G5	C(C(CO)=O)(C(CO)O)=O	ZGAWPUBLHOZZRK	148.037173356	C5H8O5	5	8	5	-2.6408	0.315	5	3	94.83	-3.167	5	1.1717688462725964	1.0	134.08	1.6	1.0
G5	C(C(C(CO)O)=O)(CCO)=O	SABLHQLUOCAHMV	162.05282342	C6H10O5	6	10	5	-2.1864	0.045	5	3	94.83	-6.8601	5	0.7931204213073412	0.8333333333333334	152.71	1.6666666666666667	0.8333333333333334
G5	C(C(C(C(CO)O)=O)O)=O	VLORFYJTOOVTFQ	148.037173356	C5H8O5	5	8	5	-2.8219	0.151	5	3	94.83	-2.1903	5	1.1729555245963417	1.0	131.3	1.6	1.0
G5	C(C(C(CCO)=O)(C)O)(O)=O	QPPHYIAIGSAYFK	162.05282342	C6H10O5	6	10	5	-1.5568	-0.124	5	3	94.83	-0.63745	5	0.1122980550684393	0.8333333333333334	152.15	1.6666666666666667	0.8333333333333334
G5	C(C(C(C(C)O)=O)CO)(O)=O	KPBBPIFSOXKSGU	162.05282342	C6H10O5	6	10	5	-1.7191	-0.175	5	3	94.83	-1.8392	5	0.2191732716007632	0.8333333333333334	149.32	1.6666666666666667	0.8333333333333334
G5	C(C(C(C(CO)O)=O)C)(O)=O	FQTKMKNCOHKFCR	162.05282342	C6H10O5	6	10	5	-1.7191	-0.175	5	3	94.83	-1.5339	5	0.2191732716007634	0.8333333333333334	149.12	1.6666666666666667	0.8333333333333334
G5	C(C(C(C(CO)C)=O)O)(O)=O	MYSXLEAJTFNSDI	162.05282342	C6H10O5	6	10	5	-1.7191	-0.175	5	3	94.83	-2.6048	5	0.2191732716007632	0.8333333333333334	148.45	1.6666666666666667	0.8333333333333334
G5	C(C(C(C(CO)O)=O)CO)=O	VSCZDXPKQZQUMT	162.05282342	C6H10O5	6	10	5	-2.5085	0.099	5	3	94.83	-2.1903	5	0.8999956378396646	0.8333333333333334	149.8	1.6666666666666667	0.8333333333333334
G5	C(C(CO)O)(C(C(C)=O)O)=O	TXOVMBDXFHTOKH	162.05282342	C6H10O5	6	10	5	-2.2815	-0.063	5	3	94.83	-0.28199	5	0.7908555540651285	0.8333333333333334	149.9	1.6666666666666667	0.8333333333333334
G5	C(CCO)(C(C(CO)=O)O)=O	RWEGJCQFZKJRNT	162.05282342	C6H10O5	6	10	5	-2.1864	0.045	5	3	94.83	-0.24532	5	0.7931204213073412	0.8333333333333334	153.13	1.6666666666666667	0.8333333333333334
G5	C(C(CCO)O)(C(CO)O)=O	DWRCPJZTWDRHQM	164.068473484	C6H12O5	6	12	5	-2.1552	0.096	5	4	97.99	-0.94635	5	0.9342033464806012	0.8333333333333334	155.73	2.0	0.8333333333333334
G5	C(CC(C(CO)C(C)O)=O)(O)=O	OSQRLBRHUYHMFV	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	-5.3121	5	-0.1594751533644916	0.7142857142857143	167.28	1.7142857142857142	0.7142857142857143
G5	C(C(C(CO)CC(C)O)=O)(O)=O	GCKXAAZKCNQRSU	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	-12.82	5	-0.159475153364492	0.7142857142857143	165.32	1.7142857142857142	0.7142857142857143
G5	C(C(C(C=O)O)O)(CCO)=O	KTQQRSZBGCOSES	162.05282342	C6H10O5	6	10	5	-2.3675	-0.119	5	3	94.83	-3.6515	5	0.7943070996310865	0.8333333333333334	153.02	1.6666666666666667	0.8333333333333334
G5	C(C(C(CO)CCO)=O)(O)=O	ZQIPPABFPHEOLL	162.05282342	C6H10O5	6	10	5	-1.624	-0.067	5	3	94.83	-11.789	5	0.2214381388429757	0.8333333333333334	153.47	1.6666666666666667	0.8333333333333334
G5	C(C(CO)C(C=O)CO)(O)=O	PSQRJNADFAAXBK	162.05282342	C6H10O5	6	10	5	-1.9461	-0.013	5	3	94.83	-2.8499	5	0.3283133553752994	0.8333333333333334	147.22	1.6666666666666667	0.8333333333333334
G5	C1(C(CO)OC(CC1O)O)=O	SFZJIWQYYLRQLK	162.05282342	C6H10O5	6	10	5	-1.625	-0.199	5	3	86.99	1.2497	5	0.6637614372687971	0.8333333333333334	140.68	1.6666666666666667	0.8333333333333334
G5	C(C(C(CO)C(C)CO)=O)(O)=O	HRJAGQMUPQWSMJ	176.068473484	C7H12O5	7	12	5	-1.4057	-0.227	5	3	94.83	-9.3075	5	-0.0537866151559137	0.7142857142857143	164.66	1.7142857142857142	0.7142857142857143
G5	C(C(CCO)C(C=O)CO)(O)=O	BYPSAIAPZPFMHH	176.068473484	C7H12O5	7	12	5	-1.4917	-0.283	5	3	94.83	-5.4865	5	-0.0503350695899557	0.7142857142857143	165.66	1.7142857142857142	0.7142857142857143
G5	C(C(C)(CO)C(C=O)CO)(O)=O	FRLLFFDGWNLNMH	176.068473484	C7H12O5	7	12	5	-1.3803	-0.19	5	3	94.83	-5.8095	5	-0.0537866151559137	0.7142857142857143	161.65	1.7142857142857142	0.7142857142857143
G5	C(C(CO)C(C)C(C(O)=O)O)=O	KKDGBRZGHMUJBO	176.068473484	C7H12O5	7	12	5	-1.5868	-0.391	5	3	94.83	-0.37441	5	-0.0525999368321679	0.7142857142857143	162.78	1.7142857142857142	0.7142857142857143
G5	C(C(CO)C(C)C(CO)O)=O	SQWUXOUQLBNECM	162.089208928	C7H14O4	7	14	4	-1.2372	-0.409	4	3	77.76	-1.9766	4	0.1083385197618748	0.5714285714285714	159.59	2.0	0.5714285714285714
G5	C(C(C(C(CO)C(C)O)O)O)=O	JKWSIRSMPAKFDZ	178.084123548	C7H14O5	7	14	5	-2.118	-0.228	5	4	97.99	-4.0832	5	0.660165270805457	0.7142857142857143	166.99	2.0	0.7142857142857143
G5	C(C(CO)C(CC(C=O)O)O)=O	QMEFTNOUIKRPIH	176.068473484	C7H12O5	7	12	5	-2.2352	-0.335	5	3	94.83	-3.5168	5	0.5225338911981551	0.7142857142857143	165.76	1.7142857142857142	0.7142857142857143
G5	C(C(C(CCO)O)C(C=O)O)=O	BCMYESCQHVXNNU	176.068473484	C7H12O5	7	12	5	-2.2352	-0.335	5	3	94.83	-4.125	5	0.5225338911981551	0.7142857142857143	164.96	1.7142857142857142	0.7142857142857143
G5	C(C(CO)C(C(CO)CO)O)=O	UKJHFAFSEJUUKF	178.084123548	C7H14O5	7	14	5	-2.1639	0.098	5	4	97.99	-4.6642	5	0.7681186762562472	0.7142857142857143	169.62	2.0	0.7142857142857143
G5	C(C(CO)C(C(C(C)O)=O)O)=O	LPYCYPURWRGOQS	176.068473484	C7H12O5	7	12	5	-2.1492	-0.279	5	3	94.83	-3.2061	5	0.519082345632197	0.7142857142857143	166.41	1.7142857142857142	0.7142857142857143
G5	C(C(CO)C(C=O)(C(C)O)O)=O	KMVFEJOXINVCPR	176.068473484	C7H12O5	7	12	5	-2.309	-0.174	5	3	94.83	-2.8672	5	0.519082345632197	0.7142857142857143	162.8	1.7142857142857142	0.7142857142857143
G5	C(C(CO)C(C(CO)O)O)=O	PHEQZDXVACLXJK	164.068473484	C6H12O5	6	12	5	-2.4773	0.15	5	4	97.99	-3.2748	5	1.041078563012925	0.8333333333333334	153.56	2.0	0.8333333333333334
G5	C(C(CO)C(CO)O)=O	CXPNIWULHHKHIJ	134.0579088	C5H10O4	5	10	4	-1.9099	0.021	4	3	77.76	-3.231	4	0.7622116987260199	0.8	126.56	2.0	0.8
G5	C(C(C(CCO)O)O)=O	ZGOWPCHSOHJRIL	134.0579088	C5H10O4	5	10	4	-1.7689	-0.197	4	3	77.76	-4.3022	4	0.6565231605174418	0.8	127.41	2.0	0.8
G5	C(C(CO)C(C(C)O)O)=O	CUUUOFGATCASME	148.073558864	C6H12O4	6	12	4	-1.5506	-0.357	4	3	77.76	-3.5446	4	0.381298406518552	0.6666666666666666	143.0	2.0	0.6666666666666666
G5	C(C(CO)C(C(O)=O)O)=O	PKKBRFJDUGQOAO	148.037173356	C5H8O5	5	8	5	-2.2595	0.039	5	3	94.83	-2.0621	5	0.6012732421319765	1.0	129.42	1.6	1.0
G5	C(C(CO)C(C(CO)=O)(C)O)=O	RGRJSOMDDMYCST	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	0.13595	5	0.5178956673084517	0.7142857142857143	165.32	1.7142857142857142	0.7142857142857143
G5	C(C(CO)C(C(C)=O)(CO)O)=O	HMSJNCBPHLDAPE	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	-1.2188	5	0.5178956673084515	0.7142857142857143	163.99	1.7142857142857142	0.7142857142857143
G5	C(C(CO)=O)(CC(CCO)O)=O	LLAKZMWYTCOBSF	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	-5.2695	5	0.4144719963420858	0.7142857142857143	174.18	1.7142857142857142	0.7142857142857143
