Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G3	OUBOXMCKEXJYDL	C1(C(C(C(C1CN)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6099	-0.064	5	4	103.78	0.4905
G3	GMVRUGGDQSSAAL	C(C1C(C(C(C1N)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9659	-0.228	5	4	103.78	-1.9255
G3	HCDKHGUYCIRFGC	C(C(C)(C(C(CO)=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.4413	0.042	5	3	94.83	-0.52167
G3	GBYNVYGBOCCFCK	C(C(CC(CO)(CO)O)=O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3462	0.15	5	3	94.83	-7.593
G3	XIIKTJZKWRJKSI	C(C(C(C(CO)=O)O)O)=O	148.037173356	C5H8O5	5	8	5.0	-2.8219	0.151	5	3	94.83	-1.1285
G3	HFVQLJMYXMMRQM	C(CO)(C(C(CO)(C)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.229	0.257	5	4	97.99	-0.31167
G3	SUYWWIOIVQEMNS	C(CO)(CC(CO)(CO)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.1339	0.365	5	4	97.99	-3.4522
G3	RBBKOZMUCUHIQM	C(C)(C(C(CO)(CO)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.229	0.257	5	4	97.99	-0.70208
G3	MRKRITSFTIHTAQ	C(CO)(C(C(C)O)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.6829	-0.141	4	3	77.76	0.76382
G3	RLJYTLNHFAJLAE	C(CC(CO)(CO)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.7476	0.072	4	3	77.76	-7.1366
G3	NSKJHRGIUMZEHF	C(CO)(C(C(CN)O)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.0074	0.29	5	4	103.78	1.1992
G3	ZSXYDPAMQLXZSJ	C(C(C(CO)(CO)O)N)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1672	0.395	5	4	103.78	-4.215
G3	ASJSAQIRZKANQN	C(CC(C(CO)O)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.7689	-0.197	4	3	77.76	-2.4886
G3	RNZJRDIKDNXKIJ	C(C(C(C(CO)O)O)N)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1885	0.126	5	4	103.78	-2.0669
G3	QZRMXSVZXCRGAO	C(CO)(C(C(C(C)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	-0.23919
G3	MSKONFCVYLNJPN	C(C(C)(C(C(CO)=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-7.6463
G3	FHYSZSPWXQFGGH	C(C(C)(C(C(CN)=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-1.2608
G3	OMPVMQXVAIVXEY	C(C(CC(CO)(CN)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.744	0.074	5	3	100.62	-6.0464
G3	QWVSJAOISGILAV	C(C(C(C(CO)=O)N)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.2197	0.075	5	3	100.62	-3.1158
G3	YRBZBJHRIGQRSX	C(C(C(C(CN)=O)O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.2197	0.075	5	3	100.62	-2.0469
G3	MTPLMYSUTMBRKU	C(CO)(C(CO)N)=O	119.058243148	C4H9NO3	4	9	3.0	-2.44	0.161	4	3	83.55	-4.7512
G3	TXOGIXKACKDTHB	C(CO)(C(C(CO)(C)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6268	0.181	5	4	103.78	-7.4306
G3	BLKWVMZNQNLKQR	C(CN)(C(C(CO)(C)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6268	0.181	5	4	103.78	-1.2
G3	WQWXZYUDASUZDR	C(CO)(CC(CO)(CN)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.5317	0.289	5	4	103.78	-1.9586
G3	VFWDSQGCHJHDQE	C(C)(C(C(CO)(CN)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6268	0.181	5	4	103.78	0.86472
G3	CXFDMCGOFSDJFK	C(CO)(C(C(C)O)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0807	-0.217	4	3	83.55	-6.0617
G3	PPFTYFJBDQDNLS	C(CN)(C(C(C)O)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0807	-0.217	4	3	83.55	-0.068344
G3	BCDIGRSIKYETOL	C(CC(CO)(CN)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1454	-0.004	4	3	83.55	-5.6031
G3	BPDJZQNMULGAOC	C(C(CC(C)(C(CO)O)O)=O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9869	-0.228	5	3	94.83	-0.68604
G3	PWSOHNXEIARPMG	C(CC(C(C)=O)O)(C(CO)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.8271	-0.333	5	3	94.83	2.1133
G3	GUIKSEWQILZROY	C(C(C)(CC(C(CO)O)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9869	-0.228	5	3	94.83	-2.6471
G3	LWYMQNJMGMCCFO	C(C(CC(CO)(CCO)O)=O)=O	176.068473484	C7H12O5	7	12	5.0	-1.8918	-0.12	5	3	94.83	-7.953
G3	CQANLFJYHMBDIH	C(C(C(C(CCO)=O)O)O)(C)=O	176.068473484	C7H12O5	7	12	5.0	-1.8271	-0.333	5	3	94.83	-0.67835
G3	JTSJCBSBAPKSHV	C(C(C)(C(C(CCO)=O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9869	-0.228	5	3	94.83	-2.9235
G3	KNGCZEMXKNYSEB	C(CO)(C(CO)C(C(C)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9681	-0.115	5	3	94.83	1.4044
G3	VPYMORJLJXJQFS	C(C(C)(C(C(CO)=O)CO)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.1279	-0.01	5	3	94.83	-1.5527
G3	LMMRWYGKCKPPMA	C(C(C(CO)=O)C(CO)(C)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.1279	-0.01	5	3	94.83	-3.7295
G3	JSXSXEUMAGNLEY	C(CC(C(C(CO)(C)O)O)=O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9869	-0.228	5	3	94.83	-3.1534
G3	BXIDKVOKEHHOPM	C(CO)(CC(CC(CO)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.732	-0.225	5	3	94.83	-1.6454
G3	RUNLLBDJYYNYBM	C(CC(CO)(CC(CO)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.8918	-0.12	5	3	94.83	-4.1522
G3	OYBUHTPOGNLJMY	C(C)(C(C(CC(CO)=O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.8271	-0.333	5	3	94.83	-0.59852
G3	PZLXLRJPTYMEMW	C(CC(CO)(C(C(C)=O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9869	-0.228	5	3	94.83	-4.0248
G3	DCWPTWSYZMWKIL	C(C(C(CO)=O)C(CN)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9063	0.023	5	3	100.62	-1.5547
G3	VMCCARNNUOIRPT	C(CC(C(C(CN)O)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.6032
G3	VNBYXOQOCGWZFJ	C(C(C(CC(CO)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-3.0716
G3	WKIWQZKYQRMNFP	C(CC(CO)(C(C=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9251	-0.09	5	3	100.62	-5.3134
G3	ZRMBXIKASCPRFG	C(C(C(CC(CO)(C)O)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9869	-0.228	5	3	94.83	-6.7534
G3	GWUZMTCEZFZAML	C(C(C(C)(CC(CO)=O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9869	-0.228	5	3	94.83	-2.0049
G3	RMFHJNQCSIVIEA	C(C)(C(C(C(C(C)=O)O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9222	-0.441	5	3	94.83	0.80154
G3	MUNUQZQBUPPELK	C(C(C(C)(C(C(C)=O)O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.082	-0.336	5	3	94.83	0.17196
G3	ZMEILYOCLSHQDN	C(C(C(CC(CN)O)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-0.84811
G3	URYGCMBOMHUVKQ	C(C(C(C(C(C)=O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8604	-0.303	5	3	100.62	-0.72993
G3	RFTGWPCIEOLYOI	C(C(C(C)(C(C=O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0202	-0.198	5	3	100.62	-2.3326
G3	JWVOALOLIWYTMR	C(CO)(C(CO)C(C=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.5085	0.099	5	3	94.83	-1.5023
G3	IZYOBKKJVPRWAF	C(C(CO)O)(CCO)=O	134.0579088	C5H10O4	5	10	4.0	-1.5878	-0.033	4	3	77.76	-1.3983
G3	KGMAGSYXWBEQJC	C(C(CO)O)(CC(CO)(C)O)=O	178.084123548	C7H14O5	7	14	5.0	-1.7746	-0.013	5	4	97.99	-4.3711
G3	FGEPGGGVGFHWCN	C(CO)(CC(C)(C(CO)O)O)=O	178.084123548	C7H14O5	7	14	5.0	-1.7746	-0.013	5	4	97.99	0.19339
G3	MJEDKJVEWJDYHU	C(C)(C(C(C)(C(CO)O)O)O)=O	178.084123548	C7H14O5	7	14	5.0	-1.8697	-0.121	5	4	97.99	2.2585
G3	GFFKZVUFWOOERJ	C(C(CO)O)(CC(C)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.2285	-0.411	4	3	77.76	-2.4341
G3	BUQSEVBRGIGBOC	C(CC(C)(C(CO)O)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.3883	-0.306	4	3	77.76	0.010489
G3	RYMHXKSOFRDMFW	C(C(CO)O)(CC(CN)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.553	0.02	5	4	103.78	1.4052
G3	PVZYWQDSXQSODU	C(C(C(C)(C(CO)O)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8079	0.017	5	4	103.78	-2.4434
G3	AOWGVLKQEATEAM	C(CO)(C(C(C)O)C(C=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.1492	-0.279	5	3	94.83	-2.3145
G3	VQYVRVGVXZZBBM	C(CC(C=O)O)(C(C(C)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0082	-0.497	5	3	94.83	-2.3026
G3	RZMXAXYXCMZZKG	C(CC(C(CC(CO)=O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9131	-0.389	5	3	94.83	-3.7273
G3	RJZUVQIHALYHDY	C(CC(CO)(CC(C=O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0729	-0.284	5	3	94.83	-6.5149
G3	XZFDOIXMTIDWDO	C(CO)(C(CO)CO)=O	134.0579088	C5H10O4	5	10	4.0	-1.7288	0.185	4	3	77.76	-0.82814
G3	WXYXERHRDKEISL	C(C(CO)O)(C(CO)O)=O	150.05282342	C5H10O5	5	10	5.0	-2.6096	0.366	5	4	97.99	0.075465
G3	YHKGTFSEJPIKDQ	C(C(CO)O)(C(CO)N)=O	149.068807832	C5H11NO4	5	11	4.0	-3.0074	0.29	5	4	103.78	-5.1851
G3	PECKTJPRIPKDII	C(C(C=CC(C(CO)O)=O)O)=O	174.05282342	C7H10O5	7	10	5.0	-2.1653	-0.161	5	3	94.83	-1.1894
G3	CXPPRUZKJNBMRP	C(C(C(CO)C(C)(CO)O)=O)=O	176.068473484	C7H12O5	7	12	5.0	-2.1279	-0.01	5	3	94.83	-4.3175
G3	YYPVNCVLLSLFEF	C(CC(C(CCO)=O)O)(CO)=O	176.068473484	C7H12O5	7	12	5.0	-1.732	-0.225	5	3	94.83	-2.7342
G3	WMVYVSBRFRLARJ	C(C(CCO)(CC(CO)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.8918	-0.12	5	3	94.83	-7.0908
G3	OSRCTLXHJURJSV	C(C(CCO)(C(C(C)=O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9869	-0.228	5	3	94.83	-3.861
G3	KAYFMIAIBMIIQD	C(C(C(CO)C(CN)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9063	0.023	5	3	100.62	-2.2367
G3	ODILWJGXAOWKPR	C(C(CCO)(C(C=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9251	-0.09	5	3	100.62	-5.0759
G3	KBVUTNHBGBKSDZ	C(C(C(CO)(C)O)O)(CCO)=O	178.084123548	C7H14O5	7	14	5.0	-1.7746	-0.013	5	4	97.99	-2.8134
G3	OSJPDGKAMMTTGQ	C(CO)(C(CO)C(CO)(C)O)=O	178.084123548	C7H14O5	7	14	5.0	-1.9156	0.205	5	4	97.99	-1.3321
G3	PLGOEWNSOOGISL	C(CO)(CC(CO)(CCO)O)=O	178.084123548	C7H14O5	7	14	5.0	-1.6795	0.095	5	4	97.99	-3.8122
G3	YFVHWIATBOLLAX	C(C)(C(C(CO)(CCO)O)O)=O	178.084123548	C7H14O5	7	14	5.0	-1.7746	-0.013	5	4	97.99	-3.6848
G3	DKJDDXJJYXHLFR	C(C(C(C)O)O)(CCO)=O	148.073558864	C6H12O4	6	12	4.0	-1.2285	-0.411	4	3	77.76	-1.7047
G3	UCBNXCDBZHMDGF	C(CO)(C(CO)C(C)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.3695	-0.193	4	3	77.76	0.03168
G3	JCOSEBVXWDUOFU	C(CC(CO)(CCO)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.2932	-0.198	4	3	77.76	-7.4966
G3	PYOXBEQQVCJAJJ	C(C(C(CN)O)O)(CCO)=O	163.084457896	C6H13NO4	6	13	4.0	-2.553	0.02	5	4	103.78	-1.3023
G3	LTEAIUVIGMVYOD	C(CO)(C(CO)C(CN)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.694	0.238	5	4	103.78	0.82247
G3	DNSFELWSFUFGJN	C(C(C(CO)(CCO)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-7.1234
G3	HDSWTILTIGAHJT	C(C(C(C=O)O)O)(CC(C)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0082	-0.497	5	3	94.83	-4.6314
G3	BPNLIVPLQNLIGW	C(CC(C(C(C(C)=O)O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0082	-0.497	5	3	94.83	-0.8032
G3	ZHKXGIAQAXTAMP	C(CC(C)(C(C(C=O)O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.168	-0.392	5	3	94.83	0.033665
G3	MZSCOGUTKINKMW	C(C(C(C(C=O)O)O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-3.4008	-0.089	5	3	100.62	-1.9614
G3	GRCKFGQFRRODIE	C(CO)(CC(CO)(C)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.2072	-0.142	4	3	77.76	-4.5919
G3	CBUKMSAKZIPOGL	C(C)(C(C(CO)(C)O)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.3023	-0.25	4	3	77.76	-1.312
G3	YXINUGWAIZLHJK	C(C(CC(CC(CO)=O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9131	-0.389	5	3	94.83	-4.9646
G3	QXPRRNBQNVREIJ	C(C(CC(C(C(C)=O)O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0082	-0.497	5	3	94.83	-2.1999
G3	UFDQVKKZIJVGJA	C(C(C(CO)(C)O)C(C=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.309	-0.174	5	3	94.83	-5.1154
G3	KPNBAUVGDQYIAI	C(CO)(CC(CN)O)=O	133.073893212	C5H11NO3	5	11	3.0	-1.9856	-0.109	4	3	83.55	-1.7455
G3	PYGHGNLPRNLEKD	C(C)(C(C(CN)O)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0807	-0.217	4	3	83.55	0.62768
G3	VGUKCKIIKZXRND	C(C(C(C)(CO)O)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.2405	-0.112	4	3	83.55	-6.9315
G3	RWMSZEVIXBQAJL	C(C(C(CN)O)C(C=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0874	-0.141	5	3	100.62	-2.8904
G3	YBOLBHFYGABWMJ	C(CC(C(C(C=O)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9464	-0.359	5	3	100.62	-1.3806
G3	AHGCTZMUBPZLOK	C(C(C(CC(C=O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9464	-0.359	5	3	100.62	-2.584
G3	IDBTYBMNHBMAOU	C(CC(CO)(C(CO)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.315	0.201	5	4	97.99	-5.2062
G3	IWASYLACXSGJPG	C(C(C(C)O)O)(C(CO)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.2503	-0.012	5	4	97.99	-0.13089
G3	LBTUWKWHCNBHBP	C(CC(CN)(C(CO)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-2.0457
G3	VHAPTBUJKSFOAY	C(C(CO)O)(C(C(C)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6481	-0.088	5	4	103.78	-6.4295
G3	MYNDUSHUEWHKOA	C(CC(C(C(CO)N)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7341	-0.144	5	4	103.78	-4.6832
G3	AVGPOAXYRRIZMM	C(C(C(CO)(CO)O)O)=O	150.05282342	C5H10O5	5	10	5.0	-2.7694	0.471	5	4	97.99	-4.2059
G3	ZAQJHHRNXZUBTE	C(CO)(C(C(CO)O)O)=O	150.05282342	C5H10O5	5	10	5.0	-2.6096	0.366	5	4	97.99	1.085
G3	PYMYPHUHKUWMLA	C(C(C(C(CO)O)O)O)=O	150.05282342	C5H10O5	5	10	5.0	-2.7907	0.202	5	4	97.99	-2.8744
G3	CMOZXEKFRDIDCA	C(C(C(CO)(CN)O)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1672	0.395	5	4	103.78	-2.6205
G3	HPQGIDPCWDOJIW	C(CO)(C(C(CO)O)N)=O	149.068807832	C5H11NO4	5	11	4.0	-3.0074	0.29	5	4	103.78	-0.90713
G3	ZGPHAZHLWWSPMV	C(CN)(C(C(CO)O)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.0074	0.29	5	4	103.78	0.077742
G3	IEHDXMKHICIRFU	C(CC(CO)(C(C=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.5273	-0.014	5	3	94.83	-5.3043
G3	SSUDYWNAIOLNKR	C(C(C(CO)=O)C(CO)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.5085	0.099	5	3	94.83	-1.6738
G3	LTIXNERYDWMFRC	C(C(C(C)(C(C=O)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.6224	-0.122	5	3	94.83	-0.55603
G3	VTPHIABIXGEURA	C(C(C(C)(C(CO)O)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.4101	0.093	5	4	97.99	-0.77395
G3	FAGPJBHKKUOQAR	C(C(CCO)(C(C=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.5273	-0.014	5	3	94.83	-4.9991
G3	JOEMRRCMXVASPX	C(C(C(CO)C(CO)O)=O)=O	162.05282342	C6H10O5	6	10	5.0	-2.5085	0.099	5	3	94.83	-2.373
G3	PDHFWRCDNWXIRJ	C(C(C(CO)(CCO)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.315	0.201	5	4	97.99	-7.1143
G3	GNQPJPMTQHCZDA	C(CO)(C(CO)C(CO)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.2962	0.314	5	4	97.99	0.70639
G3	CGIVHSMOEAEFQI	C(C(C(C(C=O)O)O)O)=O	148.037173356	C5H8O5	5	8	5.0	-3.003	-0.013	5	3	94.83	-3.095
G3	HTPZSALIZDTBIL	C(C(C(CO)(C)O)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.8427	-0.036	4	3	77.76	-4.348
G3	KKLZOXZZESQNKR	C(CO)(CC(CO)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.5878	-0.033	4	3	77.76	-3.1844
G3	IGUZJYCAXLYZEE	C(C)(C(C(CO)O)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.6829	-0.141	4	3	77.76	0.41635
G3	HIPAGLNATSXMFT	C(C(C(CO)O)C(C=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.6896	-0.065	5	3	94.83	-3.2038
G3	JIDVIMQFVJVPPX	C(C(C(CN)O)O)=O	119.058243148	C4H9NO3	4	9	3.0	-2.6211	-0.003	4	3	83.55	-3.0054
G3	UQNPMNUVBRVOCQ	C(C(C(CO)O)N)=O	119.058243148	C4H9NO3	4	9	3.0	-2.6211	-0.003	4	3	83.55	-2.318
G3	UFYGCFHQAXXBCF	C(C(CCO)O)(O)=O	120.042258736	C4H8O4	4	8	4.0	-1.3388	-0.093	4	3	77.76	-2.4724
G3	KUSWJOPOFIZCSN	C(CC(C(O)=O)O)(CCO)=O	162.05282342	C6H10O5	6	10	5.0	-1.483	-0.285	5	3	94.83	-1.6989
G3	ICELZWMGQRGTFX	C(C(CCC(CO)=O)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.483	-0.285	5	3	94.83	-5.2071
G3	LZWYDLFSHVJXCF	C(C(CC(C(C)=O)O)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.5781	-0.393	5	3	94.83	0.11316
G3	SLLURUDMWUFLKC	C(CC(CC(C(O)=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.6641	-0.449	5	3	94.83	-2.6143
G3	FWTFAZWTXINKAL	C(C(CCO)(CC=O)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.6428	-0.18	5	3	94.83	-3.9357
G3	PUJKYDSEIJLNGJ	C(C(C)(CC(C=O)O)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.7379	-0.288	5	3	94.83	-1.9524
G3	PEPJGLGUVINFJT	C(C(C=CC(CO)O)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.704	-0.006	5	4	97.99	-0.16114
G3	HVTGQMWTDDUILK	C(CO)(C(CN)O)=O	119.058243148	C4H9NO3	4	9	3.0	-2.44	0.161	4	3	83.55	1.1617
G3	YVXXPGROVYTBAL	C(C(CC(CO)=O)O)(O)=O	148.037173356	C5H8O5	5	8	5.0	-1.9374	-0.015	5	3	94.83	-2.2187
G3	HDGNQJMIIPXNJZ	C(C(C(C(C)=O)O)O)(O)=O	148.037173356	C5H8O5	5	8	5.0	-2.0325	-0.123	5	3	94.83	1.8724
G3	JYPFTOPPKDHQEW	C(C(C(C=O)O)O)(O)=O	134.021523292	C4H6O5	4	6	5.0	-2.5729	0.091	5	3	94.83	-1.2721
G3	VPNBLFIVNKFHGY	C(C)(C(CO)(C(C=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.4413	0.042	5	3	94.83	-1.1921
G3	QJEBIWGZDFAUAU	C1(C(C(C(CO)C1O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.2121	0.012	5	4	97.99	-0.051205
G3	SABLHQLUOCAHMV	C(C(C(CO)O)=O)(CCO)=O	162.05282342	C6H10O5	6	10	5.0	-2.1864	0.045	5	3	94.83	-6.8601
G3	GYSCUAORHOFYBL	C(C(CO)=O)(C(CCO)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1864	0.045	5	3	94.83	-4.2019
G3	OUJNZICMUOLQGP	C(C(C(C(CCO)O)O)=O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3675	-0.119	5	3	94.83	-3.4132
G3	TXOVMBDXFHTOKH	C(C(CO)O)(C(C(C)=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.2815	-0.063	5	3	94.83	-0.28199
G3	PLFONWSYZWJLGP	C(C(C)O)(C(C(CO)=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.2815	-0.063	5	3	94.83	0.39057
G3	BHIQKDNSGQRBRS	C(C(C(C(C(C)O)O)=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.4626	-0.227	5	3	94.83	-2.3908
G3	RFTHSMAPWRIBGB	C(CC(C(C(CO)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-0.25821
G3	LBSWPIIXJVENJX	C(CO)(C(CC(CN)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	2.4069
G3	XYVWFGWOGXGWEW	C(CO)(C(CC(CO)=O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-6.0415
G3	MQOIIDLQBLKSJB	C(C(CC(C(C=O)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9464	-0.359	5	3	100.62	-2.5976
G3	CYYDRPQLYOGXNF	C(C(C(CN)O)=O)(CCO)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-6.8427
G3	RLEACPXWXGVCIY	C(C(CN)=O)(C(CCO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-4.9929
G3	XICDAJGFNFDKNY	C(C(CO)=O)(C(CCO)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-8.6757
G3	FKQDVKIYSLALDL	C(C(C(C(CCO)N)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-3.1232
G3	APSVCGFBKMNGFG	C(C(CN)O)(CC(CO)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-7.1835
G3	IWQVOQJITVWGNM	C(C(CC(C(CN)=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-2.365
G3	FZWXNVBNIUHICE	C(C(CC(C(CO)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.3913
G3	KFPHBTRJOUDHES	C(C(CN)O)(C(C(C)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	-0.21873
G3	IPTQYDMFVRDNRC	C(C(C)O)(C(C(CN)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	-0.4864
G3	QGBOPSNKMRUVJT	C(C(C)N)(C(C(CO)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	0.72863
G3	SGYNUDGAOQZSCY	C(C(C(C(C(C)N)O)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8604	-0.303	5	3	100.62	-0.732
