Generation	Inchi	Smiles	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	OUGPIWSXTBRIFM	C(N)=C(C=O)C(C(CN)O)O	68.5422	C6H12N2O3	160.084793	-3.1312	-0.19	5	4	109.57	-2.6871
G4	DCWJXVICKAYSKT	C(CN)(C(C=CN)(CO)O)=O	92.4172	C6H12N2O3	160.084793	-3.1759	-0.011	5	4	109.57	0.69319
G4	QFMUYYKTHBMDNE	C(C(C=CN)(CN)O)=O	65.7245	C5H10N2O2	130.074228	-2.7896	-0.304	4	3	89.34	-2.7861
G4	KQHXOPPCCYZSBK	C(N)=C(C=O)C(CN)O	38.1342	C5H10N2O2	130.074228	-2.5638	-0.319	4	3	89.34	-2.5775
G4	VCUPWSVYBZFENH	C(C(C=CN)(C(CO)N)O)=O	89.1412	C6H12N2O3	160.084793	-3.357	-0.175	5	4	109.57	-5.7939
G4	HJADPBYNJZELQO	C(CO)(N)=C(C=O)C(CN)O	41.0223	C6H12N2O3	160.084793	-2.2819	-0.068	5	4	109.57	-3.8352
G4	JYKHVFCCEJFJDD	C(C(C=C(C(CN)O)N)N)(O)=O	76.1828	C6H13N3O3	175.095692	-8.2445	-0.165	6	5	135.59	-7.0793
G4	XTMBEZFADWXVMC	C(C(C(CN)O)N)=C(C(O)=O)N	49.7831	C6H13N3O3	175.095692	-8.2445	-0.165	6	5	135.59	-3.0247
G4	QWLGLTNUKRSVEC	C(C(C=C(CO)N)N)(O)=O	40.6531	C5H10N2O3	146.069143	-5.5525	-0.218	5	4	109.57	-8.7315
G4	BDDVMICMTMQYEM	C(C(CO)N)=C(C(O)=O)N	20.9798	C5H10N2O3	146.069143	-5.5525	-0.218	5	4	109.57	-7.4691
G4	CANUBGUUJHBPJX	C(C(C(CN)O)O)=C(C(O)=O)N	50.0373	C6H12N2O4	176.079708	-6.1199	-0.089	6	5	129.8	-2.475
G4	KVRFICDMCMYRFW	C(C(C=C(C(CO)O)N)N)(O)=O	437.893	C6H12N2O4	176.079708	-6.1199	-0.089	6	5	129.8	-7.0747
G4	OQBLUZZZSSWSDM	C(C(C(CO)O)N)=C(C(O)=O)N	49.1476	C6H12N2O4	176.079708	-6.1199	-0.089	6	5	129.8	-3.0591
G4	UWBOFWHOWCNIGL	C(C(C(CO)=CN)N)(O)=O	24.2295	C5H10N2O3	146.069143	-6.1547	-0.086	5	4	109.57	-6.3725
G4	HMMVWAFODGYSFJ	C(CO)(CN)=C(C(O)=O)N	-9.29248	C5H10N2O3	146.069143	-5.3054	0.036	5	4	109.57	-3.3846
G4	YBTLJFHMBPSQKM	C(C(C(C(CO)O)=CN)N)(O)=O	57.5133	C6H12N2O4	176.079708	-6.7221	0.043	6	5	129.8	-6.2464
G4	AMOUDILISNJAEP	C(CN)(C(CO)O)=C(C(O)=O)N	29.5747	C6H12N2O4	176.079708	-5.8728	0.165	6	5	129.8	-2.8228
G4	XOGOFEZIFBZJAQ	C(CNCC=C(C(O)=O)N)=O	29.2113	C6H10N2O3	158.069143	-5.0306	-0.271	5	3	92.42	-4.2649
G4	QMSXAGNKLLAHQT	C(C(C(C=O)=CCO)N)(O)=O	21.0422	C6H9NO4	159.053159	-3.7938	-0.043	5	3	100.62	-8.2237
G4	MJBNGPROJMAGQK	C(C(C=CC(C=O)O)N)(O)=O	59.7142	C6H9NO4	159.053159	-4.0409	-0.297	5	3	100.62	-9.9248
G4	MUNZFGUKRFDLHJ	C(C(C=CC(CO)=O)N)(O)=O	58.5954	C6H9NO4	159.053159	-3.8598	-0.133	5	3	100.62	-6.1684
G4	WRUWRVSFDGSAMJ	C(C(C(CO)=CC=O)N)(O)=O	34.7852	C6H9NO4	159.053159	-3.7938	-0.043	5	3	100.62	-9.7962
G4	BVUBMQKMZVQNQB	C(C(C(C(C=O)O)=C)N)(O)=O	52.1691	C6H9NO4	159.053159	-3.8222	-0.318	5	3	100.62	-11.292
G4	NFEJQKRFDLCINA	C(C(CN)O)=C(C(O)=O)N	26.6225	C5H10N2O3	146.069143	-5.5525	-0.218	5	4	109.57	-2.8406
G4	LPHBFQANXYSPSS	C(C(C(CO)N)O)=C(C(O)=O)N	54.5632	C6H12N2O4	176.079708	-6.1199	-0.089	6	5	129.8	-5.1563
G4	PYOIFTLZPBBSQD	C(C(C=C(C(CN)O)N)O)(O)=O	72.822	C6H12N2O4	176.079708	-6.1199	-0.089	6	5	129.8	0.68293
G4	ZHEMWJDLUFFWHP	C(C(C(N)=CCO)N)=O	50.5437	C5H10N2O2	130.074228	-1.9616	-0.451	4	3	89.34	-3.083
G4	PCVUDGYBXMYTPI	C(C(C(N)=CC(CO)O)N)=O	77.7774	C6H12N2O3	160.084793	-2.529	-0.322	5	4	109.57	-2.8934
G4	UXJWSNUBLNDCAX	C(CN)(N)=CC(O)=O	-10.9559	C4H8N2O2	116.058578	-3.2583	-0.347	4	3	89.34	-0.16313
G4	IAIZOZKHTUDJNU	C(C(CO)O)=C(CN)N	15.9508	C5H12N2O2	132.089878	-1.7493	-0.236	4	4	92.5	-0.69537
G4	RPZRTNRCVMOZBI	C(C(C(CO)O)O)=C(CN)N	39	C6H14N2O3	162.100443	-2.3167	-0.107	5	5	112.73	-0.269
G4	PSWJFQVTVOUZSC	C(CN)(N)=CCN	-18.0834	C4H11N3	101.095297	-1.5797	-0.441	3	3	78.06	-1.135
G4	COSRWOKDKNUPNF	C(N)=CC(CN)N	18.7779	C4H11N3	101.095297	-2.429	-0.563	3	3	78.06	-2.5938
G4	JWHRDSMFFVUIQK	C(N)=CC(CN)O	22.4653	C4H10N2O	102.079313	-2.0312	-0.487	3	3	72.27	-1.0139
G4	BVMHNXFDJZTLHM	C(CN)(N)=CCO	-7.87644	C4H10N2O	102.079313	-1.1819	-0.365	3	3	72.27	-1.1494
G4	QDNQNFDOFDGUEF	C(CNCC(N)=CCO)=O	26.8069	C6H12N2O2	144.089878	-1.5631	-0.289	4	3	75.35	-1.4849
G4	ZXFHCJDULROSEH	C(N)=C(CO)C(CN)O	23.8699	C5H12N2O2	132.089878	-2.3515	-0.104	4	4	92.5	-0.58304
G4	NLEXCBQMFNYIMM	C(N)=CC(CO)(CN)O	63.2947	C5H12N2O2	132.089878	-2.5773	-0.089	4	4	92.5	-0.79049
G4	CIKHODOZLWGAPW	C(N)=C(C(CO)O)C(CN)O	57.671	C6H14N2O3	162.100443	-2.9189	0.025	5	5	112.73	-0.57361
G4	PNXBDTOMDMXERN	C(N)=CC(CN)(C(CO)O)O	82.7128	C6H14N2O3	162.100443	-3.1447	0.04	5	5	112.73	-0.20824
G4	LDGJVJMMDCQPPJ	C(CNC(C=CN)CO)=O	52.7065	C6H12N2O2	144.089878	-2.4124	-0.411	4	3	75.35	-1.1259
G4	YISMWPVMJWDUTF	C(C(C(CNCCN)O)=O)=O	78.8202	C6H12N2O3	160.084793	-3.219	0.161	5	3	92.42	-1.9946
G4	KZGXZVMYNDZBKM	C(CN)(C(CNCCN)O)=O	99.0522	C6H15N3O2	161.116427	-3.4045	0.3	5	4	101.37	0.27983
G4	PFQCVEKKHNVJJP	C(CN)NC(CO)C(CN)O	86.2378	C6H17N3O2	163.132077	-3.3733	0.351	5	5	104.53	-1.0406
G4	RLJCXNUGKGEWLB	C(CN)NCC(C(CO)N)O	81.6687	C6H17N3O2	163.132077	-3.3733	0.351	5	5	104.53	-3.442
G4	ZMFNRPROKZYVLG	C(CN)NC(CO)CO	62.0793	C5H14N2O2	134.105528	-2.4081	0.298	4	4	78.51	-3.3279
G4	VPEMAZKQUZJGBU	C(CN)NCC(C(CO)O)O	70.9241	C6H16N2O3	164.116093	-2.9755	0.427	5	5	98.74	-0.59336
G4	YIQXSKKQMSXBRQ	C(C(C(CN)O)NCCN)(O)=O	89.0576	C6H15N3O3	177.111342	-8.5676	0.369	6	5	121.6	-0.9753
G4	YCBUAKWNGKGNSD	C(C(CO)NCCN)(O)=O	64.8597	C5H12N2O3	148.084793	-5.8756	0.316	5	4	95.58	-0.62119
G4	ZDMYMAOXOKMLOP	C(C(C(CO)O)NCCN)(O)=O	100.111	C6H14N2O4	178.095358	-6.443	0.445	6	5	115.81	-1.1031
G4	MMTNLAWXIPFQJG	C(C(CO)(CO)NCCN)=O	88.4716	C6H14N2O3	162.100443	-3.1665	0.481	5	4	95.58	-13.477
G4	RIYKHQLRYSDHSL	C(C(C(C)O)NCCN)(O)=O	73.8378	C6H14N2O3	162.100443	-5.5163	-0.062	5	4	95.58	-1.2836
G4	YTOLEAKFTISGFV	C(C(C(C(CO)O)NC)N)=O	109.168	C6H14N2O3	162.100443	-3.2348	0.134	5	4	95.58	-1.2415
G4	ZSYXOBRPXPDQTE	C(C(CO)(C(CN)NC)O)=O	750.538	C6H14N2O3	162.100443	-3.2135	0.403	5	4	95.58	-0.96263
G4	OEYKPHCJKSNJMI	C(C(C(CNC)N)O)=O	64.8878	C5H12N2O2	132.089878	-2.6674	0.005	4	3	75.35	0.2168
G4	VZSBOYHULBLNEP	C(C(O)=O)(CCNCCN)=O	34.79	C6H12N2O3	160.084793	-5.4524	-0.005	5	3	92.42	-11.206
G4	SWGCDMJOQIZBIB	C(CNCCN)=C(C=O)N	29.8266	C6H13N3O	143.105862	-1.9609	-0.365	4	3	81.14	-4.6198
G4	NWPRYGMFZSNICK	C(C(C=CN)NCCN)=O	51.0278	C6H13N3O	143.105862	-2.8102	-0.487	4	3	81.14	-4.51
G4	BORSTYRXRBNRTP	C(C(CNC(CN)CO)N)=O	97.0979	C6H15N3O2	161.116427	-3.5856	0.136	5	4	101.37	-0.63519
G4	WMKOEUHMUJYWSV	C(C(CNCC(CO)N)N)=O	478.804	C6H15N3O2	161.116427	-3.5856	0.136	5	4	101.37	-4.7793
G4	HBNHAIDPXDOESH	C(C(CNCC(CN)O)N)=O	483.143	C6H15N3O2	161.116427	-3.5856	0.136	5	4	101.37	-0.0035
G4	OKMVQPSTTBOKOI	C(C(C(CN)NCCN)O)=O	87.413	C6H15N3O2	161.116427	-3.5856	0.136	5	4	101.37	-3.9039
G4	FKBZCUIHFJUEKB	C(C(C(CO)NCCN)N)=O	96.5933	C6H15N3O2	161.116427	-3.5856	0.136	5	4	101.37	-3.8433
G4	AREKCDBVCQQJCZ	C(C(C(CNCCN)N)O)=O	82.7031	C6H15N3O2	161.116427	-3.5856	0.136	5	4	101.37	-2.9652
G4	UVMGEJRBOQBMAG	C(C(C(CN)NCCN)O)(O)=O	81.6408	C6H15N3O3	177.111342	-8.5676	0.369	6	5	121.6	-0.8471
G4	NYVJBCPAUBLDAV	C(C(C(CNCCN)N)O)(O)=O	86.6126	C6H15N3O3	177.111342	-8.5676	0.369	6	5	121.6	0.2623
G4	HFNHLLUPUQOYLI	C1C(C(C(O)O1)NCCN)O	71.7144	C6H14N2O3	162.100443	-2.4732	0.132	5	4	87.74	-1.4291
G4	LASXYDJWWHYGKV	C(CN)NC1COC(C1O)O	70.5439	C6H14N2O3	162.100443	-2.4732	0.132	5	4	87.74	-1.6772
G4	WFWOTPGQSKAPHO	C(CN)NC(CO)CN	57.7063	C5H15N3O	133.121512	-2.8059	0.222	4	4	84.3	-1.8779
G4	QOMYOBYTEZDKHC	C(CN)NCC(CO)N	51.954	C5H15N3O	133.121512	-2.8059	0.222	4	4	84.3	-5.2515
G4	OPGPOGVBWXCRNL	C(CN)NCC(C(CN)O)O	71.4902	C6H17N3O2	163.132077	-3.3733	0.351	5	5	104.53	-0.3346
G4	JFCAPSWQEGJDTL	C(CN)NC(CN)C(CO)O	86.093	C6H17N3O2	163.132077	-3.3733	0.351	5	5	104.53	-1.9148
G4	WMFMIVKNSZLNHL	C(C(C(CO)O)N)NCCN	84.3713	C6H17N3O2	163.132077	-3.3733	0.351	5	5	104.53	-0.94559
G4	PEJTZZJLRKCVBP	C(CNCCNCCN)=O	65.4795	C6H15N3O	145.121512	-2.6197	0.169	4	3	67.15	-4.4209
G4	KHLDJWUDRAOYPS	C(CN)NCC(CO)(CO)O	84.2087	C6H16N2O3	164.116093	-2.9542	0.696	5	5	98.74	-2.5162
G4	WHBKUCYICLZNAQ	C(C(CCNCCN)O)=O	38.2762	C6H14N2O2	146.105528	-2.166	-0.187	4	3	75.35	-5.056
G4	CQBKRMMECRYQNA	C(CO)(CCNCCN)=O	33.7887	C6H14N2O2	146.105528	-1.9849	-0.023	4	3	75.35	-4.3193
G4	KKQFEPAEEXOLPH	C(CC(CO)NCCN)=O	49.5498	C6H14N2O2	146.105528	-2.166	-0.187	4	3	75.35	-6.5524
G4	ZNTNCKAYXQMRHL	C(C)(C(CNCCN)O)=O	61.6042	C6H14N2O2	146.105528	-2.08	-0.131	4	3	75.35	0.15068
G4	JKWUKVQMFDEVES	C(CN)NCC(CN)O	54.1523	C5H15N3O	133.121512	-2.8059	0.222	4	4	84.3	-0.61571
G4	RPNUMPOLZDHAAY	C(CN)NCCN	32.1907	C4H13N3	103.110947	-2.2385	0.093	3	3	64.07	-3.1232
G4	SWNMLDPXKNSYGZ	C(C(C(CNCCO)N)O)=O	86.6992	C6H14N2O3	162.100443	-3.1878	0.212	5	4	95.58	-0.19755
G4	LFCTUSSJUFXBNP	C(C(C(CNCC(O)=O)N)O)=O	87.1837	C6H12N2O4	176.079708	-6.6553	0.23	6	4	112.65	-2.9013
G4	FDOVPCKPDKTDJL	C(CC1C(C(CN1)O)N)=O	68.9981	C6H12N2O2	144.089878	-2.0594	-0.489	4	3	75.35	1.0901
G4	MHYHXFZPPBAQHC	C(CC1C(C(CN1)O)O)=O	66.5843	C6H11NO3	145.073894	-1.6616	-0.413	4	3	69.56	0.81539
G4	OTUBJEWKJAGSMW	C(C(C1C(C(CN1)O)N)N)=O	116.854	C6H13N3O2	159.100777	-3.479	-0.166	5	4	101.37	0.63019
G4	XLBYJIROMXWVGC	C(C(C1C(C(CN1)O)O)N)=O	114.81	C6H12N2O3	160.084793	-3.0812	-0.09	5	4	95.58	0.26733
G4	RAFSGJRIMGCNKT	C(C(C1C(C(CN1)O)N)O)=O	115.293	C6H12N2O3	160.084793	-3.0812	-0.09	5	4	95.58	0.70928
G4	YYUBEXRPHVQYKY	C(C(C1C(C(CN1)O)O)O)=O	106.351	C6H11NO4	161.068809	-2.6834	-0.014	5	4	89.79	0.34231
G4	OOPDCIXYHCCJPW	C(C(C1C(C(CN1)O)N)N)(O)=O	128.434	C6H13N3O3	175.095692	-9.1333	0.067	6	5	121.6	-3.0317
G4	BJVRKHDEDUULON	C(C(C1C(C(CN1)O)O)N)(O)=O	114.217	C6H12N2O4	176.079708	-7.0087	0.143	6	5	115.81	-3.5176
G4	ORSPCIZDWPSPBJ	C(C(C1C(C(CN1)O)N)O)(O)=O	114.139	C6H12N2O4	176.079708	-7.0087	0.143	6	5	115.81	3.5756
G4	CMDOGOPKNMVQTC	C(C(C1C(C(CN1)O)O)O)(O)=O	98.3072	C6H11NO5	177.063724	-4.8841	0.219	6	5	110.02	3.2745
G4	JTYHUUPGLKLNEX	C1(CNCCNCC1O)=O	708.252	C6H12N2O2	144.089878	-2.2994	0.107	4	3	61.36	3.4851
G4	SCCBOGCOTKGVMB	C1(CNCC(C1O)NC)=O	430.074	C6H12N2O2	144.089878	-1.7144	0.029	4	3	61.36	2.9172
G4	YJXBWKDENYGREW	C(C1C(C(CN1)O)NC)=O	1196.06	C6H12N2O2	144.089878	-2.1623	-0.135	4	3	61.36	1.2405
G4	VRSYHSJQIMGDJJ	C(CC(C(CO)N)NC)=O	47.9516	C6H14N2O2	146.105528	-2.213	-0.265	4	3	75.35	-4.2891
G4	ONFQDWXFQQUJHT	C(C(C(C(CO)=O)O)NC)=O	89.1985	C6H11NO4	161.068809	-2.8682	0.159	5	3	86.63	0.44374
G4	QHDMNAFIXKDKDU	C(C(C(C=O)NC)O)(CN)=O	106.955	C6H12N2O3	160.084793	-3.266	0.083	5	3	92.42	-0.48414
G4	PUMFZYZWFGMORC	C(C(C(C=O)NC)N)(CO)=O	107.339	C6H12N2O3	160.084793	-3.266	0.083	5	3	92.42	-2.4566
G4	MEZZVOXUVXQVGX	C(CC(C(CN)O)NC)=O	53.9643	C6H14N2O2	146.105528	-2.213	-0.265	4	3	75.35	-0.5375
G4	KLIHOUDTEVHASQ	C(CC(C(CO)O)NC)=O	52.3775	C6H13NO3	147.089544	-1.8152	-0.189	4	3	69.56	-0.66581
G4	WEIHTZNBNJVKNB	C(C(C(C(CO)N)NC)N)=O	111.036	C6H15N3O2	161.116427	-3.6326	0.058	5	4	101.37	-4.8659
G4	YWVCMCPGEAYRGB	C(C(C(C=O)NCCN)N)=O	108.117	C6H13N3O2	159.100777	-3.7979	-0.079	5	3	98.21	-4.4015
G4	FQSPCNKAXVPEOK	C(CO)(C(C(CN)NC)O)=O	85.1591	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	2.5938
G4	ZZVHQFASWSIHOQ	C(CN)(C(C(CN)NC)O)=O	110.518	C6H15N3O2	161.116427	-3.4515	0.222	5	4	101.37	1.7941
G4	FLOWSHDORSENEV	C(CO)(C(C(CN)NC)N)=O	98.3299	C6H15N3O2	161.116427	-3.4515	0.222	5	4	101.37	-0.30451
G4	MDSXMQSLJLOSID	C(CC(CN)NCCN)=O	48.4891	C6H15N3O	145.121512	-2.5638	-0.263	4	3	81.14	-4.035
G4	HCFJDAIAMRWMLT	C(C(C(C(CN)O)NC)N)=O	108.431	C6H15N3O2	161.116427	-3.6326	0.058	5	4	101.37	-1.1537
G4	HTVUWOPQCAWGQS	C(C(CNC)O)(C(CO)O)=O	469.686	C6H13NO4	163.084459	-2.6559	0.374	5	4	89.79	3.1415
G4	IFLGKTDOALXVMK	C(CO)(C(CNC)N)=O	72.7162	C5H12N2O2	132.089878	-2.4863	0.169	4	3	75.35	0.6805
G4	KNVVPJAHPZLVNE	C(C(CO)O)(C(CNC)N)=O	479.03	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	0.35797
G4	UNTKFMYXGPQQMU	C(C(CNC)O)(C(CO)N)=O	454.514	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	-2.2885
G4	QQOMJISNTCHGFY	C(CCNC(CO)CO)=O	52.9245	C6H13NO3	147.089544	-1.7682	-0.111	4	3	69.56	-2.4279
G4	ICBWCIKJLORVAC	C(CCNCC(CO)O)=O	426.732	C6H13NO3	147.089544	-1.7682	-0.111	4	3	69.56	0.070513
G4	BBUCIIDWLVLTQP	C(CCNC(C(O)=O)CO)=O	53.9934	C6H11NO4	161.068809	-3.5089	-0.093	5	3	86.63	0.12122
G4	LVWJZEWBKLKPFG	C(CCNCC(C(O)=O)O)=O	419.828	C6H11NO4	161.068809	-3.5089	-0.093	5	3	86.63	0.886
G4	XRLUCFSHAHSDFE	C(CCNC(CO)CN)=O	48.2349	C6H14N2O2	146.105528	-2.166	-0.187	4	3	75.35	-1.1226
G4	GHXIJUBHTIKKAQ	C(CCNCC(CO)N)=O	419.155	C6H14N2O2	146.105528	-2.166	-0.187	4	3	75.35	-4.5381
G4	PFZDBNMNLUMDSM	C(CCNCC(CN)O)=O	427.459	C6H14N2O2	146.105528	-2.166	-0.187	4	3	75.35	0.1985
G4	QEPWFBMXLFJECV	C(C(C(C(CO)N)NC)O)=O	89.4025	C6H14N2O3	162.100443	-3.2348	0.134	5	4	95.58	-4.472
G4	ZRRUCLQLECCMQP	C(CO)(C(C(CO)NC)O)=O	99.7324	C6H13NO4	163.084459	-2.6559	0.374	5	4	89.79	3.2649
G4	XOSNDIKPAJTMDT	C(CN)(C(C(CO)NC)O)=O	100.107	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	2.1702
G4	INDXNWULEXCFQR	C(CO)(C(C(CO)NC)N)=O	101.473	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	0.2085
G4	CVYDJZLTHDYTPZ	C(C(C(C(CN)O)NC)O)=O	85.1484	C6H14N2O3	162.100443	-3.2348	0.134	5	4	95.58	-1.0857
G4	RIWMWGNZMAHWLG	C(C(C(C(CO)NC)O)=O)=O	87.7513	C6H11NO4	161.068809	-2.8682	0.159	5	3	86.63	0.012923
G4	PBVLEFDILNDSIA	C(C(CNC)NCCO)=O	77.2159	C6H14N2O2	146.105528	-2.2689	0.167	4	3	61.36	-0.36309
G4	UAFQLGPYGPXJJZ	C(C(CNC)NCC(O)=O)=O	82.5008	C6H12N2O3	160.084793	-5.4007	0.185	5	3	78.43	-3.2342
G4	ZCKRBAFXQPYGKT	C(C(CN)NCC(C(O)=O)N)=O	104.248	C6H13N3O3	175.095692	-8.7799	0.154	6	4	118.44	-6.9596
G4	FETCAQSBBJEHIY	C(C(CNCC(C(O)=O)N)N)=O	446.326	C6H13N3O3	175.095692	-8.7799	0.154	6	4	118.44	-7.1724
G4	KEXWQRUKFYAIOI	C(CNCC(C(O)=O)N)(CN)=O	108.767	C6H13N3O3	175.095692	-8.5988	0.318	6	4	118.44	-4.843
G4	BUOQYGNFSLYVNY	C(CN)(C(CNC)N)=O	94.1994	C5H13N3O	131.105862	-2.8841	0.093	4	3	81.14	0.040513
G4	ZCGAFHZUISHRRP	C(C(CNC(CO)CO)N)(O)=O	87.0615	C6H14N2O4	178.095358	-6.443	0.445	6	5	115.81	-5.5835
G4	YDNVWZHNYHJYPJ	C(C(CNCC(CO)O)N)(O)=O	82.4401	C6H14N2O4	178.095358	-6.443	0.445	6	5	115.81	-3.788
G4	QERCZLKCJLNHKI	C(C(C(C(CO)O)NC)N)(O)=O	99.2365	C6H14N2O4	178.095358	-6.49	0.367	6	5	115.81	-4.9417
G4	GJNZGTYOKGNVMZ	C(C(C(CN)NC)N)(O)=O	79.583	C5H13N3O2	147.100777	-8.0472	0.162	5	4	101.37	-5.1127
G4	BMEBHAUCWIUVRM	C(C(CNC(C(O)=O)CO)N)(O)=O	90.2061	C6H12N2O5	192.074623	-6.7926	0.463	7	5	132.88	-3.2723
G4	IDCOVWJHWBZHAR	C(C(CNCC(C(O)=O)O)N)(O)=O	76.2955	C6H12N2O5	192.074623	-6.7926	0.463	7	5	132.88	-3.1272
G4	UJVHVMNGOZXSOZ	C(C(CNC)N)(O)=O	48.3409	C4H10N2O2	118.074228	-5.3552	0.109	4	3	75.35	-4.4243
G4	XTARVIHQPXBDKU	C(CNCC(C(O)=O)N)(C)=O	424.352	C6H12N2O3	160.084793	-5.5475	-0.113	5	3	92.42	-4.7182
G4	AQSSHYAWJXKTLZ	C(C(CNC(CN)CO)N)(O)=O	90.2039	C6H15N3O3	177.111342	-8.5676	0.369	6	5	121.6	-4.2197
G4	AOIMERJJBDNTHP	C(C(CNCC(CO)N)N)(O)=O	88.2397	C6H15N3O3	177.111342	-8.5676	0.369	6	5	121.6	-8.3183
G4	YAKRTNPENPHPDI	C(CCNCC(C(O)=O)N)=O	428.705	C6H12N2O3	160.084793	-5.6335	-0.169	5	3	92.42	-6.9298
G4	CGPGQZZQIKLHTB	C(C(CNCC(CN)O)N)(O)=O	90.5048	C6H15N3O3	177.111342	-8.5676	0.369	6	5	121.6	-3.7353
G4	WVXAXDTZEMZHQB	C(C(CNCCN)N)(O)=O	63.401	C5H13N3O2	147.100777	-8.0002	0.24	5	4	101.37	-7.5904
G4	XZKZHGDSJRDWFM	C(C(C(CO)NC)N)(O)=O	70.8051	C5H12N2O3	148.084793	-5.9226	0.238	5	4	95.58	-4.7093
G4	ALDNSQIBSNEJDE	C(C(C(CO)NCCN)N)(O)=O	89.2846	C6H15N3O3	177.111342	-8.5676	0.369	6	5	121.6	-7.3591
G4	BVFPQOWWQZWWCF	C(CC(C(O)=O)NCCN)=O	51.9962	C6H12N2O3	160.084793	-5.6335	-0.169	5	3	92.42	-5.6674
G4	NEGDXBQLFNGBSL	C(C(C(C(CO)N)NC)N)(O)=O	104.32	C6H15N3O3	177.111342	-8.6146	0.291	6	5	121.6	-8.4121
G4	ZQLROHKNSIKUMF	C(C(C(C(O)=O)N)NC)=O	76.9958	C5H10N2O3	146.069143	-6.1349	0.023	5	3	92.42	-7.2647
G4	CDLOYGLUPJIBAH	C(C(C(C(O)=O)N)NCCN)=O	109.017	C6H13N3O3	175.095692	-8.7799	0.154	6	4	118.44	-10.139
G4	QJFJUNKFJLNLSV	C(CC(C(C(O)=O)N)NC)=O	46.4792	C6H12N2O3	160.084793	-5.6805	-0.247	5	3	92.42	-6.731
G4	BFNAAOJBVYBVRC	C(C(C(C(CN)O)NC)N)(O)=O	98.4792	C6H15N3O3	177.111342	-8.6146	0.291	6	5	121.6	-4.9117
G4	MZNMSGCNMJCVAJ	C(C(C(C(CO)N)NC)O)(O)=O	84.895	C6H14N2O4	178.095358	-6.49	0.367	6	5	115.81	-1.4005
G4	WYICNMQCWWMNPY	C(C(C(C=O)O)NC)(O)=O	65.5497	C5H9NO4	147.053159	-4.0103	0.099	5	3	86.63	-0.36008
G4	OGOGTIWIRUEXLA	C(C(C(C(O)=O)O)NC)=O	55.0737	C5H9NO4	147.053159	-4.0103	0.099	5	3	86.63	-0.23591
G4	WRWYDUNAZRVKJS	C(CC(C(C(O)=O)O)NC)=O	37.6635	C6H11NO4	161.068809	-3.5559	-0.171	5	3	86.63	0.25099
G4	WDTBMWHILKNOKZ	C(C(C(C(C)=O)O)NC)(O)=O	386.78	C6H11NO4	161.068809	-3.4699	-0.115	5	3	86.63	2.4647
G4	GUQVXGVIVCMDGC	C(C(C(C(CN)O)NC)O)(O)=O	73.1081	C6H14N2O4	178.095358	-6.49	0.367	6	5	115.81	1.9256
G4	MGTKMQJMWHAAFB	C(CC(C(O)=O)NC)(CO)=O	31.1338	C6H11NO4	161.068809	-3.3748	-0.007	5	3	86.63	-2.8936
G4	PTOUDCRWRJWFIA	C(C(C(CCNC)=O)O)(O)=O	403.481	C6H11NO4	161.068809	-3.3748	-0.007	5	3	86.63	1.8667
G4	GSORUPGMASTDLJ	C(CC(C(CNC)O)=O)(O)=O	5.12617	C6H11NO4	161.068809	-3.3748	-0.007	5	3	86.63	-1.4881
G4	AMWLHCPFISMRGA	C(C(CC(CO)NC)=O)(O)=O	51.5581	C6H11NO4	161.068809	-3.3748	-0.007	5	3	86.63	-10.759
G4	LVLMFQOIGWSTLU	C1(C(C(C(CO)O1)NC)O)=O	79.8036	C6H11NO4	161.068809	-2.3727	-0.038	5	3	78.79	-0.28361
G4	GNEIRFDJMKDGCQ	C1(C(C(C(CO1)O)NC)O)=O	74517.6	C6H11NO4	161.068809	-2.2808	-0.038	5	3	78.79	0.32201
G4	XNYWDGIDUUMFAI	C(CN)(CCNCCN)=O	47.8759	C6H15N3O	145.121512	-2.3827	-0.099	4	3	81.14	-1.9768
G4	JIMCCPXNKVQMPE	C1(C(C(CO1)NCCN)O)=O	78.4148	C6H12N2O3	160.084793	-2.6889	-0.036	5	3	84.58	-2.7156
G4	FGYFHKJTEPIKJE	C1(C(C(CN1)NCCN)O)=O	67.7084	C6H13N3O2	159.100777	-2.8324	0.1	5	4	87.38	-1.568
G4	VDRGHPKYBMPFME	C1(CNCC(C1O)N)=O	90.8905	C5H10N2O2	130.074228	-2.0659	-0.055	4	3	75.35	2.5025
G4	CJVDBERJMKMOOY	C(CC(C(C(CN)O)N)N)=O	64.1929	C6H15N3O2	161.116427	-3.5297	-0.296	5	4	115.36	-2.0552
G4	XNGZFSALYIBTIV	C(CO)(C(C(C(CO)N)N)O)=O	108.145	C6H14N2O4	178.095358	-3.9726	0.343	6	5	129.8	-1.6758
G4	IVQULNBGYAAAMC	C(CN)(C(C(C(CO)N)N)O)=O	124.039	C6H15N3O3	177.111342	-4.3704	0.267	6	5	135.59	-2.8293
