Generation	Smiles	Inchi	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G5	C(C)(C(C(CO)=CC(O)=O)O)=O	FJCVZUIKPJHUKJ	-6.97245	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	1.312
G5	C(C(C(CO)=O)C(CO)=C)(O)=O	BDOFSHXHEDPHNP	17.3039	C7H10O5	174.052825	-1.2031	-0.13	5	3	94.83	-3.1138
G5	C(C)(CO)=C(C(O)=O)C(CO)=O	UNPMYAWTXZWSDP	-3.88466	C7H10O5	174.052825	-0.8817	0.073	5	3	94.83	-1.275
G5	C(CC(C(C(CO)=C)O)=O)(O)=O	WSGNVSZMOPHFEA	-11.975	C7H10O5	174.052825	-1.0621	-0.348	5	3	94.83	-7.0002
G5	C(C(C(C)=CC(CO)=O)O)(O)=O	COXJUHBIVSXUOW	56.9497	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	0.44014
G5	C(C(C(CC(CO)=O)=C)O)(O)=O	KFEYZQRCMFJBOW	72.756	C7H10O5	174.052825	-1.0621	-0.348	5	3	94.83	-4.2146
G5	C(C(C(O)=O)O)(CC(CO)=C)=O	ACCWGNKMBKAZMC	37.007	C7H10O5	174.052825	-1.0621	-0.348	5	3	94.83	-5.7982
G5	C(C(C(C=C(CO)C)=O)O)(O)=O	MRQMESNWAJLZKB	36.2602	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	-2.8198
G5	C(C=C(C(CO)=O)CO)(O)=O	CIQZUKOUHWVTCA	-15.471	C6H8O5	160.037175	-1.4881	0.197	5	3	94.83	1.7385
G5	C(CCO)(C(C=CC(O)=O)O)=O	PXTPIUOQJNZWRN	-3.46102	C7H10O5	174.052825	-1.2808	-0.327	5	3	94.83	-0.13725
G5	C(CC(C(C(CO)=O)=C)O)(O)=O	DZMIOHFWYGQOBQ	9.67323	C7H10O5	174.052825	-1.0621	-0.348	5	3	94.83	-2.1408
G5	C(CC=C(C(CO)=O)CO)(O)=O	KHGRJQATWFRDAH	34.5498	C7H10O5	174.052825	-1.0337	-0.073	5	3	94.83	1.2419
G5	C(CO)(C(C=CC(O)=O)CO)=O	MNNGOMIVXXXRSG	34.5338	C7H10O5	174.052825	-1.4218	-0.109	5	3	94.83	1.9305
G5	C(C(C=O)C(CO)=CCO)(O)=O	QVWCBLVDJVQMRF	-2.89234	C7H10O5	174.052825	-1.3558	-0.019	5	3	94.83	-2.4243
G5	C(CO)(CCO)=C(C(O)=O)C=O	DQSOYUDIAQNHGG	-0.877144	C7H10O5	174.052825	-0.9677	0.017	5	3	94.83	-7.0077
G5	C(CCO)(C(C(C(O)=O)=C)O)=O	ATBRSLPLLZQDGT	3.04602	C7H10O5	174.052825	-1.0621	-0.348	5	3	94.83	-5.6809
G5	C(C(C(C(CO)=O)=C)(C)O)(O)=O	JQRDCTFFRRBHSU	419.376	C7H10O5	174.052825	-1.1359	-0.187	5	3	94.83	-1.5249
G5	C(C(C)=C(C(CO)=O)CO)(O)=O	QDXZWMKOQIJRRI	348.174	C7H10O5	174.052825	-0.8817	0.073	5	3	94.83	1.5424
G5	C(CO)(C(C(C(O)=O)=C)CO)=O	JJGCYDSYAKMNLQ	9.23552	C7H10O5	174.052825	-1.2031	-0.13	5	3	94.83	-3.6803
G5	C(CO)=C(CO)CC(C(O)=O)=O	QLXGIGQROCJSTK	29.3325	C7H10O5	174.052825	-1.0337	-0.073	5	3	94.83	-12.424
G5	C(CO)(CCO)=CC(C(O)=O)=O	IHDBKBBYPDYCNJ	54.8619	C7H10O5	174.052825	-1.0337	-0.073	5	3	94.83	-11.344
G5	C(C(CCO)O)=C(C(O)=O)C=O	NWSYMZZMMOJWHB	-23.5246	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-3.1386
G5	C(C(CCO)O)=CC(C(O)=O)=O	UPHDZLWCKHVYOV	37.1358	C7H10O5	174.052825	-1.2808	-0.327	5	3	94.83	-7.9084
G5	C(CC=CC(C(CO)O)=O)(O)=O	NPKOKNJPQGBGIJ	53.0777	C7H10O5	174.052825	-1.2808	-0.327	5	3	94.83	-0.31927
G5	C(C(CO)O)(CC=CC(O)=O)=O	CHXGPFNZHKPNRF	30.6789	C7H10O5	174.052825	-1.2808	-0.327	5	3	94.83	0.39317
G5	C(C(C=O)C(C(CO)O)=C)(O)=O	XJYVTJKDUSEDFL	34.9973	C7H10O5	174.052825	-1.3842	-0.294	5	3	94.83	-5.5422
G5	C(C)(C(CO)O)=C(C(O)=O)C=O	ZMKVLADWYNEXNA	17.8531	C7H10O5	174.052825	-1.0628	-0.091	5	3	94.83	-1.6376
G5	C(C=C(C(O)=O)C)(C(CO)O)=O	FWQVXPBPCVUWFW	22.044	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	-0.14417
G5	C(C(CO)O)(CC(C(O)=O)=C)=O	RNRGVWONBMMSEX	26.4177	C7H10O5	174.052825	-1.0621	-0.348	5	3	94.83	-4.9185
G5	C=C(C(CO)O)CC(C(O)=O)=O	ZGHZYFRBZJFNKL	73.8677	C7H10O5	174.052825	-1.0621	-0.348	5	3	94.83	-12.242
G5	C(C)(C(CO)O)=CC(C(O)=O)=O	ZGSWIPXHTNZEDB	71.3065	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	-8.0304
G5	C(C(CO)O)=C(C=O)C(C)O	YHRJOGKKSSHIAM	568.702	C7H12O4	160.07356	-0.9603	-0.363	4	3	77.76	-3.7166
G5	C(C)=C(C=O)C(C(CO)O)O	MSOKAULAZAQWRY	51.0926	C7H12O4	160.07356	-0.9603	-0.363	4	3	77.76	-4.1531
G5	C=C(C=O)C(C(CO)O)O	VAZCGSLPXHODLL	49.9369	C6H10O4	146.05791	-1.348	-0.26	4	3	77.76	-5.8548
G5	C(C(CO)O)=C1C(C(OC1)O)=O	LOCKGUBWOGNLNW	53.556	C7H10O5	174.052825	-1.3762	0.013	5	3	86.99	0.91026
G5	C(C(CO)O)=C1C(COC1O)=O	STELHAHKYCNUJP	71.1649	C7H10O5	174.052825	-1.3762	0.013	5	3	86.99	1.3736
G5	C=C(C=O)C(C(C(CO)O)O)O	OKGWQBMDRPNSSV	70.8053	C7H12O5	176.068475	-1.9154	-0.131	5	4	97.99	-5.4544
G5	C(CO)(C(C=CC(C)O)O)=O	SAIQJVZDRNMNFF	44.9934	C7H12O4	160.07356	-1.0263	-0.453	4	3	77.76	0.86694
G5	C(CO)(CO)=C(C=O)C(C)O	IHYCXABSBZCZCG	-8.55975	C7H12O4	160.07356	-0.7132	-0.109	4	3	77.76	-5.61
G5	C(C)=C(C=O)C(CO)(CO)O	GHLAIQCJUFLUGJ	67.0169	C7H12O4	160.07356	-0.939	-0.094	4	3	77.76	-5.1564
G5	C(CO)(C(C=C(C=O)CO)O)=O	DSAHKKRMIVALDG	45.2597	C7H10O5	174.052825	-1.9182	0.093	5	3	94.83	-0.65592
G5	C(CO)(C(C1C(O)OCC=1)O)=O	SJKJNRUSGIQFES	11.8938	C7H10O5	174.052825	-1.7324	0.013	5	3	86.99	1.6233
G5	C(CO)(CO)=C1C(C(O)OC1)=O	XWQDTYPJNXEXQL	15.4326	C7H10O5	174.052825	-1.1291	0.267	5	3	86.99	-0.911
G5	C(CO)(C(C1COC(C=1)O)O)=O	MWEYGBZLSAOIOQ	11.7654	C7H10O5	174.052825	-1.7324	0.013	5	3	86.99	1.6284
G5	C(CO)(CO)=C1C(COC1O)=O	JXXIZDJNJDSQGF	-22.8618	C7H10O5	174.052825	-1.1291	0.267	5	3	86.99	-0.40502
G5	C=C(C=O)C(C(CO)(CO)O)O	IOEVKPLKNFZCLI	91.0585	C7H12O5	176.068475	-1.8941	0.138	5	4	97.99	-6.7859
G5	C(CO)(C(C(C)O)O)=CC=O	BPDBCCLFSSXYNZ	20.6528	C7H12O4	160.07356	-0.9603	-0.363	4	3	77.76	-4.4615
G5	C(CC(CO)(CO)O)=CC=O	FAGPIOGROKDDRJ	64.2505	C7H12O4	160.07356	-1.091	-0.24	4	3	77.76	-9.8315
G5	C(CC=CC(CO)(CO)O)=O	FBFHMFVIOABYEH	84.5551	C7H12O4	160.07356	-1.091	-0.24	4	3	77.76	-5.7575
G5	C(CC(C(CO)O)O)=CC=O	YSSQWYDFTKRBJB	64.4705	C7H12O4	160.07356	-1.1123	-0.509	4	3	77.76	-5.1118
G5	C(CC=CC(C(CO)O)O)=O	UQUWACXLPCLRDU	450.403	C7H12O4	160.07356	-1.1123	-0.509	4	3	77.76	-4.2018
G5	C(C(CO)O)(C(CO)O)=CC=O	AIRFDFDIYXZJSO	55.9412	C7H12O5	176.068475	-1.887	0.144	5	4	97.99	-4.0101
G5	C(C(CO)(C(C)O)O)=CC=O	JNLLUVNPHZDXFF	63.3142	C7H12O4	160.07356	-1.1861	-0.348	4	3	77.76	-4.4773
G5	C(C(C=C(C=O)C(C)O)O)(O)=O	PTFHESBKWMDBKP	26.9617	C7H10O5	174.052825	-1.3099	-0.345	5	3	94.83	-2.8589
G5	C(C(CC(C(C=C)O)=O)O)(O)=O	PHLVWRQXIQEZPI	410.996	C7H10O5	174.052825	-1.3092	-0.602	5	3	94.83	-3.873
G5	C(C(C(C(CO)=O)C=C)O)(O)=O	ODPHFJDSJKUDMO	58.4054	C7H10O5	174.052825	-1.4502	-0.384	5	3	94.83	-1.6107
G5	C(C(C(C(CO)=O)=CC)O)(O)=O	NHZDJJHAFVTZIT	69.5778	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	0.3112
G5	C(C=C(C(CO)=O)C(C)O)(O)=O	FAHJDPBMLOVZCB	-6.59644	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	0.90493
G5	C(C(C(CCO)=CC=O)O)(O)=O	CXZHAIHLRIRSHT	57.1883	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-4.5184
G5	C(CC(C(C(O)=O)O)=CCO)=O	LWBDHFDGGCMRJO	54.3892	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-1.1084
G5	C(C(C(O)=O)O)(C(C=C)CO)=O	AFUQWGOMHFVCEE	57.9188	C7H10O5	174.052825	-1.4502	-0.384	5	3	94.83	-3.0511
G5	C(C(C(C(CO)=CC)=O)O)(O)=O	FHNAKRLQXYEILU	44.5573	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	-1.1139
G5	C(C(C(C(C(C)O)=C)=O)O)(O)=O	BAGQHBZCYQFFOE	40.457	C7H10O5	174.052825	-1.1572	-0.456	5	3	94.83	-5.2254
G5	C(CC(C(CO)O)=CC=O)(O)=O	ZYIWHGIVIYJQBJ	24.2323	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-3.2357
G5	C(CC(C(CO)O)=CC(O)=O)=O	VEWGZDOJFULGRH	17.9746	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-1.5515
G5	C(C(C(C(CO)O)=O)C=C)(O)=O	KJAIQGBJLHLICM	50.5715	C7H10O5	174.052825	-1.4502	-0.384	5	3	94.83	-3.7028
G5	C(C)=C(C(C(CO)O)=O)C(O)=O	CSSJZWYPJKWFHX	31.4446	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	-1.4451
G5	C(C(CC(CO)O)=CC=O)(O)=O	AJFYZOFSTJGQLC	1.54713	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-8.1762
G5	C(CC(C(O)=O)=CC(CO)O)=O	BCZKRQGKHIBHFN	4.07827	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-2.6084
G5	C=CC(C(C(O)=O)=O)C(CO)O	MBBGFKWKNFGTGI	86.5333	C7H10O5	174.052825	-1.4502	-0.384	5	3	94.83	-10.279
G5	C(C)=C(C(C(O)=O)=O)C(CO)O	KNYZTWRMCRSKRR	66.7501	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	-8.2695
G5	C(CO)=C(C(C(O)=O)=O)C(C)O	ABRMMTARZZVTKB	37.3509	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	-7.4325
G5	C(C(C=C(C(CO)=O)CO)O)=O	DLSQDSMQNCRGGK	51.8764	C7H10O5	174.052825	-1.9182	0.093	5	3	94.83	-0.86463
G5	C(C(C(CO)=C(C=O)CO)O)=O	OPDSSXYIGMZDSV	20.6385	C7H10O5	174.052825	-1.8522	0.183	5	3	94.83	-2.8817
G5	C(C(C(C(C(CO)O)=C)=O)O)=O	FBDCMQPMBRSBBH	150.992	C7H10O5	174.052825	-1.9466	-0.182	5	3	94.83	-6.5588
G5	C(C(C(C(CO)=CCO)=O)O)=O	FDSRGBLFSUAENA	33.7204	C7H10O5	174.052825	-1.9182	0.093	5	3	94.83	-1.4109
G5	C(C(C=C(C=O)CO)(CO)O)=O	ZVNTVBSZWRIRGA	406.837	C7H10O5	174.052825	-2.078	0.198	5	3	94.83	-2.6325
G5	C(C(C=C(C=O)CO)O)(O)=O	VLABCCYQVYKLRI	30.4735	C6H8O5	160.037175	-1.6692	0.033	5	3	94.83	-2.0817
G5	C(C(C(C(CO)=C)=O)(CO)O)=O	QCMKKFQZOFHHOW	73.2971	C7H10O5	174.052825	-1.9253	0.087	5	3	94.83	-5.9807
G5	C(C(C(C(CO)=C)=O)O)(O)=O	KWYRJWRMYJIWMJ	267.294	C6H8O5	160.037175	-1.5165	-0.078	5	3	94.83	-4.4597
G5	C(C(C=CC(C(CO)O)O)O)=O	QTOVFIHLIJKBPJ	458.805	C7H12O5	176.068475	-2.1341	-0.11	5	4	97.99	-2.9352
G5	C(C(C=C(CO)C(C=O)O)O)=O	DVJOJPBTYKKYHA	43.4221	C7H10O5	174.052825	-2.0993	-0.071	5	3	94.83	-2.5334
G5	C(C(C(C(CO)O)=CC=O)O)=O	ISFKPDMFFINGJA	48.7142	C7H10O5	174.052825	-2.0993	-0.071	5	3	94.83	-4.1242
G5	C(C(C(C(C=O)O)=CCO)O)=O	KBLSFMNVKTXERY	45.1942	C7H10O5	174.052825	-2.0993	-0.071	5	3	94.83	-2.3875
G5	C(C(C=C(C=O)C(CO)O)O)=O	PACVHNRUSHSOCO	52.0304	C7H10O5	174.052825	-2.0993	-0.071	5	3	94.83	-2.5242
G5	C(CO)=C(C(C=O)=O)C(CO)O	OWAICMCHHBLAJZ	64.1775	C7H10O5	174.052825	-1.9182	0.093	5	3	94.83	-1.7612
G5	C(C(C(C(CO)=O)=CCO)O)=O	TTZMZVXNFQFQFK	41.3793	C7H10O5	174.052825	-1.9182	0.093	5	3	94.83	-0.92927
G5	C(C=C(C(CO)=O)C(CO)O)=O	WGJFYVJRPTUGHF	46.1688	C7H10O5	174.052825	-1.9182	0.093	5	3	94.83	-2.4781
G5	C(CC(C(CO)=CC(O)=O)O)=O	MQBOENBWIHZCLW	-34.0736	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-1.1843
G5	C(C(C=CC(O)=O)(CCO)O)=O	UPZBLOTVXQWATP	6.32858	C7H10O5	174.052825	-1.4406	-0.222	5	3	94.83	-3.9623
G5	C(C(C(CO)=CC(O)=O)(C)O)=O	FRAXSVRHIYQVGL	-5.04088	C7H10O5	174.052825	-1.2886	-0.076	5	3	94.83	-2.125
G5	C(CC(C(C=CC(O)=O)O)O)=O	UILFAFXSPFDPST	-2.84563	C7H10O5	174.052825	-1.4619	-0.491	5	3	94.83	-0.82875
G5	C(C(CC(C=CC(O)=O)O)O)=O	GISULSWZEJLAFV	-1.27311	C7H10O5	174.052825	-1.4619	-0.491	5	3	94.83	-2.2211
G5	C(C(C(C=CC(O)=O)(C)O)O)=O	FLMLBJLGHBYSAP	13.5995	C7H10O5	174.052825	-1.5357	-0.33	5	3	94.83	1.2207
G5	C(CO)(C(C)O)=CC(O)=O	QORDFHHPWGJGCH	-38.2469	C6H10O4	146.05791	-0.5302	-0.259	4	3	77.76	-0.8955
G5	C(CO)(C(C(C=CCO)=O)O)=O	BZHWCGIMPUTWJS	64.6358	C7H10O5	174.052825	-1.9842	0.003	5	3	94.83	2.1547
G5	C(CO)(C(C(C=C)=O)(CO)O)=O	SJBBZISIMUNDRM	95.4486	C7H10O5	174.052825	-1.9913	-0.003	5	3	94.83	-3.6672
G5	C=CC(C(C(C(CO)O)O)O)O	UMUQPWGRCGSHKW	522.823	C7H14O5	178.084125	-1.9502	-0.17	5	5	101.15	-4.5492
G5	C=CC(C(CO)(CO)O)O	SFRMDOHNFYAUFN	76.254	C6H12O4	148.07356	-1.3615	-0.03	4	4	80.92	-6.4103
G5	C=CC(C(CO)(C(CO)O)O)O	GUGLITYBAIYQAD	96.4058	C7H14O5	178.084125	-1.9289	0.099	5	5	101.15	-4.9578
G5	C(C(C(C(C(CO)O)O)=C)O)=O	IXXCBFFZFDONJT	71.9653	C7H12O5	176.068475	-1.9154	-0.131	5	4	97.99	-5.8548
G5	C=CC(C(CO)O)O	MHGMBRBPBZPUAD	47.95	C5H10O3	118.062995	-0.8154	-0.428	3	3	60.69	-5.4947
G5	C=CC(C(C(CO)O)O)O	OOJKXRODCPMZDZ	72.3582	C6H12O4	148.07356	-1.3828	-0.299	4	4	80.92	-5.0898
G5	C(C(C=CCO)(C(C)O)O)=O	CDTGGPXTNMSFKF	63.1664	C7H12O4	160.07356	-1.1861	-0.348	4	3	77.76	-2.8627
G5	C(C(C(C=O)=O)(CO)O)=CCO	XBDKIHPDGWUIKS	74.6708	C7H10O5	174.052825	-2.144	0.108	5	3	94.83	-1.5758
G5	C(C)(C(C=CCO)(CO)O)=O	DQSCOLNKLAEYCB	63.2251	C7H12O4	160.07356	-1.005	-0.184	4	3	77.76	0.8525
G5	C(C(C=CCO)C(C=O)O)(O)=O	QESVJWMPECKREJ	22.575	C7H10O5	174.052825	-1.6029	-0.273	5	3	94.83	-2.3923
G5	C(C(C(C(O)=O)=CCCO)O)=O	BTZDHBKCTOXWBW	7.63113	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-3.2291
G5	C(C(C(CCO)O)=CC=O)(O)=O	IMLGSADPOVLMKU	-24.6377	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-4.1843
G5	C(C(C(C)=O)(C=CCO)O)(O)=O	OFQNXZPDQFFJDO	63.4163	C7H10O5	174.052825	-1.3546	-0.166	5	3	94.83	-0.49041
G5	C(C(C=CCO)(C(C)O)O)(O)=O	USYDHCBWDRMZII	64.554	C7H12O5	176.068475	-1.3234	-0.115	5	4	97.99	0.92284
G5	C1(C(C=CCO)(C(CO1)O)O)=O	MNOIEOZGNTTXKK	83.8094	C7H10O5	174.052825	-1.6965	-0.089	5	3	86.99	-0.59275
G5	C(C(C(CO)=C)(C(C)O)O)=O	VRDZGVPMQRFTJU	1037.4	C7H12O4	160.07356	-0.9674	-0.369	4	3	77.76	-5.4472
G5	C(C(C=CC(O)=O)(C(C)O)O)=O	LQJHZUGEIVQUEN	43.0079	C7H10O5	174.052825	-1.5357	-0.33	5	3	94.83	-1.6222
G5	C(C(C(C(O)=O)=C)(C(C)O)O)=O	ISOPHRDJVCNEEL	843.77	C7H10O5	174.052825	-1.317	-0.351	5	3	94.83	-6.615
G5	C=C(CO)C(C(C=O)=O)(CO)O	FKQVTNOFHHPEPU	687.207	C7H10O5	174.052825	-1.9253	0.087	5	3	94.83	-4.4013
G5	C(C)(C(C(CO)=C)(CO)O)=O	NWDVQLGDUHZGAP	71.5775	C7H12O4	160.07356	-0.7863	-0.205	4	3	77.76	-1.5475
G5	C(C(C(CO)=C)C(C=O)O)(O)=O	LVNSSYBRYLDNTC	20.3153	C7H10O5	174.052825	-1.3842	-0.294	5	3	94.83	-5.3382
G5	C(C(C(C(O)=O)=C(CO)C)O)=O	NBYPSRGVTPZWCX	-12.5639	C7H10O5	174.052825	-1.0628	-0.091	5	3	94.83	-3.173
G5	C(C(C(CO)(C)O)=CC=O)(O)=O	NNMRKPBWFAGXRG	-1.05421	C7H10O5	174.052825	-1.2886	-0.076	5	3	94.83	-5.0906
G5	C(C(C(C)=O)(C(CO)=C)O)(O)=O	ZLHJORMRZNWDTB	64.6568	C7H10O5	174.052825	-1.1359	-0.187	5	3	94.83	-3.0739
G5	C(C(C(CO)=C)(C(C)O)O)(O)=O	DNFFWZHYLBIVKY	1025.18	C7H12O5	176.068475	-1.1047	-0.136	5	4	97.99	-1.6607
G5	C1(C(C(CO)=C)(C(CO1)O)O)=O	IRJPIPYJFFOROR	78.6758	C7H10O5	174.052825	-1.4778	-0.11	5	3	86.99	-3.4484
G5	C(C)(C(C=CC(O)=O)(CO)O)=O	HZTXJWQAVXHAOZ	33.2403	C7H10O5	174.052825	-1.3546	-0.166	5	3	94.83	1.8981
G5	C(C)(C(C(C(O)=O)=C)(CO)O)=O	KUTWQGRPLVZSTI	37.0021	C7H10O5	174.052825	-1.1359	-0.187	5	3	94.83	-3.1776
G5	C(C(C=CC(C)O)(CO)O)=O	NWZJZHGIEASBFF	58.3414	C7H12O4	160.07356	-1.1861	-0.348	4	3	77.76	-3.2316
G5	C(C(C1C(OCC=1)O)(CO)O)=O	KKTXXPOAJLOLPX	1151.74	C7H10O5	174.052825	-1.8922	0.118	5	3	86.99	-2.062
G5	C(C(CO)O)=C1C(OCC1O)=O	HCSIXSMWHZDGRP	30.981	C7H10O5	174.052825	-1.7356	-0.104	5	3	86.99	0.96165
G5	C1COC(C=1C(C(CO)O)O)=O	CARNFAJEDOPNKL	25.836	C7H10O5	174.052825	-1.9169	-0.104	5	3	86.99	0.67089
G5	C(C(C1COC(C=1)O)(CO)O)=O	HDQHAGXZRMKODP	626.061	C7H10O5	174.052825	-1.8922	0.118	5	3	86.99	-2.0475
G5	C(CO)(CO)=C1C(OCC1O)=O	HETIJLJJDNRQEJ	-6.50258	C7H10O5	174.052825	-1.4885	0.15	5	3	86.99	-0.78907
G5	C1COC(C=1C(CO)(CO)O)=O	RPWRQWWNJBTDJK	868.965	C7H10O5	174.052825	-1.8956	0.165	5	3	86.99	-0.53318
G5	C(C(C=CC(C)O)(CO)O)(O)=O	UJDBKWGRRPFUPK	57.4853	C7H12O5	176.068475	-1.3234	-0.115	5	4	97.99	0.42713
G5	C=CC(C(C=O)=O)(C(CO)O)O	CIYSBPTUYJVQHK	93.25	C7H10O5	174.052825	-2.1724	-0.167	5	3	94.83	-6.3336
G5	C(C(C(C(C)=O)(C=C)O)O)(O)=O	WRBGJQNLPSIWLJ	82.9871	C7H10O5	174.052825	-1.383	-0.441	5	3	94.83	-2.3138
G5	C(C(C(CCO)=O)(C=C)O)(O)=O	IJCFRFNBBPXJJP	64.9155	C7H10O5	174.052825	-1.2879	-0.333	5	3	94.83	-5.8073
G5	C(CC(O)=O)(C(C=C)(CO)O)=O	JQXYHQLBYGULGH	33.7216	C7H10O5	174.052825	-1.2879	-0.333	5	3	94.83	-8.3071
G5	C1(C(C=C)(C(C(CO)O1)O)O)=O	KCOOWDMJROASMG	107.763	C7H10O5	174.052825	-1.7595	-0.364	5	3	86.99	-4.1139
G5	C1(C(C=C)(C(C(CO1)O)O)O)=O	YJAXJYNXHQRAPV	74200.3	C7H10O5	174.052825	-1.6676	-0.364	5	3	86.99	-6.8493
G5	C(C(C=CC(C)O)(C)O)(O)=O	ZHBFHPLFVKYKTB	376.697	C7H12O4	160.07356	-0.3967	-0.622	4	3	77.76	0.97313
G5	C=C(C(O)=O)C(CC(C)O)O	QKOKMDIGOQSPJA	328.377	C7H12O4	160.07356	-0.1042	-0.804	4	3	77.76	-7.0023
G5	C(C(C=C(C=O)CO)(C)O)(O)=O	PIWIALXYODEJSV	27.547	C7H10O5	174.052825	-1.2886	-0.076	5	3	94.83	-0.29209
G5	C(C(CO)C(C(C(O)=O)=C)O)=O	NHONVTLDYDEHHD	-7.99369	C7H10O5	174.052825	-1.3842	-0.294	5	3	94.83	-6.9445
G5	C(C(C=CCO)(C)O)(O)=O	VFSZDVOTLIJUFM	37.5898	C6H10O4	146.05791	-0.756	-0.244	4	3	77.76	2.1039
G5	C=C(C(O)=O)C(CCO)O	MSSXUBAVSRUUJP	-8.06609	C6H10O4	146.05791	-0.4635	-0.426	4	3	77.76	-5.7207
G5	C(C(C=CCO)(CCO)O)(O)=O	JRPQAUKAUBFAIK	30.041	C7H12O5	176.068475	-1.2283	-0.007	5	4	97.99	-1.5698
G5	C(CO)=C(C(O)=O)C(CCO)O	RWURFIIMVGQALD	-25.845	C7H12O5	176.068475	-1.0025	-0.022	5	4	97.99	-0.43434
G5	C(C(C=CCO)(CCO)O)=O	VUHNSICQYUHTCD	30.2823	C7H12O4	160.07356	-1.091	-0.24	4	3	77.76	-5.255
G5	C(C(C=CCO)(CC(O)=O)O)=O	XMNXQPQLYNDXTN	-6.0279	C7H10O5	174.052825	-1.4406	-0.222	5	3	94.83	-2.1535
G5	C=C(C(O)=O)C(C(C(C)O)O)O	XUVIJUZVTYQBNQ	360.686	C7H12O5	176.068475	-1.126	-0.405	5	4	97.99	-4.9816
G5	C(C(C=CC(CO)O)(C)O)(O)=O	PNZZMBFKBDLEFK	55.8031	C7H12O5	176.068475	-1.3234	-0.115	5	4	97.99	2.0967
G5	C=C(C(O)=O)C(CC(CO)O)O	BKMLTAFVHZAUOE	9.4994	C7H12O5	176.068475	-1.0309	-0.297	5	4	97.99	-8.3526
G5	C(CO)(C(C(C(O)=O)=C)(C)O)=O	WBACUWXTKRXVFF	375.156	C7H10O5	174.052825	-1.1359	-0.187	5	3	94.83	-1.6012
G5	C(C(C)O)(C(C(C(O)=O)=C)O)=O	OJSQBVLEWVDZAZ	28.6242	C7H10O5	174.052825	-1.1572	-0.456	5	3	94.83	-4.9933
G5	C=C(C(O)=O)C(CO)(C)O	DIEFNSOEELRXDB	731.996	C6H10O4	146.05791	-0.5373	-0.265	4	3	77.76	-6.5199
G5	C(C(C(CO)=C)(C)O)(O)=O	CILDNGLSCOBTMZ	1260.57	C6H10O4	146.05791	-0.5373	-0.265	4	3	77.76	-0.94234
G5	C=C(C(O)=O)C(CO)(CCO)O	QHKQYDVDZLZCIH	14.6025	C7H12O5	176.068475	-1.0096	-0.028	5	4	97.99	-8.7143
G5	C(C(C(CO)=CCO)(C)O)(O)=O	DXXRJIRDHJGGPA	31.2252	C7H12O5	176.068475	-1.0763	0.139	5	4	97.99	2.1165
G5	C=C(C(O)=O)C(C(CCO)O)O	FEGZLRXXLLVCME	16.93	C7H12O5	176.068475	-1.0309	-0.297	5	4	97.99	-5.8475
G5	C=C(C(O)=O)C(C)(C(CO)O)O	AQWHWHYORLZZTL	14.1396	C7H12O5	176.068475	-1.1047	-0.136	5	4	97.99	-2.1279
G5	C(C(C(C(CO)O)=C)(C)O)(O)=O	QGUWZFQBNHWLMF	1375.17	C7H12O5	176.068475	-1.1047	-0.136	5	4	97.99	-0.88679
G5	C(CC(C(C(O)=O)=C)O)(O)=O	JJDACNNRNAOKFG	-32.6889	C6H8O5	160.037175	-0.8131	-0.408	5	3	94.83	-2.8308
G5	C(C(C=CC(O)=O)(C)O)(O)=O	HSJUNLLYJDIEJB	-1.42308	C6H8O5	160.037175	-1.1056	-0.226	5	3	94.83	3.1932
G5	C(C(C(C(O)=O)=C)(C)O)(O)=O	SYNHJBNRNAILDK	364.108	C6H8O5	160.037175	-0.8869	-0.247	5	3	94.83	-1.8716
G5	C=C(C(O)=O)C1(COCC1O)O	WZSUEDNSNRJEOH	53.6605	C7H10O5	174.052825	-1.2612	-0.11	5	3	86.99	-7.216
G5	C=C(C(O)=O)C1(C(O)OCC1)O	RFOVWJOUVMQIRW	18.3887	C7H10O5	174.052825	-0.7596	-0.323	5	3	86.99	-3.7269
