Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	C(C1C(O)OC(C)CC1O)(O)=O	SHGCEXUUUYUZGV	176.068473484	C7H12O5	7	12	5	-0.9969	-0.689	5	3	86.99	1.7704
G4	C1(COC(C(C(C)O)C1O)O)=O	FKSLPDNLQGMDSR	176.068473484	C7H12O5	7	12	5	-1.3211	-0.359	5	3	86.99	0.066977
G4	C(C1(C(C(CC(C)O1)O)O)O)=O	JIBJBVAGDFZGDM	176.068473484	C7H12O5	7	12	5	-1.7167	-0.61	5	3	86.99	-0.068789
G4	C(C1(CC(O)OC(C)C1)O)(O)=O	WPLUYIHCMSMGQH	176.068473484	C7H12O5	7	12	5	-0.9682	-0.638	5	3	86.99	1.5028
G4	C(C1(C)CC(CC(O1)O)O)(O)=O	IHPVKEGJLBHQQH	176.068473484	C7H12O5	7	12	5	-0.9682	-0.638	5	3	86.99	-0.56274
G4	C(C1(CC(CC(C)O1)O)O)(O)=O	UXRWOGFBFMUWOB	176.068473484	C7H12O5	7	12	5	-1.0019	-0.776	5	3	86.99	0.55932
G4	C1(C(O)OC(C)CC(C1O)O)=O	FGZTXJWKWHCXMS	176.068473484	C7H12O5	7	12	5	-1.2084	-0.577	5	3	86.99	2.271
G4	C1(C(CO)(C(CC(C)O1)O)O)=O	ICXQDNHAIQVSMX	176.068473484	C7H12O5	7	12	5	-1.6864	-0.425	5	3	86.99	0.55013
G4	C(CC(C)C(C(C(O)=O)O)O)=O	HNZDRZJYFCTLRW	176.068473484	C7H12O5	7	12	5	-1.4458	-0.609	5	3	94.83	0.091744
G4	C(C(CO)(C(C)CC=O)O)(O)=O	ILRKMTNVNIXIEF	176.068473484	C7H12O5	7	12	5	-1.4245	-0.34	5	3	94.83	0.95378
G4	C(C(CC(C)C(CO)O)=O)(O)=O	OMRRQHQMVFHJPR	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	-10.023
G4	C(C(CC(CO)O)CC=O)(O)=O	QUNCUNRFTDCEAO	176.068473484	C7H12O5	7	12	5	-1.3507	-0.501	5	3	94.83	-7.7333
G4	C(C(C)(C(CO)O)CC=O)(O)=O	HKRWFYQJBXPZML	176.068473484	C7H12O5	7	12	5	-1.2393	-0.408	5	3	94.83	-2.4301
G4	C(C(C)C(C=O)C(CO)O)(O)=O	AWESEHIVXFQPIS	176.068473484	C7H12O5	7	12	5	-1.5868	-0.391	5	3	94.83	-1.5655
G5	C1(C(C(C(C1O)O)O)O)=O	RPLBTYVHLJOBKZ	148.037173356	C5H8O5	5	8	5	-2.4068	0.064	5	4	97.99	0.48676
G5	C1(C(C(CC(CC1O)O)O)O)=O	AWPGDHFIEZGHAP	176.068473484	C7H12O5	7	12	5	-1.7228	-0.476	5	4	97.99	1.0018
G5	C(C1C(CC(C1(CO)O)O)O)=O	YNVCAVVWIGVFIQ	176.068473484	C7H12O5	7	12	5	-2.3447	-0.153	5	4	97.99	-2.1049
G5	C(C1C(C(CO)(CC1O)O)O)=O	XLTABIJSJNUACS	176.068473484	C7H12O5	7	12	5	-2.3447	-0.153	5	4	97.99	-5.0778
G5	C1(C(C(CC1(C(C)O)O)O)O)=O	COOAVZRCVLNGEU	176.068473484	C7H12O5	7	12	5	-1.8241	-0.315	5	4	97.99	1.0919
G5	C1(C(C(C(CO)C1O)O)O)=O	QJEBIWGZDFAUAU	162.05282342	C6H10O5	6	10	5	-2.2121	0.012	5	4	97.99	-0.051205
G5	C1(C(C(C=C)C(C1O)O)O)=O	IALLVXNCMJNHDA	158.0579088	C7H10O4	7	10	4	-1.0165	-0.704	4	3	77.76	-2.6677
G5	C1(C(C(C(C1O)=O)O)O)=O	NQRMVXKTYCGNNE	146.021523292	C5H6O5	5	6	5	-2.2631	0.013	5	3	94.83	0.46223
G5	C1(C(C(CC1(CO)O)O)O)=O	QVVPJDROJOZTEY	162.05282342	C6H10O5	6	10	5	-2.1834	0.063	5	4	97.99	-1.7308
G5	C1(C(C(C(C1O)=CC)O)O)=O	RZILQGKUPIRAMX	158.0579088	C7H10O4	7	10	4	-0.9239	-0.501	4	3	77.76	-0.84833
G5	C1(C(C(C(C=1)=O)O)O)C(C)O	JYDDAHDSJLLHSV	158.0579088	C7H10O4	7	10	4	-1.1052	-0.501	4	3	77.76	0.28109
G5	C(C1C(C(C(C=1)=O)O)O)(O)=O	JYMFSVJEWQLNOF	158.021523292	C6H6O5	6	6	5	-1.8141	-0.105	5	3	94.83	1.6969
G5	C(C1(C=CC(C1O)=O)O)(O)=O	QQRLVQRWHZNDDL	158.021523292	C6H6O5	6	6	5	-1.9563	-0.09	5	3	94.83	2.2232
G5	C1(C(C(C(C1)O)O)O)=O	SLBWSONHNKBIMR	132.042258736	C5H8O4	5	8	4	-1.5547	-0.335	4	3	77.76	1.5676
G5	C1(C(C(C)CC(C1O)O)O)=O	IHGWMUBKPVLGSM	160.073558864	C7H12O4	7	12	4	-0.9434	-0.765	4	3	77.76	2.2737
G5	C1(C(CC(C1C(CO)O)O)=O)=O	UGYXIMZLUCVVTH	174.05282342	C7H10O5	7	10	5	-1.7837	-0.309	5	3	94.83	-4.4301
G5	C1(C(CC(C1)O)(C(C=O)O)O)=O	QCUAVHXSICSPOA	174.05282342	C7H10O5	7	10	5	-2.111	-0.422	5	3	94.83	-0.28638
G5	C(C(C(CO)O)C(CCO)O)=O	XXMLKQMUFSNKAH	178.084123548	C7H14O5	7	14	5	-2.0229	-0.12	5	4	97.99	-4.2677
G5	C(C(C(CC(CCO)O)O)O)=O	SDNXOPZTDYNFAB	178.084123548	C7H14O5	7	14	5	-1.8819	-0.338	5	4	97.99	-4.1262
G5	C(C(C(CO)O)C(C=O)O)=O	HIPAGLNATSXMFT	162.05282342	C6H10O5	6	10	5	-2.6896	-0.065	5	3	94.83	-3.2038
G5	C(C(C(CC(C=O)O)O)O)=O	ZAZMXMODCOTURY	162.05282342	C6H10O5	6	10	5	-2.5486	-0.283	5	3	94.83	-3.4916
G5	C(CC(C(C(C=O)O)O)O)=O	DRFVLWXFACEMHK	162.05282342	C6H10O5	6	10	5	-2.5486	-0.283	5	3	94.83	-2.4079
G5	C(C(C(C(C)O)O)C(C=O)O)=O	YPVIHEJZZQJCIF	176.068473484	C7H12O5	7	12	5	-2.3303	-0.443	5	3	94.83	-3.3709
G5	C(C(C(CO)(C)O)C(C=O)O)=O	UFDQVKKZIJVGJA	176.068473484	C7H12O5	7	12	5	-2.309	-0.174	5	3	94.83	-5.1154
G5	C(C(CC(CC(CO)=O)O)O)=O	YXINUGWAIZLHJK	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-4.9646
G5	C(CC(C(CC(CO)=O)O)O)=O	RZMXAXYXCMZZKG	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-3.7273
G5	C(C(CC(C(C(C)=O)O)O)O)=O	QXPRRNBQNVREIJ	176.068473484	C7H12O5	7	12	5	-2.0082	-0.497	5	3	94.83	-2.1999
G5	C(CC(C(C(C(C)=O)O)O)O)=O	BPNLIVPLQNLIGW	176.068473484	C7H12O5	7	12	5	-2.0082	-0.497	5	3	94.83	-0.8032
G5	C(C(C=C)C(C(C=O)O)O)(O)=O	NVQOPZWGEHMQFA	174.05282342	C7H10O5	7	10	5	-1.6313	-0.548	5	3	94.83	-5.4746
G5	C(C(CC(C(CO)CO)O)=O)=O	CKEMBEURRQDMCF	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-3.9555
G5	C(C(C(C(CO)CO)O)O)=O	PBTMPOHVAXICIM	164.068473484	C6H12O5	6	12	5	-2.4773	0.15	5	4	97.99	-4.7346
G5	C(CO)(CC(C(CO)CO)O)=O	MPFDLNMBCPCKML	178.084123548	C7H14O5	7	14	5	-1.8418	0.044	5	4	97.99	-2.9169
G5	C(C)(C(C(C(CO)CO)O)O)=O	QQZPYCXXLAHJET	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	-1.04
G5	C(C(C(C=C)O)O)(C(CO)O)=O	AQHRXDZMGQZWKF	176.068473484	C7H12O5	7	12	5	-1.9814	-0.221	5	4	97.99	-4.2135
G5	C(C(C(C(C=C)CO)O)O)=O	JPNYAEHCJHWJCQ	160.073558864	C7H12O4	7	12	4	-1.2817	-0.566	4	3	77.76	-6.0447
G5	C(C(C)=O)(C(CO)C(CO)O)=O	NYOCIXDEFAUWAP	176.068473484	C7H12O5	7	12	5	-1.9681	-0.115	5	3	94.83	-3.937
G5	C(C(CCO)=O)(CC(CO)O)=O	HWXYKRNONBYUAG	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	-10.686
G5	C(C)(C(CCO)(C(C=O)O)O)=O	BQRRCQXSZWVLIO	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-2.5287
G5	C(C(C)(C(C=O)O)O)(CCO)=O	LKNBTEXOSFBWIR	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-1.5844
G5	C=CC(C(C(C(CO)=O)=O)O)O	HHSVYUHKNYDDLY	174.05282342	C7H10O5	7	10	5	-2.0126	-0.272	5	3	94.83	-7.4855
G5	C(C(C(C=O)O)O)(C(C)O)=O	LLJOTQMGGPLNOO	162.05282342	C6H10O5	6	10	5	-2.4626	-0.227	5	3	94.83	-2.9726
G5	C(C(C(C)O)(C(C=O)O)O)=O	NMHIUKCEPXGTRP	162.05282342	C6H10O5	6	10	5	-2.6224	-0.122	5	3	94.83	-2.6535
G5	C(CC(C(C(C)O)=O)O)(CO)=O	IPIFDZJWPUIHRU	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-1.8591
G5	C(C(C(C)O)(CC(CO)=O)O)=O	AQVXRWRSDDQOEK	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-5.5169
G5	C(C(C(C(C(C)O)=O)O)O)(C)=O	PNACZEFAERCTLZ	176.068473484	C7H12O5	7	12	5	-1.9222	-0.441	5	3	94.83	-0.28963
G5	C(C(C(C)O)(C(C(C)=O)O)O)=O	ARLBFAVZOWIULF	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	-2.1026
G5	C(C(CC(C(CO)O)O)=O)=O	ZGCHLOWZNKRZSN	162.05282342	C6H10O5	6	10	5	-2.3675	-0.119	5	3	94.83	-2.6094
G5	C=CC(C(C(C(CO)O)O)=O)=O	ABEKOGXWQHGNLE	174.05282342	C7H10O5	7	10	5	-2.0126	-0.272	5	3	94.83	-9.5719
G5	C(C(C(C(CO)=O)(C=C)O)O)=O	KZLHEFVCFQWYRI	174.05282342	C7H10O5	7	10	5	-2.1724	-0.167	5	3	94.83	-5.1375
G5	C(C(C(C(C=C)=O)(CO)O)O)=O	RPVJECPAFFSKCS	174.05282342	C7H10O5	7	10	5	-2.1724	-0.167	5	3	94.83	-7.2735
G5	C(C(C(C(CC(C)O)O)O)O)=O	GEBVPAQDMCOEKW	178.084123548	C7H14O5	7	14	5	-1.977	-0.446	5	4	97.99	-5.5173
G5	C(C(C(C(C(C=C)O)O)=O)O)=O	JPPWIWFHECRSGV	174.05282342	C7H10O5	7	10	5	-2.1937	-0.436	5	3	94.83	-6.5255
G5	C(C(C(C(CO)O)O)O)=O	PYMYPHUHKUWMLA	150.05282342	C5H10O5	5	10	5	-2.7907	0.202	5	4	97.99	-2.8744
G5	C(C)(C(CO)C(C(CO)O)O)=O	JVMMUJADRTVHIL	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	-0.16779
G5	C(CC(C(CO)O)O)(CCO)=O	KJCOKBISWJPJMQ	178.084123548	C7H14O5	7	14	5	-1.7008	-0.174	5	4	97.99	-1.1943
G5	C(CO)(CC(C(CO)O)O)=O	OXFWZSUJNURRMW	164.068473484	C6H12O5	6	12	5	-2.1552	0.096	5	4	97.99	-1.6379
G5	C(C)(C(C(C(CO)O)O)O)=O	IXDZFGATLNCIOI	164.068473484	C6H12O5	6	12	5	-2.2503	-0.012	5	4	97.99	0.97333
G5	C(C(C)O)(CC(C(CO)O)O)=O	HVVHUEXDYHCNDU	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-0.038835
G5	C(C(C(C(CO)O)O)O)(CC)=O	KUUUPBGIMDQHPF	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	2.073
G5	C(CO)(C(C)C(C(CO)O)O)=O	QQABUXZTGVMJRA	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	1.6445
G5	C(C(CCO)C(C(CO)O)O)=O	FEYGKQJPQGPECA	178.084123548	C7H14O5	7	14	5	-2.0229	-0.12	5	4	97.99	-5.8429
G5	C(C(C(CO)O)O)=O	YTBSYETUWUMLBZ	120.042258736	C4H8O4	4	8	4	-2.2233	0.073	4	3	77.76	-3.2748
G5	C(C(C(C(C)O)O)O)=O	WDRISBUVHBMJEF	134.0579088	C5H10O4	5	10	4	-1.864	-0.305	4	3	77.76	-3.4155
G5	C(CO)(C(C)(C(C=O)O)O)=O	QEDCYTISSRHIRG	162.05282342	C6H10O5	6	10	5	-2.4413	0.042	5	3	94.83	0.8741
G5	C(C)(C(CO)(C(C=O)O)O)=O	VPNBLFIVNKFHGY	162.05282342	C6H10O5	6	10	5	-2.4413	0.042	5	3	94.83	-1.1921
G5	C(C(CO)=O)(CC(CO)O)=O	OKVIFNQBEGMUGM	162.05282342	C6H10O5	6	10	5	-2.1864	0.045	5	3	94.83	-7.9949
G5	C(C(C)=O)(C(C(CO)O)O)=O	JPNOFZPGVHGIAU	162.05282342	C6H10O5	6	10	5	-2.2815	-0.063	5	3	94.83	-3.8297
G5	C(CC(C)(C(C=O)O)O)(O)=O	LOHQLPKRQDRNOO	162.05282342	C6H10O5	6	10	5	-1.7379	-0.288	5	3	94.83	-0.51703
G5	C(C(C(C)=O)C(CO)O)(O)=O	PHPCSJMYFDEANF	162.05282342	C6H10O5	6	10	5	-1.7191	-0.175	5	3	94.83	-2.0707
G5	C(CC(CC(CO)O)=O)(O)=O	UDWUPUVSRIHHMT	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-10.523
G5	C(C(C(C)(CCO)O)O)=O	HCIUECWWDXNPRU	148.073558864	C6H12O4	6	12	4	-1.3883	-0.306	4	3	77.76	-3.7874
G5	C(C)(C(CO)C(CO)O)=O	YFVQNRHPXIDNRI	148.073558864	C6H12O4	6	12	4	-1.3695	-0.193	4	3	77.76	-0.13043
G5	C(CC(CO)O)(CCO)=O	RTESPEIDNJCLBG	148.073558864	C6H12O4	6	12	4	-1.1334	-0.303	4	3	77.76	-5.8509
G5	C(C(C(CO)(C)O)O)=O	HTPZSALIZDTBIL	134.0579088	C5H10O4	5	10	4	-1.8427	-0.036	4	3	77.76	-4.348
G5	C(CO)(CC(CO)O)=O	KKLZOXZZESQNKR	134.0579088	C5H10O4	5	10	4	-1.5878	-0.033	4	3	77.76	-3.1844
G5	C(C)(C(C(CO)O)O)=O	IGUZJYCAXLYZEE	134.0579088	C5H10O4	5	10	4	-1.6829	-0.141	4	3	77.76	0.41635
G5	C(C(C(C(C(O)=O)=C)O)O)=O	XZXDPLYLSDACIG	160.037173356	C6H8O5	6	8	5	-1.6976	-0.242	5	3	94.83	-6.8858
G5	C(C(CC)(C(C=O)O)O)(O)=O	JQTRSTJUKVVSLC	162.05282342	C6H10O5	6	10	5	-1.7379	-0.288	5	3	94.83	-0.029084
G5	C(C(C(C)C(CO)O)=O)(O)=O	PTLXCAHMDNRSKX	162.05282342	C6H10O5	6	10	5	-1.7191	-0.175	5	3	94.83	-5.5395
G5	C(C(C(C)(C(C)O)O)O)=O	HRUNJFGAZRXVKH	148.073558864	C6H12O4	6	12	4	-1.4834	-0.414	4	3	77.76	-0.69572
G5	C(C(C)O)(CC(CO)O)=O	AKMQRVQHWUUBAE	148.073558864	C6H12O4	6	12	4	-1.2285	-0.411	4	3	77.76	-4.571
G5	C(C(C(CO)(CC)O)O)=O	TXGLPKKWXGRUHC	148.073558864	C6H12O4	6	12	4	-1.3883	-0.306	4	3	77.76	-1.8967
G5	C(C(C(CO)O)O)(CC)=O	KDDGOKLLKWTTGK	148.073558864	C6H12O4	6	12	4	-1.2285	-0.411	4	3	77.76	1.5966
G5	C(CO)(C(C)C(CO)O)=O	CNBVGHVNBUOTFB	148.073558864	C6H12O4	6	12	4	-1.3695	-0.193	4	3	77.76	1.7767
G5	C(C(C(C(CO)=CC)O)O)=O	XIAQSEOMZBVFBV	160.073558864	C7H12O4	7	12	4	-0.9603	-0.363	4	3	77.76	-4.1647
G5	C(C(C(C(C(C)O)=C)O)O)=O	YBUJTEPCWWXVEQ	160.073558864	C7H12O4	7	12	4	-0.9887	-0.638	4	3	77.76	-6.5277
G5	C(CC=CC(C(C=O)O)O)(O)=O	WQIWMCDERHDCEU	174.05282342	C7H10O5	7	10	5	-1.4619	-0.491	5	3	94.83	-4.0115
G5	C(C(C(CC=CC(O)=O)O)O)=O	QQAAUUHFSNBVBZ	174.05282342	C7H10O5	7	10	5	-1.4619	-0.491	5	3	94.83	-2.2567
G5	C(C(C=CC(O)=O)C(CO)O)=O	DGXRQISDIJLUQC	174.05282342	C7H10O5	7	10	5	-1.6029	-0.273	5	3	94.83	-1.5195
G5	C(C(C(C(C(O)=O)=CC)O)O)=O	YEEPAFFFSPRVSH	174.05282342	C7H10O5	7	10	5	-1.3099	-0.345	5	3	94.83	-3.0155
G5	C(C(C(C=CC(CO)=O)O)O)=O	LVTNTMJCZZKCFW	174.05282342	C7H10O5	7	10	5	-2.1653	-0.161	5	3	94.83	-1.0344
G5	C(C(C(C=CC=O)(CO)O)O)=O	NNEUCVFLSKRFDF	174.05282342	C7H10O5	7	10	5	-2.3251	-0.056	5	3	94.83	-4.0542
G5	C(C=CC(C(C(CO)O)O)=O)=O	QIUWSHIVKAPXPO	174.05282342	C7H10O5	7	10	5	-2.1653	-0.161	5	3	94.83	-2.8146
G5	C(C(C(C=C(C=O)CO)O)O)=O	VVVGCGVGMCRFSZ	174.05282342	C7H10O5	7	10	5	-2.0993	-0.071	5	3	94.83	-2.5861
G5	C(C(C(C(CO)=CC=O)O)O)=O	RQPIHQPDPHYUSW	174.05282342	C7H10O5	7	10	5	-2.0993	-0.071	5	3	94.83	-4.2055
G5	C(C(C(C(C(C=C)O)=O)O)O)=O	SLDVUTOCRMGOJL	174.05282342	C7H10O5	7	10	5	-2.1937	-0.436	5	3	94.83	-6.5255
G5	C(C(C(C=O)(C(C=C)O)O)O)=O	WDYWPWJQSOKWOY	174.05282342	C7H10O5	7	10	5	-2.3535	-0.331	5	3	94.83	-6.9181
G5	C(C(C=C)(C(C=O)O)O)(O)=O	VXJDRVYFUOVBOS	160.037173356	C6H8O5	6	8	5	-1.9234	-0.227	5	3	94.83	-5.5115
G5	C(C(C(C(C(O)=O)=C)(C)O)O)=O	IUHSTTADKGSFFU	174.05282342	C7H10O5	7	10	5	-1.317	-0.351	5	3	94.83	-4.2279
G5	C=C(C(O)=O)C(CC(CO)O)=O	SNKYBGHLDKDICS	174.05282342	C7H10O5	7	10	5	-1.0621	-0.348	5	3	94.83	-8.6161
G5	C(C(C(C(CC)O)O)O)=O	UEZOSHSWUKFHAQ	148.073558864	C6H12O4	6	12	4	-1.4096	-0.575	4	3	77.76	-4.0153
G5	C(C(C(CCCO)O)O)=O	KUIOHCAQZYZUSR	148.073558864	C6H12O4	6	12	4	-1.3145	-0.467	4	3	77.76	-9.4064
G5	C(C(CCO)C(CO)O)=O	UBFARMVNFGAAMO	148.073558864	C6H12O4	6	12	4	-1.4555	-0.249	4	3	77.76	-5.7733
G5	C(C(C(CC(CO)C)O)O)=O	BALMIFNFSUPNCS	162.089208928	C7H14O4	7	14	4	-1.0962	-0.627	4	3	77.76	-8.057
G5	C(C(C(CO)O)C(C)CO)=O	XHCGPRMVLZXHKI	162.089208928	C7H14O4	7	14	4	-1.2372	-0.409	4	3	77.76	-5.6194
G5	C(C(CO)=O)(CC(C(C)O)O)=O	UMPORJXQJSDWFE	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-4.095
G5	C(C(C)=O)(C(C(C(C)O)O)O)=O	GLGUJJRYWJUNTJ	176.068473484	C7H12O5	7	12	5	-1.9222	-0.441	5	3	94.83	-4.2154
G5	C(C(C(C)=O)C(C(C)O)O)(O)=O	MCHCDBHUQSAHFO	176.068473484	C7H12O5	7	12	5	-1.3598	-0.553	5	3	94.83	-2.7541
G5	C(CC(CC(C(C)O)O)=O)(O)=O	PPRMIHLKQDVCJK	176.068473484	C7H12O5	7	12	5	-1.1237	-0.663	5	3	94.83	-6.3588
G5	C(C)(C(CO)C(C(C)O)O)=O	UDRXCVUCIMEBCO	162.089208928	C7H14O4	7	14	4	-1.0102	-0.571	4	3	77.76	-0.86065
G5	C(CC(C(C)O)O)(CCO)=O	ACGBNJWEBPYKGY	162.089208928	C7H14O4	7	14	4	-0.7741	-0.681	4	3	77.76	-1.7162
G5	C(CO)(CC(C(C)O)O)=O	JBFPUJIRZOCCCM	148.073558864	C6H12O4	6	12	4	-1.2285	-0.411	4	3	77.76	-2.2275
G5	C(C)(C(C(C(C)O)O)O)=O	DFQUTANVBPRYRI	148.073558864	C6H12O4	6	12	4	-1.3236	-0.519	4	3	77.76	-0.37846
G5	C(C(C(C)C(C(C)O)O)=O)(O)=O	KNWXHRYGUHCECL	176.068473484	C7H12O5	7	12	5	-1.3598	-0.553	5	3	94.83	-6.3769
G5	C(C(C)O)(CC(C(C)O)O)=O	GFAWNEDEOUPDLJ	162.089208928	C7H14O4	7	14	4	-0.8692	-0.789	4	3	77.76	0.36033
G5	C(C(C(C(C)O)O)O)(CC)=O	RWCIWRGDDVHEOY	162.089208928	C7H14O4	7	14	4	-0.8692	-0.789	4	3	77.76	1.455
G5	C(CO)(C(C)C(C(C)O)O)=O	PHUOPZSXGAOECD	162.089208928	C7H14O4	7	14	4	-1.0102	-0.571	4	3	77.76	0.84179
G5	C(C(CCO)C(C(C)O)O)=O	DKEODAGKKHIXAG	162.089208928	C7H14O4	7	14	4	-1.0962	-0.627	4	3	77.76	-6.0507
G5	C(C)(C(CO)C(C(O)=O)O)=O	WADIROPWYDABPJ	162.05282342	C6H10O5	6	10	5	-1.7191	-0.175	5	3	94.83	0.56542
G5	C(CC(C(O)=O)O)(CCO)=O	KUSWJOPOFIZCSN	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-1.6989
G5	C(C(CC(CO)=O)O)(O)=O	YVXXPGROVYTBAL	148.037173356	C5H8O5	5	8	5	-1.9374	-0.015	5	3	94.83	-2.2187
G5	C(C(C(C(C)=O)O)O)(O)=O	HDGNQJMIIPXNJZ	148.037173356	C5H8O5	5	8	5	-2.0325	-0.123	5	3	94.83	1.8724
G5	C(CC(C(O)=O)O)(C(C)O)=O	YYEQJYJUENXSIE	162.05282342	C6H10O5	6	10	5	-1.5781	-0.393	5	3	94.83	-0.66134
G5	C(C(C(C(O)=O)O)O)(CC)=O	ZIAOYJMEHPXTAE	162.05282342	C6H10O5	6	10	5	-1.5781	-0.393	5	3	94.83	2.9475
G5	C(CO)(C(C)C(C(O)=O)O)=O	PKDHCAJSHPGUKZ	162.05282342	C6H10O5	6	10	5	-1.7191	-0.175	5	3	94.83	2.8599
G5	C(C(CCO)C(C(O)=O)O)=O	VQBCCHBXGQIMMN	162.05282342	C6H10O5	6	10	5	-1.8051	-0.231	5	3	94.83	-4.6035
G5	C(C(C(CO)C)C(C(O)=O)O)=O	XFHIMLSOMISLQP	176.068473484	C7H12O5	7	12	5	-1.5868	-0.391	5	3	94.83	-4.543
G5	C(C(CO)=O)(CC(CO)(C)O)=O	XKXZEACAFQAIQV	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	-9.3744
G5	C(C(C)=O)(C(C(CO)(C)O)O)=O	NKFIZVNTLLBLKM	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	-5.4167
G5	C(CO)(C(C)(CC(CO)=O)O)=O	GXWQUWAIZYVRSL	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	0.25667
G5	C(C)(C(CO)(CC(CO)=O)O)=O	IJDWMFYMYLDQHX	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	-0.68688
G5	C(CO)(C(C)(C(C(C)=O)O)O)=O	BHHRYPSUPSKRKX	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	3.4228
G5	C(C)(C(CO)(C(C(C)=O)O)O)=O	QVHLVPFFZOJXII	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	1.309
G5	C(C(C(C)=O)C(C)(CO)O)(O)=O	WEJYYZMNAANNNF	176.068473484	C7H12O5	7	12	5	-1.3385	-0.284	5	3	94.83	-4.6833
G5	C(CC(CC(C)(CO)O)=O)(O)=O	QEPOQHUORZSQOB	176.068473484	C7H12O5	7	12	5	-1.1024	-0.394	5	3	94.83	-11.884
G5	C(CC(C)(CC(CO)=O)O)(O)=O	QHIOMBGNUMSHBP	176.068473484	C7H12O5	7	12	5	-1.1024	-0.394	5	3	94.83	-1.888
G5	C(CC(C)(C(C(C)=O)O)O)(O)=O	VKNFDBFVBNYDLW	176.068473484	C7H12O5	7	12	5	-1.1975	-0.502	5	3	94.83	2.3158
G5	C(C)(C(CO)C(C)(CO)O)=O	LCHGHDNDWGREAF	162.089208928	C7H14O4	7	14	4	-0.9889	-0.302	4	3	77.76	-2.3935
G5	C(CC(C)(CO)O)(CCO)=O	MXMPWHHWMIDNPY	162.089208928	C7H14O4	7	14	4	-0.7528	-0.412	4	3	77.76	-7.1903
G5	C(CO)(CC(C)(CCO)O)=O	JZYBZAVWIOSEOB	162.089208928	C7H14O4	7	14	4	-0.7528	-0.412	4	3	77.76	-4.8408
G5	C(C)(C(C(C)(CCO)O)O)=O	ZNCLUPLHILULRS	162.089208928	C7H14O4	7	14	4	-0.8479	-0.52	4	3	77.76	-0.835
G5	C(CO)(CC(CO)(C)O)=O	GRCKFGQFRRODIE	148.073558864	C6H12O4	6	12	4	-1.2072	-0.142	4	3	77.76	-4.5919
G5	C(C)(C(C(CO)(C)O)O)=O	CBUKMSAKZIPOGL	148.073558864	C6H12O4	6	12	4	-1.3023	-0.25	4	3	77.76	-1.312
G5	C(CO)(CC(C(C(O)=O)=C)O)=O	GFGZQEANRJRNTB	174.05282342	C7H10O5	7	10	5	-1.0621	-0.348	5	3	94.83	-5.4293
G5	C(C)(C(C(C(C(O)=O)=C)O)O)=O	AAFXXWOEKYBOBQ	174.05282342	C7H10O5	7	10	5	-1.1572	-0.456	5	3	94.83	-3.6449
G5	C(C(CC)(CC(CO)=O)O)(O)=O	BCDQLDFKQMUUMM	176.068473484	C7H12O5	7	12	5	-1.1024	-0.394	5	3	94.83	-0.99267
G5	C(C(CC)(C(C(C)=O)O)O)(O)=O	PKWBTAZEMSFSAP	176.068473484	C7H12O5	7	12	5	-1.1975	-0.502	5	3	94.83	2.9492
G5	C(C(C(C)C(C)(CO)O)=O)(O)=O	DRDQRQJNJSXPQT	176.068473484	C7H12O5	7	12	5	-1.3385	-0.284	5	3	94.83	-7.3426
G5	C(CO)(CC(C)(C(C)O)O)=O	UAENSFHMGSBELV	162.089208928	C7H14O4	7	14	4	-0.8479	-0.52	4	3	77.76	-0.7
