Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons
G5	C(C(CO)=CC(CO)=O)(O)=O	NCDQYHOHVUUGOP	160.037173356	C6H8O5	6	8	5	-1.4881	0.197	5	3	94.83	1.7748	5	0.2905799337731711	0.8333333333333334
G5	C(C(C(C=C)=O)(CO)O)(O)=O	WURGFPXRVHPRBL	160.037173356	C6H8O5	6	8	5	-1.7423	-0.063	5	3	94.83	-5.3159	5	0.2917666120969164	0.8333333333333334
G5	C=C(C(O)=O)C(C(CO)O)=O	MINKVESIHXCTEA	160.037173356	C6H8O5	6	8	5	-1.5165	-0.078	5	3	94.83	-5.2444	5	0.2917666120969167	0.8333333333333334
G5	C(C1C(C)OC(C1O)O)(O)=O	YMRCHCHTRKHFHT	162.05282342	C6H10O5	6	10	5	-1.3389	-0.419	5	3	86.99	1.0431	5	0.0932658331281769	0.8333333333333334
G5	C(CC1C(CC(O)O1)O)(O)=O	HRVCQDHFKBFTBG	162.05282342	C6H10O5	6	10	5	-1.1538	-0.529	5	3	86.99	-0.52458	5	-0.0101578378381884	0.8333333333333334
G5	C(CC1CC(C(O)O1)O)(O)=O	NCWQTXXKXZDSBR	162.05282342	C6H10O5	6	10	5	-1.1538	-0.529	5	3	86.99	-0.91253	5	-0.0101578378381884	0.8333333333333334
G5	C(C1C(C)(CC(O1)O)O)(O)=O	NQTBGAFCCUWSLZ	162.05282342	C6H10O5	6	10	5	-1.3102	-0.368	5	3	86.99	0.38755	5	-0.0136093834041464	0.8333333333333334
G5	C(C1COC(C1O)O)(O)=O	AZEBTJRJNHXXPI	148.037173356	C5H8O5	5	8	5	-1.6636	-0.041	5	3	86.99	-0.14337	5	0.4741791253356451	1.0
G5	C(C1(C(C)OC(C1)O)O)(O)=O	XDNSTRLYGNDDJN	162.05282342	C6H10O5	6	10	5	-1.3102	-0.368	5	3	86.99	0.88386	5	-0.0136093834041464	0.8333333333333334
G5	C(C1(COC(C1)O)O)(O)=O	KENKTWGJGJAYKC	148.037173356	C5H8O5	5	8	5	-1.6349	0.01	5	3	86.99	0.64042	5	0.3673039088033212	1.0
G5	C(C1(CC(O)OCC1)O)(O)=O	FLTNMSDNZURJNG	162.05282342	C6H10O5	6	10	5	-1.2929	-0.26	5	3	86.99	0.08463	5	-0.014796061727892	0.8333333333333334
G5	C(C1CC(CC(O1)O)O)(O)=O	VOYJWVOYFSCXSM	162.05282342	C6H10O5	6	10	5	-1.2662	-0.529	5	3	86.99	-1.3355	5	-0.0136093834041464	0.8333333333333334
G5	C(C1(CO)C(C=CC1O)O)=O	XOPZZJNPXXGKIZ	158.0579088	C7H10O4	7	10	4	-1.7345	-0.392	4	3	77.76	-2.8886	4	0.3675492858638766	0.5714285714285714
G5	C1C(C(C(C=O)=O)(C(C=1)O)O)O	FQWSPXIOGALXJB	172.037173356	C7H8O5	7	8	5	-2.5613	-0.194	5	3	94.83	-1.5416	5	0.7782931117341977	0.7142857142857143
G5	C(C)(C1(C(C=CC1O)O)O)=O	DALNTKVWGSELAL	158.0579088	C7H10O4	7	10	4	-1.4223	-0.486	4	3	77.76	1.2862	4	0.2584092020893402	0.5714285714285714
G5	C(C1(C=O)C(C=CC1O)O)(O)=O	RMVOMPNIRSEXEK	172.037173356	C7H8O5	7	8	5	-2.0841	-0.374	5	3	94.83	-2.3401	5	0.2066108292698328	0.7142857142857143
G5	C(CO)(C1(C(C=CC1O)O)O)=O	SAEPBSUOFKECLA	174.05282342	C7H10O5	7	10	5	-2.349	0.021	5	4	97.99	1.7059	5	0.918189358583713	0.7142857142857143
G5	C(C)(C1(C(C(CC1O)O)O)O)=O	KLQNQABKLRJZIQ	176.068473484	C7H12O5	7	12	5	-1.999	-0.315	5	4	97.99	1.5353	5	0.7364559343130234	0.7142857142857143
G5	C1(C(CC(C1(CO)CO)O)O)=O	CFXBWBUEBCVWEX	176.068473484	C7H12O5	7	12	5	-1.9552	-0.057	5	4	97.99	-0.59451	5	0.8444093397638136	0.7142857142857143
G5	C(C1(C(CC(CC1O)O)O)O)=O	FJLWJXNWDIOKEH	176.068473484	C7H12O5	7	12	5	-2.1974	-0.371	5	4	97.99	-1.7431	5	0.7364559343130234	0.7142857142857143
G5	C(C1(C(CC(C1(C)O)O)O)O)=O	RTGFJOTXBLLFAP	176.068473484	C7H12O5	7	12	5	-2.2414	-0.21	5	4	97.99	0.37623	5	0.7364559343130234	0.7142857142857143
G5	C(C1(C(C(C)(CC1O)O)O)O)=O	KGTBLHOIAOBEPS	176.068473484	C7H12O5	7	12	5	-2.2414	-0.21	5	4	97.99	0.22764	5	0.7364559343130234	0.7142857142857143
G5	C(C1(C(C=CC1O)O)O)=O	DAGUNFGFQCYQSP	144.042258736	C6H8O4	6	8	4	-1.9627	-0.272	4	3	77.76	-2.2487	4	0.6405091726205533	0.6666666666666666
G5	C1(C(CO)(C(C(C1)=O)O)O)=O	DLPHAYBLBRBART	160.037173356	C6H8O5	6	8	5	-2.0397	0.012	5	3	94.83	-4.4588	5	0.9762863013472312	0.8333333333333334
G5	C(C1(C(C=CC1O)O)O)(O)=O	LJAKGYPSXQDOPU	160.037173356	C6H8O5	6	8	5	-2.1	-0.039	5	4	97.99	1.3392	5	0.6194669628760242	0.8333333333333334
G5	C1(CCC(C1(C(CO)O)O)O)=O	OVXOGFSTMDQCSA	176.068473484	C7H12O5	7	12	5	-1.8987	-0.207	5	4	97.99	-1.5376	5	0.7387208015552359	0.7142857142857143
G5	C1(C(CC(C1(CO)O)O)=O)=O	YOVHJVWPRTVGRN	160.037173356	C6H8O5	6	8	5	-2.0397	0.012	5	3	94.83	-3.8846	5	0.9762863013472316	0.8333333333333334
G5	C1(CCC(C1(C(CO)=O)O)O)=O	MEOYUYMONGXXOA	174.05282342	C7H10O5	7	10	5	-1.9299	-0.258	5	3	94.83	-0.31278	5	0.5976378763819762	0.7142857142857143
G5	C1(C(CC(C1(CO)CO)O)=O)=O	JHKCYOCBWUNNPE	174.05282342	C7H10O5	7	10	5	-1.8115	-0.108	5	3	94.83	-5.7236	5	0.7033264145905543	0.7142857142857143
G5	C(C1(CO)C(C(C(C1)=O)O)O)=O	RAIAFZNTMMQWNR	174.05282342	C7H10O5	7	10	5	-2.1675	-0.272	5	3	94.83	-5.9716	5	0.7045130929142996	0.7142857142857143
G5	C(C1(C(CC(CO)C1O)=O)O)=O	NCADGYIGBAOLDO	174.05282342	C7H10O5	7	10	5	-2.201	-0.204	5	3	94.83	-4.6445	5	0.7045130929142996	0.7142857142857143
G5	C1(C(CCC(C1(CO)O)O)=O)=O	NDKGQLSGAUHIBM	174.05282342	C7H10O5	7	10	5	-1.6977	-0.258	5	3	94.83	-6.8793	5	0.5941863308160181	0.7142857142857143
G5	C1(C(C(C(C1C)O)(CO)O)=O)=O	NDWVOHOKZVRQPM	174.05282342	C7H10O5	7	10	5	-1.7704	-0.148	5	3	94.83	-1.9274	5	0.7010615473483416	0.7142857142857143
G5	C1(C(CC(C)(C1(CO)O)O)=O)=O	YLAYEAQHLVGDGY	174.05282342	C7H10O5	7	10	5	-1.7417	-0.097	5	3	94.83	-2.3159	5	0.5941863308160179	0.7142857142857143
G5	C1(C(CO)(C(C(C1)=O)(C)O)O)=O	ZQYXTJCOFISOKZ	174.05282342	C7H10O5	7	10	5	-1.7417	-0.097	5	3	94.83	-2.7149	5	0.5941863308160179	0.7142857142857143
G5	C1(C(CO)(CO)C(C(C1)=O)O)=O	CAQQEWXEHFMGDZ	174.05282342	C7H10O5	7	10	5	-1.8115	-0.108	5	3	94.83	-6.3466	5	0.7033264145905543	0.7142857142857143
G5	C(C1(C(CCC1(CO)O)=O)O)=O	DBAAEYGPEOHGDR	174.05282342	C7H10O5	7	10	5	-2.1723	-0.153	5	3	94.83	-5.4983	5	0.5976378763819762	0.7142857142857143
G5	C1(C(CO)(C(C=O)(CC1)O)O)=O	AJCUCJSHVDVACN	174.05282342	C7H10O5	7	10	5	-2.1723	-0.153	5	3	94.83	-3.3653	5	0.597637876381976	0.7142857142857143
G5	C1(CCC(C1(CO)O)O)=O	JROYOQBRACNAGJ	146.0579088	C6H10O4	6	10	4	-1.3313	-0.336	4	3	77.76	-1.403	4	0.4598539372683308	0.6666666666666666
G5	C(C1(C(C(CC1O)O)=O)CO)=O	ZSLZPVCUUDHVKA	174.05282342	C7H10O5	7	10	5	-2.1675	-0.272	5	3	94.83	-1.3975	5	0.7045130929142996	0.7142857142857143
G5	C(C1(C(CC(C1O)O)=O)CO)=O	BYRKSMMHICLCKS	174.05282342	C7H10O5	7	10	5	-2.1675	-0.272	5	3	94.83	-1.1535	5	0.7045130929142996	0.7142857142857143
G5	C(C1C(C(CO)(C(C1)O)O)=O)=O	YMTIQWKXYJRZIQ	174.05282342	C7H10O5	7	10	5	-2.201	-0.204	5	3	94.83	-2.1398	5	0.7045130929142996	0.7142857142857143
G5	C(C1(C(CCC1O)=O)O)(O)=O	WPLCBYMGXAOIDN	160.037173356	C6H8O5	6	8	5	-1.6809	-0.318	5	3	94.83	-1.6137	5	0.2989154806742879	0.8333333333333334
G5	C1(C2(C(C(CC2O)O1)O)O)=O	UHDXFFKQFKHAQK	160.037173356	C6H8O5	6	8	5	-2.247	-0.349	5	3	86.99	1.1533	5	0.8572819540065608	0.8333333333333334
G5	C1(C(CO)(C(C=CC1O)O)O)=O	YREFWSVVRSWVOX	174.05282342	C7H10O5	7	10	5	-2.1168	0.021	5	4	97.99	0.6802	5	0.9147378130177548	0.7142857142857143
G5	C1(C(CO)(C(C(C1O)=C)O)O)=O	HXJFADDNHZCVIZ	174.05282342	C7H10O5	7	10	5	-1.9403	5.9605e-08	5	4	97.99	-2.1495	5	0.9147378130177548	0.7142857142857143
G5	C1C(C(C(C=1)=O)(CO)O)O	NCKMZWFKQTWDTD	144.042258736	C6H8O4	6	8	4	-1.6067	-0.108	4	3	77.76	1.3756	4	0.6393224942968075	0.6666666666666666
G5	C(C12C(O)OC(C1O)CC2O)=O	HWEKQHLCPKJFTJ	174.05282342	C7H10O5	7	10	5	-2.0154	-0.516	5	3	86.99	-1.9253	5	0.5855087455736298	0.7142857142857143
G5	C1(CC2C(C1(C(O)O2)O)O)=O	CAJHXCQRGUQHSA	160.037173356	C6H8O5	6	8	5	-1.8876	-0.232	5	3	86.99	1.0894	5	0.857281954006561	0.8333333333333334
G5	C1(CC2CC(C1(C(O)O2)O)O)=O	VXMGATODRUMLEA	174.05282342	C7H10O5	7	10	5	-1.5456	-0.502	5	3	86.99	1.5471	5	0.4751819834753479	0.7142857142857143
G5	C1(CC2(C)C(C1(C(O)O2)O)O)=O	VMPBNAWLXVOPPG	174.05282342	C7H10O5	7	10	5	-1.5896	-0.341	5	3	86.99	2.0982	5	0.4751819834753479	0.7142857142857143
G5	C1(CC2C(C)(C1(C(O)O2)O)O)=O	CCYAJLZCIURBAL	174.05282342	C7H10O5	7	10	5	-1.5896	-0.341	5	3	86.99	2.915	5	0.4751819834753479	0.7142857142857143
G5	C(C1(C(CCC1(C=O)O)O)O)=O	AMYOGYGJKKZHLU	174.05282342	C7H10O5	7	10	5	-2.5283	-0.317	5	3	94.83	-5.4145	5	0.5988245547057215	0.7142857142857143
G5	C(C1(C(CCC(C1O)=O)O)O)=O	MPLBDLDUVMBZNF	174.05282342	C7H10O5	7	10	5	-2.0537	-0.422	5	3	94.83	-3.5858	5	0.5953730091397634	0.7142857142857143
G5	C(C1C(C(C=O)(C(C1)O)O)O)=O	QHXAORGUZTUDQQ	174.05282342	C7H10O5	7	10	5	-2.557	-0.368	5	3	94.83	-2.9548	5	0.705699771238045	0.7142857142857143
G5	C(C(CO)(CO)C(C(C)O)O)=O	TTXXQXPBAPLMDF	178.084123548	C7H14O5	7	14	5	-1.9115	-0.027	5	4	97.99	-4.9946	5	0.6589785924817119	0.7142857142857143
G5	C(C(CO)(CO)C(C=C)O)=O	NRHMNXBZFCCPQV	160.073558864	C7H12O4	7	12	4	-1.0752	-0.365	4	3	77.76	-9.045	4	0.1809318602580284	0.5714285714285714
G5	C(C(C=O)(CO)C(C=C)O)(O)=O	JSTNUMGKDZDUHO	174.05282342	C7H10O5	7	10	5	-1.4248	-0.347	5	3	94.83	-6.927	5	0.0199934036639849	0.7142857142857143
G5	C(C(C(CO)=O)(C(C=C)O)O)=O	FTAMFXQXRNLSFP	174.05282342	C7H10O5	7	10	5	-2.1724	-0.167	5	3	94.83	-5.1375	5	0.5916756861283506	0.7142857142857143
G5	C(C(C=O)(C(C(C)O)O)O)=O	HIQKELVDKVNAMZ	162.05282342	C6H10O5	6	10	5	-2.6224	-0.122	5	3	94.83	-2.8962	5	0.7920422323888738	0.8333333333333334
G5	C(C(CO)C(C(C)O)O)(O)=O	RASWKQHCKMSEFB	164.068473484	C6H12O5	6	12	5	-1.6879	-0.124	5	4	97.99	-0.73847	5	0.3602561967740232	0.8333333333333334
G5	C(C(C(C)O)C(C(C)O)O)(O)=O	JEEFYBHAQUFQSQ	178.084123548	C7H14O5	7	14	5	-1.3286	-0.502	5	4	97.99	-0.46058	5	-0.0206570954334444	0.7142857142857143
G5	C(C(CO)C(CC(C)=O)O)(O)=O	JGUQEENJRRGIEG	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	-0.27415	5	-0.1594751533644922	0.7142857142857143
G5	C(C(C=O)(C(C=C)(CO)O)O)=O	NQRQKGDTRWBBEQ	174.05282342	C7H10O5	7	10	5	-2.3322	-0.062	5	3	94.83	-7.1717	5	0.5916756861283502	0.7142857142857143
G5	C(C(C=O)(C(C=CCO)O)O)=O	IUCVMAOYADRHIY	174.05282342	C7H10O5	7	10	5	-2.3251	-0.056	5	3	94.83	-2.3158	5	0.5916756861283502	0.7142857142857143
G5	C(C(C=O)(C(C(C=C)O)O)O)=O	RYYVLJBRCOEHGW	174.05282342	C7H10O5	7	10	5	-2.3535	-0.331	5	3	94.83	-6.9688	5	0.592862364452096	0.7142857142857143
G5	C(C(C=O)(C(C=CC)O)O)(O)=O	ZSHUDCSWYLBEJE	174.05282342	C7H10O5	7	10	5	-1.5357	-0.33	5	3	94.83	-3.356	5	-0.0891466801105514	0.7142857142857143
G5	C(C(C=O)(C(CC=C)O)O)(O)=O	HIICIUGOLYFMTA	174.05282342	C7H10O5	7	10	5	-1.469	-0.497	5	3	94.83	-3.314	5	-0.0856951345445934	0.7142857142857143
G5	C(C(C=O)(C(C=C)O)O)(O)=O	WWWNQPKHROLGLL	160.037173356	C6H8O5	6	8	5	-1.9234	-0.227	5	3	94.83	-5.5115	5	0.292953290420662	0.8333333333333334
G5	C(C(CO)C(C=C)(CO)O)(O)=O	SDZLNHQLNFAYLZ	176.068473484	C7H12O5	7	12	5	-1.3977	-0.064	5	4	97.99	-4.3349	5	0.1598896505134989	0.7142857142857143
G5	C(C(CO)C(C=CCO)O)(O)=O	WMIFOPJOWDQCPA	176.068473484	C7H12O5	7	12	5	-1.3906	-0.058	5	4	97.99	-0.0355	5	0.1598896505134991	0.7142857142857143
G5	C(C(CO)C(C=O)(CC)O)(O)=O	JVXOBSVIHFJNJD	176.068473484	C7H12O5	7	12	5	-1.4245	-0.34	5	3	94.83	-2.0455	5	-0.1594751533644922	0.7142857142857143
G5	C(C(CO)C(C(CC)=O)O)(O)=O	YBRJSSXNFSPGKS	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	1.6826	5	-0.1594751533644922	0.7142857142857143
G5	C(C(CO)C(CCC=O)O)(O)=O	DTPPITUZVNMWRB	176.068473484	C7H12O5	7	12	5	-1.3507	-0.501	5	3	94.83	-2.7539	5	-0.1560236077985342	0.7142857142857143
G5	C(C(CO)C(C(C)=O)(C)O)(O)=O	BNLIPSGTZJJGSP	176.068473484	C7H12O5	7	12	5	-1.3385	-0.284	5	3	94.83	2.5991	5	-0.1629266989304502	0.7142857142857143
G5	C(C(CO)C(C=CC)O)(O)=O	XSRYKUVOMKJBOW	160.073558864	C7H12O4	7	12	4	-0.4639	-0.565	4	3	77.76	-2.4815	4	-0.4998905059808733	0.5714285714285714
G5	C(C(CO)C(CC=C)O)(O)=O	QSNKZGIUZYBQKP	160.073558864	C7H12O4	7	12	4	-0.3972	-0.732	4	3	77.76	-2.3589	4	-0.4964389604149154	0.5714285714285714
G5	C(C(CO)C(C(C=O)=C)O)(O)=O	KCJNJBARDUXHDF	174.05282342	C7H10O5	7	10	5	-1.3842	-0.294	5	3	94.83	-5.1461	5	0.0199934036639849	0.7142857142857143
G5	C(C(CO)C(C=C)O)(O)=O	VIZFMLXJAMDVRK	146.0579088	C6H10O4	6	10	4	-0.8516	-0.462	4	3	77.76	-4.6873	4	-0.1177905354496602	0.6666666666666666
G5	C(C(CO)C(C(C=C)O)O)(O)=O	FVNNHZLYDWEWJC	176.068473484	C7H12O5	7	12	5	-1.419	-0.333	5	4	97.99	-4.7179	5	0.1610763288372449	0.7142857142857143
G5	C(C(C(CO)O)C(C=C)O)(O)=O	QCGOWQTZUSMMTD	176.068473484	C7H12O5	7	12	5	-1.419	-0.333	5	4	97.99	-4.882	5	0.1610763288372449	0.7142857142857143
G5	C(C(C(C)O)C(C=C)O)(O)=O	SBQAWXRQNKULBO	160.073558864	C7H12O4	7	12	4	-0.4923	-0.84	4	3	77.76	-5.2376	4	-0.4987038276571278	0.5714285714285714
G5	C(C(C(O)=O)C(C=CC)O)(O)=O	JDOSZXDQVDXIIY	174.05282342	C7H10O5	7	10	5	-0.8135	-0.547	5	3	94.83	-6.7309	5	-0.6608289625749165	0.7142857142857143
G5	C(C(C(O)=O)C(CC=C)O)(O)=O	GFUKAKMRSFZEGL	174.05282342	C7H10O5	7	10	5	-0.7468	-0.714	5	3	94.83	-6.5956	5	-0.6573774170089589	0.7142857142857143
G5	C(C(C(O)=O)C(C=C)O)(O)=O	NJVNBIQYRLNKEM	160.037173356	C6H8O5	6	8	5	-1.2012	-0.444	5	3	94.83	-8.9229	5	-0.2787289920437032	0.8333333333333334
G5	C1(C(O)OCC1(C(C=C)O)O)=O	CDDUDMYEFMBGOT	174.05282342	C7H10O5	7	10	5	-1.3655	-0.247	5	3	86.99	-3.3788	5	0.4645815693320184	0.7142857142857143
G5	C(C(CO)(C(C(C)O)O)O)=O	SLWMPTXQUJSLKT	164.068473484	C6H12O5	6	12	5	-2.4101	0.093	5	4	97.99	-3.0955	5	0.9319384792383888	0.8333333333333334
G5	C(C(CO)(C(CC(C)=O)O)O)=O	QCCJYPUDZOREDV	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-2.5841	5	0.4122071290998731	0.7142857142857143
G5	C(C(CC)(C(C=O)(CO)O)O)=O	YMQLGAOBDZJZHF	176.068473484	C7H12O5	7	12	5	-2.1467	-0.123	5	3	94.83	-2.2059	5	0.4122071290998733	0.7142857142857143
G5	C(C(CO)(C(C(CC)=O)O)O)=O	BVHBPJJEVXAEEI	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-0.28783	5	0.4122071290998733	0.7142857142857143
G5	C(C(CO)(C(CCC=O)O)O)=O	WHIHCKBPRHUGGM	176.068473484	C7H12O5	7	12	5	-2.0729	-0.284	5	3	94.83	-4.5555	5	0.4156586746658311	0.7142857142857143
G5	C(C(CO)(C(C(C)=O)(C)O)O)=O	AXGNWDIPDVEUSZ	176.068473484	C7H12O5	7	12	5	-2.0607	-0.067	5	3	94.83	0.096777	5	0.4087555835339154	0.7142857142857143
G5	C(C(CO)(C(C=CC)O)O)=O	OYWWHUNJIJMQHI	160.073558864	C7H12O4	7	12	4	-1.1861	-0.348	4	3	77.76	-4.9052	4	0.071791776483492	0.5714285714285714
G5	C(C(CO)(C(CC=C)O)O)=O	NTPAGYKURXROGD	160.073558864	C7H12O4	7	12	4	-1.1194	-0.515	4	3	77.76	-4.7949	4	0.0752433220494496	0.5714285714285714
G5	C(C(CO)(C(C(C=O)=C)O)O)=O	WENOWJXAMQTROQ	174.05282342	C7H10O5	7	10	5	-2.1064	-0.077	5	3	94.83	-5.3359	5	0.5916756861283502	0.7142857142857143
G5	C(C(CO)(C(C=C)O)O)=O	YBLOSVJJSDGSAD	146.0579088	C6H10O4	6	10	4	-1.5738	-0.245	4	3	77.76	-7.1243	4	0.4538917470147053	0.6666666666666666
G5	C(C(CO)(C(C(C=C)O)O)O)=O	XQAJHHOCEDIXOM	176.068473484	C7H12O5	7	12	5	-2.1412	-0.116	5	4	97.99	-7.1022	5	0.7327586113016101	0.7142857142857143
G5	C(C(C(CO)O)(C(C=C)O)O)=O	NPJWQAUCEBWYKM	176.068473484	C7H12O5	7	12	5	-2.1412	-0.116	5	4	97.99	-7.084	5	0.7327586113016101	0.7142857142857143
G5	C(CO)(C(CO)(C(C=C)O)O)=O	FZSKHHSBADWQKZ	176.068473484	C7H12O5	7	12	5	-1.9601	0.048	5	4	97.99	-2.8066	5	0.7315719329778648	0.7142857142857143
G5	C(C(CO)(C(C=CC)O)O)(O)=O	ALRHKTNFEOJOBG	176.068473484	C7H12O5	7	12	5	-1.3234	-0.115	5	4	97.99	-1.1075	5	0.0507495667389634	0.7142857142857143
G5	C(C(CO)(C(CC=C)O)O)(O)=O	SRLXKWLYRGDXAG	176.068473484	C7H12O5	7	12	5	-1.2567	-0.282	5	4	97.99	-1.0722	5	0.0542011123049207	0.7142857142857143
G5	C(C(CO)(C(C=C)O)O)(O)=O	IWXQJXUCDQNRCJ	162.05282342	C6H10O5	6	10	5	-1.7111	-0.012	5	4	97.99	-3.2664	5	0.4328495372701764	0.8333333333333334
G5	C(C(C(C)=O)(C(C(C)O)O)O)=O	AHVMCRMAKYGQGX	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	-2.1595	5	0.4099422618576609	0.7142857142857143
G5	C(C(C(C(C)O)(C(C)O)O)=O)=O	RBWCZPPHGAJVCG	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	-1.8348	5	0.4099422618576609	0.7142857142857143
G5	C(C)(C(C(C)O)(C(C)O)O)=O	UIZPSNUTDQBKCZ	162.089208928	C7H14O4	7	14	4	-0.943	-0.628	4	3	77.76	-0.23551	4	-0.1099416477871973	0.5714285714285714
G5	C(C(C)=O)(C(CO)(C(C)O)O)=O	LYOYLDBDLVQDBR	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	-3.8094	5	0.4087555835339151	0.7142857142857143
G5	C1(C(COC1(CO)C(C)O)O)=O	DUUVQZHUWGUVLH	176.068473484	C7H12O5	7	12	5	-1.8859	-0.095	5	3	86.99	-0.11167	5	0.5429188781372386	0.7142857142857143
G5	C1(C(O)OCC1(CO)C(C)O)=O	MAHPDTYIGKDATM	176.068473484	C7H12O5	7	12	5	-1.4062	-0.158	5	3	86.99	-0.37637	5	0.3908015505121197	0.7142857142857143
G5	C1(COC(C1(CO)C(C)O)O)=O	YNVAZTJBZQLFEA	176.068473484	C7H12O5	7	12	5	-1.4062	-0.158	5	3	86.99	0.10273	5	0.3908015505121197	0.7142857142857143
G5	C1(CC(OC1(CO)C(C)O)O)=O	VUMPBWWVZSATGX	176.068473484	C7H12O5	7	12	5	-1.3843	-0.308	5	3	86.99	-0.79667	5	0.2851130123035418	0.7142857142857143
G5	C(C(C)O)(C(CO)(C(C)O)O)=O	FVZDNOIQGMSZML	178.084123548	C7H14O5	7	14	5	-1.8697	-0.121	5	4	97.99	0.39965	5	0.5498385087071755	0.7142857142857143
G5	C(C(C(C)O)(C(C(C)O)O)O)=O	LBRRDSKNXDROLE	178.084123548	C7H14O5	7	14	5	-2.0508	-0.285	5	4	97.99	-2.4466	5	0.5510251870309208	0.7142857142857143
G5	C1(C(CO)(C(C)O)C(CO1)O)=O	QYEQFBKIROUDNZ	176.068473484	C7H12O5	7	12	5	-1.7656	-0.275	5	3	86.99	-0.086717	5	0.3908015505121204	0.7142857142857143
G5	C(C(C(C)=O)(CO)C(C)O)(O)=O	GDWLDGLRDDRJJC	176.068473484	C7H12O5	7	12	5	-1.1533	-0.352	5	3	94.83	-3.5997	5	-0.16292669893045	0.7142857142857143
G5	C1(COC(CO)C1(C(C)O)O)=O	SNJFJOOPFPDBAY	176.068473484	C7H12O5	7	12	5	-1.8859	-0.095	5	3	86.99	0.85809	5	0.5429188781372384	0.7142857142857143
G5	C1(C(C(C)O)C(C(CO)O1)O)=O	ZRHPVSPQDMSGOJ	176.068473484	C7H12O5	7	12	5	-1.7724	-0.476	5	3	86.99	-0.97294	5	0.3919882288358657	0.7142857142857143
G5	C(C1(C(O)OCC1O)C(C)O)=O	CIZOGFXDZBTCED	176.068473484	C7H12O5	7	12	5	-1.7622	-0.322	5	3	86.99	-3.4041	5	0.3919882288358657	0.7142857142857143
G5	C1(COCC(C1(C(C)O)O)O)=O	IRURSRXCKKLSSC	176.068473484	C7H12O5	7	12	5	-1.794	-0.095	5	3	86.99	-2.0684	5	0.5394673325712805	0.7142857142857143
G5	C1(C(C(C)O)C(C(CO1)O)O)=O	LKLHEHSLGXJDOX	176.068473484	C7H12O5	7	12	5	-1.6805	-0.476	5	3	86.99	-3.8304	5	0.3885366832699077	0.7142857142857143
G5	C1(CC(O)OCC1(C(C)O)O)=O	OJVCIIFOOZKZKJ	176.068473484	C7H12O5	7	12	5	-1.2924	-0.308	5	3	86.99	1.3599	5	0.2816614667375838	0.7142857142857143
G5	C1(CCOC(C1(C(C)O)O)O)=O	RXGZZGAYXWYWID	176.068473484	C7H12O5	7	12	5	-1.2924	-0.308	5	3	86.99	0.57306	5	0.281661466737584	0.7142857142857143
G5	C(C(C(C=C)=O)(C(C)O)O)(O)=O	RUSUHOKQZCZWCS	174.05282342	C7H10O5	7	10	5	-1.383	-0.441	5	3	94.83	-5.2236	5	-0.0891466801105514	0.7142857142857143
G5	C(C1(COC(C1O)O)C(C)O)=O	URHWOJQCLQHILO	176.068473484	C7H12O5	7	12	5	-1.7622	-0.322	5	3	86.99	-3.6475	5	0.3919882288358659	0.7142857142857143
G5	C(C1(C(C)O)C(CC(O1)O)O)=O	GOJGBCYYZCHBBV	176.068473484	C7H12O5	7	12	5	-1.7403	-0.472	5	3	86.99	-3.9869	5	0.2862996906272873	0.7142857142857143
G5	C1(C(O)OCC1(C(C)O)O)=O	WUNZBXRNXFGHIF	162.05282342	C6H10O5	6	10	5	-1.6344	-0.038	5	3	86.99	0.80251	5	0.6637614372687971	0.8333333333333334
G5	C(C(C=O)(C(CC(C)O)O)O)=O	WGKGJYUOHKJVTI	176.068473484	C7H12O5	7	12	5	-2.168	-0.392	5	3	94.83	-5.0575	5	0.4133938074236188	0.7142857142857143
G5	C(C(C=O)(CO)C(C(C)O)O)=O	LHXVNLJIOKWSDW	176.068473484	C7H12O5	7	12	5	-2.1238	-0.242	5	3	94.83	-3.5446	5	0.519082345632197	0.7142857142857143
G5	C(C(C=O)(C(CCO)O)O)=O	JJMHBWKTAFYLCS	162.05282342	C6H10O5	6	10	5	-2.5273	-0.014	5	3	94.83	-3.7789	5	0.7943070996310865	0.8333333333333334
G5	C(C(C(C=O)(C(C=C)O)O)O)=O	WDYWPWJQSOKWOY	174.05282342	C7H10O5	7	10	5	-2.3535	-0.331	5	3	94.83	-6.9181	5	0.5928623644520955	0.7142857142857143
G5	C(C(C(C)O)(C(C=C)O)O)=O	XYOAZIWGHKGSLV	160.073558864	C7H12O4	7	12	4	-1.2145	-0.623	4	3	77.76	-7.0543	4	0.0729784548072373	0.5714285714285714
