Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons
G4	SJXSBTISVFRFLJ	C(C(C(CCO)O)O)(O)=O	150.05282342	C5H10O5	5	10	5.0	-1.9062	0.036	5	4	97.99	-0.34654	5	0.6354809507729127	1.0
G4	RADXXSNGCSTPSV	C(C(C(CC(C)O)O)O)(O)=O	164.068473484	C6H12O5	6	12	5.0	-1.5469	-0.342	5	4	97.99	-1.6633	5	0.2545676585654453	0.8333333333333334
G4	PHDZURAOZBRVMD	C(C(C(C)(CN)O)O)(O)=O	149.068807832	C5H11NO4	5	11	4.0	-4.1046	0.121	5	4	103.78	1.4398	5	0.6634577126230929	1.0
G4	WFPSCRRHBKOKFJ	C(C)(C(C)(C(C(O)=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.6519	-0.232	5	3	94.83	4.0144	5	0.110033187826227	0.8333333333333334
G4	LWYBRUIXFHGGLF	C(C(C=C)(C(C(O)=O)O)O)=O	160.037173356	C6H8O5	6	8	5.0	-1.9234	-0.227	5	3	94.83	-5.2775	5	0.292953290420662	0.8333333333333334
G4	JZFSVRVSJPEKLH	C(C(C(C=C)(CO)O)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.7111	-0.012	5	4	97.99	-3.1831	5	0.4328495372701764	0.8333333333333334
G4	CHUMGDDVFASTDV	C(C(C(C(C)O)O)O)(O)=O	150.05282342	C5H10O5	5	10	5.0	-2.0013	-0.072	5	4	97.99	1.04	5	0.6332160835307001	1.0
G4	WKBJRKIKDLMWOP	C(C(C(C(C)N)O)O)(O)=O	149.068807832	C5H11NO4	5	11	4.0	-4.1259	-0.148	5	4	103.78	2.3733	5	0.664644390946838	1.0
G4	CLARFGOZDUHYGI	C(C(C(C(N)=C)O)O)(O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.4563	-0.417	5	4	103.78	-0.8953	5	0.5851204038178736	1.0
G4	OZJORXYSCNCCTK	C(C(C(C=CN)O)O)(O)=O	147.053157768	C5H9NO4	5	9	4.0	-4.2772	-0.264	5	4	103.78	1.3173	5	0.5851204038178731	1.0
G4	RNHXWPCUJTZBAR	C(C(C(C(CN)O)O)O)O	151.084457896	C5H13NO4	5	13	4.0	-2.9762	0.341	5	5	106.94	-0.5775	5	1.4853630040352537	1.0
G4	IHQBBASLWKAHNA	C(C(C(CCN)O)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1667	-0.273	4	3	83.55	-2.4055	4	0.6879514679335801	0.8
G4	XVXJCXAYRINQBW	C(C(C(CCN)O)O)O	135.089543276	C5H13NO3	5	13	3.0	-1.9544	-0.058	4	4	86.71	-0.33522	4	0.8278477147830944	0.8
G4	MKPVBFGCCONDKI	C1C(C(C(C(C=1)=O)N)O)O	143.058243148	C6H9NO3	6	9	3.0	-1.8859	-0.453	4	3	83.55	-0.41176	4	0.6684859344707337	0.6666666666666666
G4	XMMLLUDPOBYRMQ	C(CC(C(C)=O)N)(C(CO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2249	-0.409	5	3	100.62	-4.6462	5	0.4436354365160112	0.7142857142857143
G4	SLFMGCUMVNQIKZ	C(CO)(C(CO)C(C(C)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3659	-0.191	5	3	100.62	-3.0682	5	0.5493239747245905	0.7142857142857143
G4	RDZDFBHHTHPPQM	C(C(C=CC(C(CO)N)=O)O)=O	173.068807832	C7H11NO4	7	11	4.0	-2.5631	-0.237	5	3	100.62	-6.6645	5	0.6231039935444883	0.7142857142857143
G4	YODYEKAOLQDVSR	C(CC(C(CCO)=O)N)(CO)=O	175.084457896	C7H13NO4	7	13	4.0	-2.1298	-0.301	5	3	100.62	-7.8515	5	0.4459003037582246	0.7142857142857143
G4	QXCUKCPOXRDNCJ	C1C(C(C(C=1CO)=O)N)O	143.058243148	C6H9NO3	6	9	3.0	-1.8623	-0.199	4	3	83.55	-0.77442	4	0.6707508017129463	0.6666666666666666
G4	MIFFDGWDZUNLPT	C=C1C(C(C(C1O)O)N)=O	143.058243148	C6H9NO3	6	9	3.0	-1.7094	-0.474	4	3	83.55	-5.4855	4	0.6684859344707343	0.6666666666666666
G4	ZVYYJWCHODSIRO	C1(C(CCO)OC(C1N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9104	-0.275	5	3	92.78	-3.1471	5	0.6986412902508937	0.8333333333333334
G4	OMXFWNLIGYWSFQ	C1(C(C)OC(C(C1N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9482	-0.383	5	3	92.78	0.0020724	5	0.6929248774427226	0.8333333333333334
G4	OHTZCZCMQHJMGN	C(C(CO)C(C=O)N)(CCO)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-3.906	5	0.5527755202905485	0.7142857142857143
G4	PBPCETKBBMJTFY	C(CC(C=O)N)(C(CO)CO)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-4.7376	5	0.5527755202905483	0.7142857142857143
G4	JQJLEADORKAYMD	C(C(C(CO)CC(CO)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-4.7372	5	0.5527755202905481	0.7142857142857143
G4	PHPQQEORAKWSSH	C(C(CC(C(CO)=O)CO)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-5.3076	5	0.5527755202905479	0.7142857142857143
G4	FOWUTTUZQHGDHF	C(C(CCC(C(CO)O)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3109	-0.465	5	3	100.62	-5.4911	5	0.4470869820819699	0.7142857142857143
G4	XMCZFUYTTBOYIG	C(CC(C(CO)C(C=O)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.633	-0.411	5	3	100.62	-2.2617	5	0.5539621986142934	0.7142857142857143
G4	NXMXDDJKHAFADD	C(C(C(C=CCO)O)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.9645	-0.315	4	3	83.55	-1.9572	4	0.4853200544308443	0.6666666666666666
G4	RCYWPWMLUJWETO	C(C(CC(CCO)O)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7123	-0.543	4	3	83.55	-5.3276	4	0.3093030429683252	0.6666666666666666
G4	BVXKJWMPZQNXKI	C(CC(CC(C=O)N)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7887	-0.525	5	3	100.62	-2.3796	5	0.1483645863742818	0.8333333333333334
G4	RFFAJGALPDYHFP	C(C(CC(C(C)=O)(CO)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-4.9864	5	0.4436354365160119	0.7142857142857143
G4	IPDPBIIVBLAWNS	C(CCO)(C(C(CN)=O)CO)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2708	-0.083	5	3	100.62	-1.3957	5	0.5515888419668024	0.7142857142857143
G4	BVBRNADTCPTLEN	C(C(CO)CO)(CC(CN)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2708	-0.083	5	3	100.62	-6.6718	5	0.5515888419668032	0.7142857142857143
G4	CVBPDGZKOPEGOS	C(CN)(C(CO)CC(CO)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2708	-0.083	5	3	100.62	-1.9582	5	0.5515888419668024	0.7142857142857143
G4	HDSNRBAVWVZSHC	C(CO)(C(CO)CC(CN)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2708	-0.083	5	3	100.62	-1.9582	5	0.5515888419668032	0.7142857142857143
G4	UYGFUGYNTWHSSB	C(CCC(C(CO)O)=O)(CN)=O	175.084457896	C7H13NO4	7	13	4.0	-2.1298	-0.301	5	3	100.62	-0.67745	5	0.4459003037582243	0.7142857142857143
G4	OZYWCNGJEHKFOL	C(CC(CC(CN)=O)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.6076	-0.361	5	3	100.62	1.1524	5	0.1471779080505356	0.8333333333333334
G4	HOGBGQSJMVPDCO	C(C(CO)O)=CC(CN)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7834	-0.151	4	3	83.55	0.16565	4	0.4841333761070984	0.6666666666666666
G4	FWCYKRJRPRIFBE	C1(C(C(C(C1)O)CO)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	-0.96383	4	0.5981574612167928	0.6666666666666666
G4	XFLVUVBFASHPMZ	C1(C(CC(C1CO)O)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	-2.931	4	0.5981574612167928	0.6666666666666666
G4	AYGRSZFAJPDWBK	C1(C(CC(C(C1)O)O)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	-2.4561	4	0.4890173774422578	0.6666666666666666
G4	GQBKPBVUJGZKBQ	C(C(C(C(CCO)N)=O)CO)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-7.6606	5	0.5527755202905479	0.7142857142857143
G4	XURGMPPWXCJZFE	C(C(CO)C(C(CCO)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-6.2501	5	0.5527755202905481	0.7142857142857143
G4	OTZGYSBZFRQVOX	C(CC(C(C(CO)CO)N)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-5.7836	5	0.5527755202905474	0.7142857142857143
G4	UKSZAXHZSSMLQU	C(CC(C(C(CO)CO)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-7.1944	5	0.5527755202905481	0.7142857142857143
G4	ALJIBBHKDIEIJH	C(C(CO)C(C=O)O)(C(C)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.547	-0.355	5	3	100.62	-2.7369	5	0.5505106530483358	0.7142857142857143
G4	VMFYEXFORXHTGE	C(C(C(CO)C(C(C)=O)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.547	-0.355	5	3	100.62	-6.1649	5	0.5505106530483354	0.7142857142857143
G4	AXEQULVBNCRRAF	C(CC(C=O)O)(C(CCO)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3109	-0.465	5	3	100.62	-7.5857	5	0.4470869820819697	0.7142857142857143
G4	CAPFDUHKWOCRHB	C(C(CC(C=O)O)N)(CCO)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3109	-0.465	5	3	100.62	-8.1182	5	0.4470869820819701	0.7142857142857143
G4	GBCUVQVUQPXING	C(C(CCO)N)(CCO)=O	147.089543276	C6H13NO3	6	13	3.0	-1.5312	-0.379	4	3	83.55	-5.4087	4	0.3081163646445798	0.6666666666666666
G4	HGXVLYHEHYCVEZ	C(C(C)N)(CC(CO)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.6263	-0.487	4	3	83.55	-4.4129	4	0.3058514974023673	0.6666666666666666
G4	HVEBKWJBBIOLGW	C(C)(C(CC(CO)O)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.6263	-0.487	4	3	83.55	-9.5396	4	0.3058514974023673	0.6666666666666666
G4	SDODGOXYBVVYAH	C(CC(C(CCO)N)=O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.6076	-0.361	5	3	100.62	-10.132	5	0.1471779080505356	0.8333333333333334
G4	NRLRDWRHPFFSTA	C(CC(C(CCO)=O)N)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.6076	-0.361	5	3	100.62	-5.1945	5	0.1471779080505365	0.8333333333333334
G4	FAECBZOVUGWXJO	C(C(CO)(CC(C(C)N)=O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-6.5667	5	0.4436354365160112	0.7142857142857143
G4	WNQUTLUTVSSROJ	C(C(CO)(CC(C(C)=O)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-11.405	5	0.4436354365160119	0.7142857142857143
G4	APCDJAFTHLPEKO	C(C(C(CO)O)O)(N)=O	135.053157768	C4H9NO4	4	9	4.0	-2.7584	0.23	5	4	103.78	1.5731	5	1.465122637993554	1.25
G4	WPOHUQOEJUSLGO	C(CC(CO)O)(N)=O	119.058243148	C4H9NO3	4	9	3.0	-1.7366	-0.169	4	3	83.55	-3.3608	4	0.8076073487413935	1.0
G4	RCXOYEZWWZMCFZ	C(C)(C(C(CC(N)=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9759	-0.469	5	3	100.62	2.3859	5	0.5644779956475705	0.8333333333333334
G4	WFSASVHSDCYFHX	C(CC(C(CC(N)=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.0619	-0.525	5	3	100.62	-0.75957	5	0.5679295412135285	0.8333333333333334
G4	URBSEUYJOQDYCW	C(CC(CO)O)(CC(N)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.8808	-0.361	5	3	100.62	-9.7929	5	0.5667428628897823	0.8333333333333334
G4	VBYSXLOMDOGQBE	C(CCC(N)=O)(C(CO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.8808	-0.361	5	3	100.62	-1.4541	5	0.5667428628897834	0.8333333333333334
G4	HDNWFVJYWGSIDO	C(C(CC(N)=O)O)(CCO)=O	161.068807832	C6H11NO4	6	11	4.0	-1.8808	-0.361	5	3	100.62	0.42934	5	0.5667428628897836	0.8333333333333334
G4	QDHWBHBXJLOMLO	C(CO)(CC(CC(N)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.8808	-0.361	5	3	100.62	-0.85805	5	0.5667428628897831	0.8333333333333334
G4	YUOLOHYVHBRAET	C(C(C(CO)O)O)=CC(N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.1018	-0.082	5	4	103.78	-0.54428	5	0.883842799525562	0.8333333333333334
G4	ZBKZSRRGXJVTOH	C(C(CO)=O)(C(CO)CO)=O	162.05282342	C6H10O5	6	10	5.0	-2.3274	0.263	5	3	94.83	-4.8981	5	0.8988089595159191	0.8333333333333334
G4	OEWRBTMFVDTTPT	C(C(CO)=O)(C(CO)CN)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7252	0.187	5	3	100.62	-3.4533	5	0.9302372669320584	0.8333333333333334
G4	LIAHXFULXBCKCP	C(C(CN)C(C(CO)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9063	0.023	5	3	100.62	-1.0975	5	0.9314239452558034	0.8333333333333334
G4	UHLTZHHMZHKASI	C(C(CN)=O)(C(CO)CO)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7252	0.187	5	3	100.62	-5.79	5	0.9302372669320574	0.8333333333333334
G4	RZBBOXHCPFKMEZ	C(C(CO)=O)(C(C)C(CO)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9681	-0.115	5	3	94.83	-1.6493	5	0.5178956673084515	0.7142857142857143
G4	BAQBSDQQHJICSS	C(CO)(C(C)C(C(CO)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9681	-0.115	5	3	94.83	2.7032	5	0.5178956673084517	0.7142857142857143
G4	FDNTYWMUEYEVAA	C(C(CO)=O)(C(CO)CCO)=O	176.068473484	C7H12O5	7	12	5.0	-1.873	-0.007	5	3	94.83	-7.9221	5	0.5201605345506645	0.7142857142857143
G4	QJKYXQXPDMJUIN	C(C(CCO)C(C(CO)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0541	-0.171	5	3	94.83	-3.8116	5	0.5213472128744098	0.7142857142857143
G4	KKPADHLCULFKFB	C(C(CO)C(C(CO)=O)CO)=O	176.068473484	C7H12O5	7	12	5.0	-2.1951	0.047	5	3	94.83	-1.695	5	0.6270357510829877	0.7142857142857143
G4	ARJZEXWMCQFHLY	C(CO)(C(C)C(C(CO)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3659	-0.191	5	3	100.62	-4.2345	5	0.54932397472459	0.7142857142857143
G4	VMNYZCWTSAAHPK	C(C(CN)=O)(C(C)C(CO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3659	-0.191	5	3	100.62	-2.4162	5	0.5493239747245896	0.7142857142857143
G4	AJKSCDUVANPFFN	C(CO)(C(C)C(C(CN)=O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3659	-0.191	5	3	100.62	2.4734	5	0.5493239747245898	0.7142857142857143
G4	NYWLWCGNWQWEFA	C(C(CN)CC(C(CO)O)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-2.777	5	0.5527755202905485	0.7142857142857143
G4	FRSXAZREKNNODN	C(C(CCO)C(C(CO)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-6.5756	5	0.5527755202905481	0.7142857142857143
G4	GLANSLOOADLTFX	C(C(CN)=O)(C(CO)CCO)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2708	-0.083	5	3	100.62	-8.7342	5	0.5515888419668026	0.7142857142857143
G4	KTXLFMRQJWRUTH	C(C(CCO)C(C(CN)=O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-4.7922	5	0.5527755202905479	0.7142857142857143
G4	JEATVIGJQMICRN	C(C(CN)C(C(CCO)=O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-3.6359	5	0.5527755202905485	0.7142857142857143
G4	BRWPYZJWGPLKPS	C(C(CCO)=O)(C(CO)CN)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2708	-0.083	5	3	100.62	-7.1851	5	0.5515888419668032	0.7142857142857143
G4	UDEVNFWINNLYTD	C(C(CN)C(C(CO)=O)CO)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5929	-0.029	5	3	100.62	-1.6708	5	0.6584640584991267	0.7142857142857143
G4	REFUKKAWRAUONF	C(C(C(CO)O)CC(CO)=O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0541	-0.171	5	3	94.83	-5.6732	5	0.5213472128744098	0.7142857142857143
G4	QNRZSWIIGXYNDK	C(C(C)C(C(C(CO)O)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.1492	-0.279	5	3	94.83	-2.1417	5	0.519082345632197	0.7142857142857143
G4	DUXPXQPFXQRRNN	C(C(C(CO)O)=O)(C(CO)C)=O	176.068473484	C7H12O5	7	12	5.0	-1.9681	-0.115	5	3	94.83	-5.7244	5	0.5178956673084515	0.7142857142857143
G4	MFNFIBGBBFMPFZ	C(CO)(C(CN)CC(CO)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2708	-0.083	5	3	100.62	-2.1288	5	0.5515888419668021	0.7142857142857143
G4	CKRHXWQAAKHKGD	C(C(C)=O)(C(CN)C(CO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3659	-0.191	5	3	100.62	-3.984	5	0.5493239747245892	0.7142857142857143
G4	DZMHZEBJQWJZCM	C(C(C)C(C(C(CO)O)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.547	-0.355	5	3	100.62	-8.4332	5	0.5505106530483354	0.7142857142857143
G4	WHQKSBDGLKONSK	C(CC(CO)N)(CC(CO)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.1298	-0.301	5	3	100.62	-12.87	5	0.4459003037582239	0.7142857142857143
G4	QCTQMDGSKNYSJT	C(CCC(C(CO)N)=O)(CO)=O	175.084457896	C7H13NO4	7	13	4.0	-2.1298	-0.301	5	3	100.62	-8.7115	5	0.4459003037582239	0.7142857142857143
G4	ITFUBIKCLSHUCR	C(C(C(CO)N)O)(CC(C)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2249	-0.409	5	3	100.62	-10.613	5	0.4436354365160116	0.7142857142857143
G4	ZLGGGXUFAAQSPQ	C(CC(CO)N)(C(C(C)=O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2249	-0.409	5	3	100.62	-6.3416	5	0.4436354365160112	0.7142857142857143
G4	ZLDBERQHOWBGSJ	C(CC(CO)O)(CC(CO)=O)=O	176.068473484	C7H12O5	7	12	5.0	-1.732	-0.225	5	3	94.83	-9.8155	5	0.414471996342086	0.7142857142857143
G4	YSIABERKIJUQAX	C(CC(CO)O)(C(C(C)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.8271	-0.333	5	3	94.83	-3.6411	5	0.4122071290998735	0.7142857142857143
G4	CSXINIGTBHLAAV	C(C(C(CO)O)O)(CC(C)=O)=O	176.068473484	C7H12O5	7	12	5.0	-1.8271	-0.333	5	3	94.83	-7.9203	5	0.4122071290998735	0.7142857142857143
G4	QXSQLOIDPBOXIB	C(C(C=O)CC(CO)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.8051	-0.231	5	3	94.83	-8.8655	5	0.222624817166721	0.8333333333333334
G4	FYBWNLNWZMONGV	C(C(CCC(CO)O)=O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.483	-0.285	5	3	94.83	-14.804	5	0.1157496006343973	0.8333333333333334
G4	GNPYDXLUIRYINA	C(C1C(CC(C(C1O)O)O)=O)=O	174.05282342	C7H10O5	7	10	5.0	-2.0824	-0.473	5	3	94.83	-1.1708	5	0.7022482256720869	0.7142857142857143
G4	NUXRCEGIANACGF	C(C(CN)C(C=O)(CO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0661	0.128	5	3	100.62	-2.678	5	0.9314239452558034	0.8333333333333334
G4	BCZGVABHFKOPCX	C(C(CO)(C(C(CO)=O)C)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.1279	-0.01	5	3	94.83	0.23576	5	0.5178956673084517	0.7142857142857143
G4	FXNXFGJLIRISIU	C(C(CCO)C(C=O)(CO)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.2139	-0.066	5	3	94.83	-5.3675	5	0.5213472128744098	0.7142857142857143
G4	VKPBKSOASDDVDS	C(C(CN)C(C(C)=O)(CO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5257	-0.086	5	3	100.62	-1.1349	5	0.5493239747245903	0.7142857142857143
G4	MOOKMTITRDQXSV	C(C(C(CCO)=O)C(CO)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0541	-0.171	5	3	94.83	-3.9742	5	0.5213472128744098	0.7142857142857143
G4	PAHNNOGTYWQFQW	C(C(C=O)C(N)=CC(CO)O)=O	173.068807832	C7H11NO4	7	11	4.0	-2.0301	-0.513	5	3	100.62	-2.7605	5	0.4709866659193705	0.7142857142857143
G4	UHSCFCORXAFCMJ	C(C(C)C(C(CO)=O)(CO)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.1279	-0.01	5	3	94.83	-0.46491	5	0.5178956673084517	0.7142857142857143
G4	RQCYMVSCCQNXJT	C(C(C)C(C(CN)=O)(CO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5257	-0.086	5	3	100.62	-1.3881	5	0.5493239747245892	0.7142857142857143
G4	ULOJLGARNWEDCD	C(C(C)C(C=O)(C(CO)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.7068	-0.25	5	3	100.62	-5.9946	5	0.5505106530483356	0.7142857142857143
G4	PHPCSJMYFDEANF	C(C(C(C)=O)C(CO)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.7191	-0.175	5	3	94.83	-2.0707	5	0.219173271600763	0.8333333333333334
G4	WGUOOIANQNMLFN	C(C(C(C)=O)(C(CO)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-4.6236	5	0.8222838614812669	0.8333333333333334
G4	JMEGTFODTPNJNY	C(C(C(CO)=O)C(CO)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9063	0.023	5	3	100.62	-5.0655	5	0.9314239452558034	0.8333333333333334
G4	PHWATGIULNVCFW	C(C(C(CO)N)(CC=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9251	-0.09	5	3	100.62	-6.6042	5	0.825735407047225	0.8333333333333334
G4	JXSBGYKDYQUEPU	C(C(C)C(C=O)(C(CO)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.309	-0.174	5	3	94.83	-2.6915	5	0.519082345632197	0.7142857142857143
G4	KTUBSONATWZYAF	C(C(CN)C(C(O)=O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-4.3841	-0.037	5	3	100.62	-1.8295	5	0.6327015495481155	1.0
G4	SJVAOJMYTHQGKQ	C(C(C(CO)CN)=O)(O)=O	147.053157768	C5H9NO4	5	9	4.0	-4.203	0.127	5	3	100.62	-7.2866	5	0.6315148712243692	1.0
G4	PKDHCAJSHPGUKZ	C(CO)(C(C)C(C(O)=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.7191	-0.175	5	3	94.83	2.8599	5	0.2191732716007632	0.8333333333333334
G4	PTLXCAHMDNRSKX	C(C(C(C)C(CO)O)=O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.7191	-0.175	5	3	94.83	-5.5395	5	0.219173271600763	0.8333333333333334
G4	VQBCCHBXGQIMMN	C(C(CCO)C(C(O)=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.8051	-0.231	5	3	94.83	-4.6035	5	0.2226248171667214	0.8333333333333334
G4	ZQIPPABFPHEOLL	C(C(C(CO)CCO)=O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.624	-0.067	5	3	94.83	-11.789	5	0.2214381388429757	0.8333333333333334
G4	PIJDPCVETQTJBM	C(CN)(C1C(C(CO1)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7566	-0.062	5	3	92.78	-2.7308	5	0.9564471560845904	0.8333333333333334
G4	QLNYJFYQMINUKO	C(C1C(C(C(CO)O1)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9723	-0.226	5	3	92.78	-2.1971	5	0.9576338344083348	0.8333333333333334
G4	UNELFYNLVVTCRN	C(C)(C1C(C(C(O1)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.1804	-0.383	5	3	92.78	1.0553	5	0.6963764230086805	0.8333333333333334
G4	SHHMTZHZCWZVGV	C(CC1C(C(C(O)O1)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.2664	-0.439	5	3	92.78	-1.4708	5	0.6998279685746386	0.8333333333333334
G4	KKJNNMPFNFCMKD	C1(C(C(CO)N)OCC1O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5817	-0.062	5	3	92.78	-2.4775	5	0.9564471560845904	0.8333333333333334
G4	WTVDHJNWDQUFGZ	C(CC1(C(O)OCC1O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.8953	-0.094	5	3	86.99	-3.2699	5	0.6672129828347552	0.8333333333333334
G4	PHOMSVLWTNWJQD	C(C1C(C(C(CO)O1)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9723	-0.226	5	3	92.78	-2.1629	5	0.9576338344083348	0.8333333333333334
G4	AOKRTHUUOAJDON	C(C1C(C(C(CO1)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8804	-0.226	5	3	92.78	-4.842	5	0.9541822888423768	0.8333333333333334
G4	BZSXQPCXNTVLRI	C(C1C(C(C(CO1)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8804	-0.226	5	3	92.78	-1.5576	5	0.9541822888423768	0.8333333333333334
