Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL
G5	C(C(C)=O)(C(CC(CO)O)O)=O	YRDFIHATWXUSMJ	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-7.5228	5	0.4122071290998731
G5	C(C(C)=O)(C(CO)(C(C)O)O)=O	LYOYLDBDLVQDBR	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	-3.8094	5	0.40875558353391517
G5	C(C(C)=O)(C(CO)(CO)O)=O	XUJGZVNQJFPEOM	162.05282342	C6H10O5	6	10	5	-2.2602	0.206	5	3	94.83	-4.9033	5	0.7896688757413832
G5	C(C(C)=O)(C(C)(C(CO)O)O)=O	LOWJACMCOWBXSL	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	-1.9146	5	0.40875558353391517
G5	C(C(CO)O)=CC(C(CO)=O)=O	GCYWSOWZQHCQKA	174.05282342	C7H10O5	7	10	5	-1.9842	0.003	5	3	94.83	-2.4835	5	0.5904890078046049
G5	C(C(C)=O)(C(CO)(CCO)O)=O	ZIEPPXYCFRQUBE	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	-7.7294	5	0.4110204507761278
G5	C(C(CCO)=O)(C(CO)(C)O)=O	XVTAFLLYVKMINB	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	-8.9412	5	0.41102045077612825
G5	C(C(C(CO)(CC(C)O)O)=O)=O	KGBYFESZPPURFO	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-7.3264	5	0.41220712909987356
G5	C(C(C(C(CO)CO)O)=O)=O	CLHZQPJQSRWMEZ	162.05282342	C6H10O5	6	10	5	-2.5085	0.099	5	3	94.83	-3.848	5	0.8999956378396644
G5	C(CO)(C(C(CO)CO)O)=O	XZJOPFNQCHRGBM	164.068473484	C6H12O5	6	12	5	-2.2962	0.314	5	4	97.99	-0.32439	5	1.0398918846891783
G5	C1(COC(C(CO)C1O)O)=O	OCRWYQLSDCCTGK	162.05282342	C6H10O5	6	10	5	-1.6804	0.019	5	3	86.99	0.81563	5	0.769449975477375
G5	C(C(CCO)O)=CC(CO)=O	HUGVQXRIOSYUJO	160.073558864	C7H12O4	7	12	4	-0.9312	-0.345	4	3	77.76	-0.29927	4	0.07405664372570434
G5	C(C(C(CO)(C)O)=O)(O)=O	VMGIJWHLCYGEAE	148.037173356	C5H8O5	5	8	5	-2.0112	0.146	5	3	94.83	-9.0291	5	0.49094648003369507
G5	C(C1(C(C=CC1O)=O)O)(O)=O	DMNNUHBMASOZTA	158.021523292	C6H6O5	6	6	5	-1.9563	-0.09	5	3	94.83	1.1873	5	0.47838403770276455
G5	C1(COC(CO)C1(CO)O)=O	COAMASRJZDEBBU	162.05282342	C6H10O5	6	10	5	-2.2452	0.283	5	3	86.99	1.1564	5	0.9238321703447058
G5	C1(COCC(C1(CO)O)O)=O	OWPQROMQJVGAGQ	162.05282342	C6H10O5	6	10	5	-2.1533	0.283	5	3	86.99	-1.9049	5	0.9203806247787477
G5	C1C(C(C(C=1)=O)(C(C)O)O)O	GDESBMOKZGQOMT	158.0579088	C7H10O4	7	10	4	-1.2474	-0.486	4	3	77.76	1.2633	4	0.25840920208934
G5	C(C(C(CCO)O)=O)(O)=O	YAYJXHJKCGUDTE	148.037173356	C5H8O5	5	8	5	-1.9374	-0.015	5	3	94.83	-8.2266	5	0.49439802559965296
G5	C1(COC(CC1(CO)O)O)=O	JMXNMJBCJCUYMD	162.05282342	C6H10O5	6	10	5	-1.6517	0.07	5	3	86.99	-1.1005	5	0.6625747589450514
G5	C(COC(C(CO)O)O)=O	AZWCYHREVQBGOB	150.05282342	C5H10O5	5	10	5	-2.4561	0.209	5	3	86.99	-3.2195	5	0.8626955277601202
G5	C1(COC(CO)(C1O)O)=O	HBVVBYOKMJQPDB	148.037173356	C5H8O5	5	8	5	-2.0274	0.202	5	3	86.99	1.1317	5	1.0446747294762646
G5	C1(COC(C1(CO)O)O)=O	CCFYREBFZMVGIW	148.037173356	C5H8O5	5	8	5	-1.9937	0.34	5	3	86.99	1.3593	5	1.0446747294762646
G5	C1(C(O)OCC1(CO)O)=O	KJCAETXGTOWRRB	148.037173356	C5H8O5	5	8	5	-1.9937	0.34	5	3	86.99	0.96596	5	1.0446747294762646
G5	C1(C(O)OC(CO)C1O)=O	UEOOBZKAARMIMK	148.037173356	C5H8O5	5	8	5	-1.967	0.071	5	3	86.99	0.046362	5	1.0458614078000108
G5	C(CO)(C1(COC(C1)O)O)=O	DPDKBZPSHMYGAR	162.05282342	C6H10O5	6	10	5	-1.8839	0.07	5	3	86.99	2.4376	5	0.6660263045110094
G5	C1(C(O)OCC(C1O)O)=O	OFKXRTOSNFSKMK	148.037173356	C5H8O5	5	8	5	-1.8751	0.071	5	3	86.99	-2.7385	5	1.0424098622340519
G5	C(CO)(CC(CO)CO)=O	SPMBXIFNPCDWNQ	148.073558864	C6H12O4	6	12	4	-1.2744	-0.085	4	3	77.76	-4.3875	4	0.3823765954370194
G5	C(C(CO)CC(CO)=O)(O)=O	ZKUXCHFMOWLKPY	162.05282342	C6H10O5	6	10	5	-1.624	-0.067	5	3	94.83	-3.439	5	0.22143813884297572
G5	C(CO)(C(CO)CC(O)=O)=O	AIXRUSYPPJFPLY	162.05282342	C6H10O5	6	10	5	-1.624	-0.067	5	3	94.83	-1.8815	5	0.22143813884297595
G5	C(CO)(CC(CO)CCO)=O	RVUKDMUMPMBARS	162.089208928	C7H14O4	7	14	4	-0.82	-0.355	4	3	77.76	-4.7475	4	0.0037281704717640612
G5	C(CO)(CC(CO)C(C)O)=O	OTJFNNCSEFHLTF	162.089208928	C7H14O4	7	14	4	-0.9151	-0.463	4	3	77.76	-3.6307	4	0.00146330322955137
G5	C(C1(C(C(CC(C1)O)O)=O)O)=O	RWENKDMOPXQDMQ	174.05282342	C7H10O5	7	10	5	-2.0537	-0.422	5	3	94.83	-1.8412	5	0.5953730091397634
G5	C(C1(CC(C(C(C1)O)=O)O)O)=O	CQKVZDJRMOKZAO	174.05282342	C7H10O5	7	10	5	-2.0537	-0.422	5	3	94.83	-1.9806	5	0.5953730091397634
G5	C1(C(C(CO)C(C(C1)=O)O)O)=O	SXFJDLXLXYUJTH	174.05282342	C7H10O5	7	10	5	-1.7264	-0.309	5	3	94.83	-5.0818	5	0.7010615473483416
G5	C1(C(C(C)(C(CO)C1O)O)O)=O	QMYBQGQVIQWMHL	176.068473484	C7H12O5	7	12	5	-1.9141	-0.097	5	4	97.99	2.2984	5	0.8421444725216015
G5	C1(C(C(CC1O)(CCO)O)O)=O	CYGJJUDDQKQQGX	176.068473484	C7H12O5	7	12	5	-1.729	-0.207	5	4	97.99	-0.55851	5	0.7387208015552361
G5	C1(C(C(CO)C(C1(C)O)O)O)=O	XOXUYFZPHAVYBN	176.068473484	C7H12O5	7	12	5	-1.9141	-0.097	5	4	97.99	2.0921	5	0.8421444725216015
G5	C1(C(CC(C1(C)O)O)O)=O	OGLNXMFUWYNGQX	146.0579088	C6H10O4	6	10	4	-1.2567	-0.444	4	3	77.76	2.9521	4	0.4575890700261186
G5	C1(C(CC(CC1(CO)O)O)O)=O	GVWHPLYAQPWXRL	176.068473484	C7H12O5	7	12	5	-1.8414	-0.207	5	4	97.99	-1.5775	5	0.7352692559892776
G5	C1(C(CC(CO)(CC1O)O)O)=O	GMHSZKGRLZEAGW	176.068473484	C7H12O5	7	12	5	-1.8414	-0.207	5	4	97.99	-1.8831	5	0.7352692559892778
G5	C1(C(CC(C(C1(C)O)O)O)O)=O	GIKZBJVNPCCYPN	176.068473484	C7H12O5	7	12	5	-1.7668	-0.315	5	4	97.99	2.795	5	0.7330043887470654
G5	C1(C(CC(CC1O)O)O)=O	REIXITHLEXDJKR	146.0579088	C6H10O4	6	10	4	-1.2127	-0.605	4	3	77.76	1.0688	4	0.4575890700261186
G5	C(C(C1C(C(CC1O)O)O)O)=O	AVLMJZCIRVSPID	176.068473484	C7H12O5	7	12	5	-2.2834	-0.422	5	4	97.99	-2.4416	5	0.8467826964113049
G5	C1(C(CC(C(CC1O)O)O)O)=O	RIQKVSCVWXYSTJ	176.068473484	C7H12O5	7	12	5	-1.7228	-0.476	5	4	97.99	0.70362	5	0.7330043887470654
G5	C1(CC(CO)C(C(C1O)=O)O)=O	MGWYZYDKBQGVAC	174.05282342	C7H10O5	7	10	5	-1.7264	-0.309	5	3	94.83	-2.5879	5	0.7010615473483416
G5	C(C1(C(C(CC1CO)O)=O)O)=O	CXBATAARLUBGAR	174.05282342	C7H10O5	7	10	5	-2.201	-0.204	5	3	94.83	-4.1188	5	0.7045130929142996
G5	C(C1(C(C(C(CO)C1)O)=O)O)=O	LUOIVNOLMBKCAK	174.05282342	C7H10O5	7	10	5	-2.201	-0.204	5	3	94.83	-5.4239	5	0.7045130929142996
G5	C1(C(CC(C1(CCO)O)O)O)=O	MISFZMKZSVJOAU	176.068473484	C7H12O5	7	12	5	-1.729	-0.207	5	4	97.99	-0.68303	5	0.7387208015552359
G5	C1(C(C(C(CO)C1O)O)=O)=O	IDQRTEIEFBCLCW	160.037173356	C6H8O5	6	8	5	-2.0684	-0.039	5	3	94.83	-4.2005	5	1.0831615178795553
G5	C(C1(C(C(CC1O)O)=O)O)=O	NNKCVTCAXYJTON	160.037173356	C6H8O5	6	8	5	-2.3957	-0.152	5	3	94.83	-1.0741	5	0.9774729796709768
G5	C1(C(CC(C(C1O)=O)O)O)=O	HTEBRSSXLBSTNK	160.037173356	C6H8O5	6	8	5	-1.9211	-0.257	5	3	94.83	1.1135	5	0.9740214341050188
G5	C(C(C1COC(C1O)O)O)=O	QWRBAKVXYXHYJW	162.05282342	C6H10O5	6	10	5	-2.0937	-0.145	5	3	86.99	-2.8209	5	0.7740881993670784
G5	C1(C(CCC1(CO)O)O)=O	OCSKXCDNLDSUHU	146.0579088	C6H10O4	6	10	4	-1.3313	-0.336	4	3	77.76	-2.6735	4	0.45985393726833085
G5	C(C1(C(C(CC1)O)=O)O)(O)=O	DQKYKMWSRMMIJE	160.037173356	C6H8O5	6	8	5	-1.6809	-0.318	5	3	94.83	-1.1156	5	0.2989154806742877
G5	C1(C(CC(C1(C(C)=O)O)O)O)=O	KCZQQKZHNNJWDV	174.05282342	C7H10O5	7	10	5	-1.8553	-0.366	5	3	94.83	0.88474	5	0.5953730091397634
G5	C(C1(C(C(CC1(C)O)O)=O)O)=O	KWZDHFXKLMVWPH	174.05282342	C7H10O5	7	10	5	-2.0977	-0.261	5	3	94.83	1.1742	5	0.5953730091397634
G5	C1(C(CC(C)(C1(CO)O)O)O)=O	JDGUSBMFNINYLB	176.068473484	C7H12O5	7	12	5	-1.8854	-0.046	5	4	97.99	3.3838	5	0.7352692559892778
G5	C1(C(CC(C1(C(C)O)O)O)O)=O	ZZSOWWPIAAYPDZ	176.068473484	C7H12O5	7	12	5	-1.8241	-0.315	5	4	97.99	1.0331	5	0.7364559343130234
G5	C1(C(C(CC1O)O)(CC=O)O)=O	OYQQDQOCGBVACH	174.05282342	C7H10O5	7	10	5	-1.9413	-0.422	5	3	94.83	-0.95846	5	0.5988245547057219
G5	C1(C(C(CC1O)(C(C)O)O)O)=O	NDOFFLATLQHESB	176.068473484	C7H12O5	7	12	5	-1.8241	-0.315	5	4	97.99	0.96899	5	0.7364559343130234
G5	C1(C(CO)(CC(C(C1)=O)O)O)=O	BJATXOSFRFEORJ	174.05282342	C7H10O5	7	10	5	-1.6977	-0.258	5	3	94.83	-6.9414	5	0.5941863308160177
G5	C(C(CCO)O)(C(C=C)O)=O	RYKVELAEIRUKII	160.073558864	C7H12O4	7	12	4	-0.9596	-0.62	4	3	77.76	-5.365	4	0.07524332204945008
G5	C1(COC(C(CCO)O)C1O)=O	FEKHHIJUBQXZIQ	176.068473484	C7H12O5	7	12	5	-1.7295	-0.256	5	3	86.99	-0.17952	5	0.5463704237031963
G5	C1(C(C(CO1)C(CCO)O)O)=O	BLDOKPQPVDMQFG	176.068473484	C7H12O5	7	12	5	-1.6427	-0.368	5	3	86.99	-2.7721	5	0.39425309607807774
G5	C(C(C(CC(C)O)O)=O)(O)=O	UWTDUHGUUMZEDV	162.05282342	C6H10O5	6	10	5	-1.5781	-0.393	5	3	94.83	-9.4153	5	0.1134847333921851
G5	C(CC(C(C(C)O)=O)O)(O)=O	IVRJRQYSHWDDGO	162.05282342	C6H10O5	6	10	5	-1.5781	-0.393	5	3	94.83	0.8079	5	0.1134847333921851
G5	C(C(C(CO)=O)O)(C(C=C)O)=O	CZDXATKZQGNIJI	174.05282342	C7H10O5	7	10	5	-2.0126	-0.272	5	3	94.83	-3.0859	5	0.5916756861283502
G5	C(C(C(C(C=C)O)=O)(C)O)(O)=O	RHNAABIPRCZXBS	174.05282342	C7H10O5	7	10	5	-1.383	-0.441	5	3	94.83	-3.3385	5	-0.08914668011055163
G5	C1(COC(C(C(C)O)O)C1O)=O	YUTZHHWCPNJWRC	176.068473484	C7H12O5	7	12	5	-1.8246	-0.364	5	3	86.99	0.56369	5	0.5441055564609841
G5	C1(C(C(CO1)C(C(C)O)O)O)=O	DBIMFZZFQCNOEM	176.068473484	C7H12O5	7	12	5	-1.7378	-0.476	5	3	86.99	-1.9947	5	0.39198822883586526
G5	C(C(C(CO)=O)(CC(C)O)O)=O	ZUWXMIKDKZBSHB	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-4.4345	5	0.41220712909987356
G5	C(CC(C(CC(CO)O)O)=O)=O	NQBCRWAHAVLESJ	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-5.7055	5	0.41565867466583134
G5	C(CO)(C(CO)(CC(C)O)O)=O	GIFXRSJNCBEMTG	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	-4.0308	5	0.5521033759493877
G5	C(C(C(C(CO)O)C(C)O)O)=O	ADPKRYGGOJRFDW	178.084123548	C7H14O5	7	14	5	-2.118	-0.228	5	4	97.99	-4.012	5	0.6601652708054572
G5	C(C(CC(CO)O)O)(C(C)O)=O	ISQBGOHLQZIWBA	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-4.5138	5	0.5532900542731328
G5	C(CO)(C(C(CO)=O)(C)O)=O	QTJSNHHGUHEOTF	162.05282342	C6H10O5	6	10	5	-2.2602	0.206	5	3	94.83	2.5669	5	0.7896688757413834
G5	C(CO)(C1(COCC1O)O)=O	RTIYSHRZJRIOLX	162.05282342	C6H10O5	6	10	5	-2.3855	0.283	5	3	86.99	-1.7166	5	0.9238321703447058
G5	C(CO)(C1(C(O)OCC1)O)=O	AHOPKIVWIVYLSY	162.05282342	C6H10O5	6	10	5	-1.8839	0.07	5	3	86.99	1.8629	5	0.6660263045110101
G5	C1(C(C(CO1)C(CO)O)O)=O	GCWYQQPIWUQJGK	162.05282342	C6H10O5	6	10	5	-2.0971	-0.098	5	3	86.99	-1.5865	5	0.7729015210433331
G5	C(C(CO)O)(C(C(C)=O)(C)O)=O	KSDMTYSIKWCHMJ	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	1.5558	5	0.4087555835339156
G5	C(C(C(C(C(C)=O)(C)O)O)O)=O	SANPVEJJXLYRSE	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	0.65333	5	0.4099422618576609
G5	C(C(C(C(CO)O)=O)(C=C)O)=O	PHMJGEWRSWJCIS	174.05282342	C7H10O5	7	10	5	-2.1724	-0.167	5	3	94.83	-6.1195	5	0.5916756861283502
G5	C(C(CO)(CO)O)(C(C=C)O)=O	RQCCPEJQNPLPED	176.068473484	C7H12O5	7	12	5	-1.9601	0.048	5	4	97.99	-5.2906	5	0.7315719329778642
G5	C(C(C)O)(C(C(C(C)O)=O)O)=O	RNXJYEZBLAMTEN	176.068473484	C7H12O5	7	12	5	-1.9222	-0.441	5	3	94.83	-0.53329	5	0.4099422618576609
G5	C(C(C(CC(CCO)O)O)=O)=O	XUBLOJCKDAKMAP	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-3.0937	5	0.41565867466583156
G5	C(C(C(CC(C(C)O)O)O)=O)=O	RKFFOOFFZCCMOD	176.068473484	C7H12O5	7	12	5	-2.0082	-0.497	5	3	94.83	-1.8634	5	0.41339380742361886
G5	C(CO)(C(CC(CCO)O)O)=O	DKOVWYAHISOJSX	178.084123548	C7H14O5	7	14	5	-1.7008	-0.174	5	4	97.99	0.12954	5	0.5555549215153456
G5	C(CO)(C(CC(C(C)O)O)O)=O	PGQBNUKAXUHQOC	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	1.2407	5	0.5532900542731328
G5	C(C(C(C(CO)C(C)O)O)=O)=O	MNXGAOHRADBJEN	176.068473484	C7H12O5	7	12	5	-2.1492	-0.279	5	3	94.83	-3.2589	5	0.519082345632197
G5	C(CO)(C(C(CO)C(C)O)O)=O	NMRSASSMZGKUGF	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	0.18172	5	0.6589785924817112
G5	C(C(C(CO)CO)O)(C(C)O)=O	JHEFDITVPSCFHK	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	-2.4054	5	0.658978592481711
G5	C(CO)(C(C(C=CCO)=O)O)=O	BZHWCGIMPUTWJS	174.05282342	C7H10O5	7	10	5	-1.9842	0.003	5	3	94.83	2.1547	5	0.5904890078046049
G5	C(C(C)=O)(C(C(CO)CO)O)=O	IDSAJPAPHRUMGC	176.068473484	C7H12O5	7	12	5	-1.9681	-0.115	5	3	94.83	-5.4259	5	0.5178956673084515
G5	C(C(C(C(CO)CCO)O)=O)=O	ROSSSTZQEORZCC	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-6.9682	5	0.5213472128744095
G5	C(CO)(C(C=CC(CO)O)O)=O	QBJGWDOGZBRSSF	176.068473484	C7H12O5	7	12	5	-1.953	0.054	5	4	97.99	1.2646	5	0.7315719329778648
G5	C(C(CCO)O)(C(CCO)O)=O	UAMSTBGBVSYXIR	178.084123548	C7H14O5	7	14	5	-1.7008	-0.174	5	4	97.99	-0.96704	5	0.5555549215153458
G5	C(C(C(CO)C(CCO)O)O)=O	MOHCXSRZHOUBHZ	178.084123548	C7H14O5	7	14	5	-2.0229	-0.12	5	4	97.99	-4.2768	5	0.662430138047669
G5	C(C(C(CO)C(C(C)O)O)O)=O	WBBKRLASLZCFNA	178.084123548	C7H14O5	7	14	5	-2.118	-0.228	5	4	97.99	-3.5446	5	0.6601652708054572
G5	C(C(CC(CC(C)O)O)O)=O	IFNVVBOWOIVOFA	162.089208928	C7H14O4	7	14	4	-0.9552	-0.845	4	3	77.76	-6.7445	4	-0.10303855665528192
G5	C(C(CC(C)O)O)(C(C)O)=O	IFUMOXHTEXXYQQ	162.089208928	C7H14O4	7	14	4	-0.8692	-0.789	4	3	77.76	-1.9795	4	-0.10649010222123947
G5	C(C(CC(C(C(C)O)O)O)O)=O	JDTUHBSJOILBDZ	178.084123548	C7H14O5	7	14	5	-1.977	-0.446	5	4	97.99	-3.8645	5	0.5544767325968788
G5	C(C(CC(CC(CO)O)O)O)=O	RPWISPMOTZONNH	178.084123548	C7H14O5	7	14	5	-1.8819	-0.338	5	4	97.99	-8.1631	5	0.5567415998390911
G5	C(C(CC(C(C)=O)(CO)O)O)=O	XFMVAZLCSZIYRM	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-4.8678	5	0.41220712909987334
G5	C(C(CC(C(CO)=O)(C)O)O)=O	FJJXERJOODHOMM	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	0.059122	5	0.41220712909987356
G5	C(C(C)O)(C(C(CO)=O)(C)O)=O	ADMQSNDLDFZQSP	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	1.3869	5	0.4087555835339156
G5	C(C(CO)(C)O)(C(C(C)=O)O)=O	UIFCUNPPVRERRH	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	-2.7728	5	0.4087555835339156
G5	C(C(CC(CO)(C(C)O)O)O)=O	XQHLRMXWFZMFEC	178.084123548	C7H14O5	7	14	5	-1.9557	-0.177	5	4	97.99	-6.5855	5	0.5532900542731333
G5	C(C(C)O)(C(CO)(C(C)O)O)=O	FVZDNOIQGMSZML	178.084123548	C7H14O5	7	14	5	-1.8697	-0.121	5	4	97.99	0.39965	5	0.5498385087071755
G5	C(C(CC(C(CCO)O)O)O)=O	RETWHSKXNBMWAI	178.084123548	C7H14O5	7	14	5	-1.8819	-0.338	5	4	97.99	-5.3522	5	0.5567415998390913
G5	C(C(C(C(C)O)=O)(C)O)(O)=O	MNKRTDOUBUSQHX	162.05282342	C6H10O5	6	10	5	-1.6519	-0.232	5	3	94.83	-0.22464	5	0.11003318782622709
G5	C(C(C)O)(C1(COC(C1)O)O)=O	WBVQQDJXARATLF	176.068473484	C7H12O5	7	12	5	-1.5246	-0.308	5	3	86.99	0.65073	5	0.2851130123035418
G5	C(C(CC(C=C)(CO)O)O)=O	UPUPONCQDMHXQV	160.073558864	C7H12O4	7	12	4	-1.1194	-0.515	4	3	77.76	-10.904	4	0.07524332204945008
G5	C(C(C)O)(C(C=C)(CO)O)=O	LBWDRWUEBXHFKI	160.073558864	C7H12O4	7	12	4	-1.0334	-0.459	4	3	77.76	-4.7935	4	0.07179177648349208
G5	C(C(CO)(C)O)(C(C=C)O)=O	URGLPKKNOKWZKQ	160.073558864	C7H12O4	7	12	4	-1.0334	-0.459	4	3	77.76	-6.3967	4	0.07179177648349208
G5	C(C(CC(C(C)O)O)O)=O	GNTQICZXQYZQNE	148.073558864	C6H12O4	6	12	4	-1.4096	-0.575	4	3	77.76	-4.0183	4	0.27560986830997414
G5	C(C(CC1(COCC1O)O)O)=O	CKFAIDOASAJIOS	176.068473484	C7H12O5	7	12	5	-2.1122	-0.151	5	3	86.99	-5.9008	5	0.5463704237031966
G5	C(C(C)O)(C1(COCC1O)O)=O	FGDREDYBZDMZCC	176.068473484	C7H12O5	7	12	5	-2.0262	-0.095	5	3	86.99	-3.5554	5	0.5429188781372382
G5	C1(COC(C(CO)(C)O)C1O)=O	URFVYAUDBZFGFQ	176.068473484	C7H12O5	7	12	5	-1.8033	-0.095	5	3	86.99	-1.312	5	0.542918878137239
G5	C(C(CC1(C(O)OCC1)O)O)=O	RCFNTCKMBZIYMJ	176.068473484	C7H12O5	7	12	5	-1.6106	-0.364	5	3	86.99	-3.218	5	0.2885645578695
G5	C(C(C)O)(C1(C(O)OCC1)O)=O	HACYLGCFNTZZKS	176.068473484	C7H12O5	7	12	5	-1.5246	-0.308	5	3	86.99	0.058868	5	0.28511301230354225
G5	C1(C(C(CO1)C(CO)(C)O)O)=O	WBDKDINDAISRIZ	176.068473484	C7H12O5	7	12	5	-1.7165	-0.207	5	3	86.99	-3.8585	5	0.39080155051211973
G5	C(C(C(C(C)O)C(C)O)O)=O	CFABFSASQJCPNG	162.089208928	C7H14O4	7	14	4	-1.1913	-0.735	4	3	77.76	-3.8084	4	0.0003851143110842059
G5	C(CC(C(CO)=O)O)(C(C)O)=O	IINWRBXRAUSRPD	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	1.4291	5	0.41220712909987334
G5	C(C(CO)C(C=O)O)(C(C)O)=O	MKNKSVLDBXHGNR	176.068473484	C7H12O5	7	12	5	-2.1492	-0.279	5	3	94.83	-3.0195	5	0.519082345632197
G5	C1(C(O)OC(C)C(C1O)O)=O	ROINWGNWDSQZMJ	162.05282342	C6H10O5	6	10	5	-1.5504	-0.307	5	3	86.99	1.4843	5	0.6614965700265845
G5	C1(C(CC(CO)C1O)O)=O	XFSBJMSWAHWVCM	146.0579088	C6H10O4	6	10	4	-1.36	-0.387	4	3	77.76	-2.3293	4	0.5667291538006545
G5	C(CO)(C(C)(CCO)O)=O	LPEGZTVDJVLXGA	148.073558864	C6H12O4	6	12	4	-1.2072	-0.142	4	3	77.76	-0.6937	4	0.2732365116624831
G5	C(C(C(CC(CO)CO)O)=O)=O	OKPORRPQIWZENJ	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-5.9825	5	0.5213472128744098
G5	C(C(COC(CO)CO)O)=O	ZBMJQVKFTYMDAW	164.068473484	C6H12O5	6	12	5	-2.3158	0.152	5	3	86.99	-4.6854	5	0.7418529686285616
G5	C(C(C)O)(OC(CO)CO)=O	FKDAUXUGSFYAOD	164.068473484	C6H12O5	6	12	5	-1.5264	-0.122	5	3	86.99	-4.6562	5	0.4771440116629495
G5	C(C(COCC(CO)O)O)=O	IUSZZOKHGFDCJA	164.068473484	C6H12O5	6	12	5	-2.3158	0.152	5	3	86.99	-5.0033	5	0.7418529686285616
G5	C(C(C)O)(OCC(CO)O)=O	RSGINGXWCXYMQU	164.068473484	C6H12O5	6	12	5	-1.5264	-0.122	5	3	86.99	-2.3356	5	0.4771440116629493
G5	C(C(O)OCCO)(C(C)O)=O	VUGIEOUHYJVGAW	164.068473484	C6H12O5	6	12	5	-1.9157	-0.0049999	5	3	86.99	-1.3935	5	0.4805955572289068
G5	C(COC(CO)O)(C(C)O)=O	YTFMVKGESKNMIX	164.068473484	C6H12O5	6	12	5	-1.9157	-0.005	5	3	86.99	-0.81123	5	0.480595557228907
G5	C(C(CCOC(CO)O)O)=O	RJYXXNSTRYQURJ	164.068473484	C6H12O5	6	12	5	-2.0017	-0.061	5	3	86.99	-4.1375	5	0.484047102794865
G5	C(CO)(C(C)(O)OCCO)=O	JYNWVYFVSZQCBM	164.068473484	C6H12O5	6	12	5	-1.3338	0.126	5	3	86.99	1.4539	5	0.4794088789051617
G5	C(CO)(C(CCCO)O)=O	HNNUXZUCXOQBFP	148.073558864	C6H12O4	6	12	4	-1.1334	-0.303	4	3	77.76	-3.6247	4	0.2766880572284408
G5	C(C(C(CCCO)O)=O)(O)=O	PBJZAVNOIRDNFM	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-11.832	5	0.11574960063439779
G5	C(CCC(C(CO)=O)O)(O)=O	UWQSXGTYMVGXEU	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	0.49176	5	0.11574960063439735
G5	C(C(C=CC(CO)(CO)O)O)=O	FFHIBEPSELQSQM	176.068473484	C7H12O5	7	12	5	-2.1128	0.159	5	4	97.99	-4.3425	5	0.7315719329778646
G5	C(C1CC(C(C1O)=O)O)(O)=O	JMKNLPWWMHCHOJ	160.037173356	C6H8O5	6	8	5	-1.7096	-0.369	5	3	94.83	-0.27983	5	0.4057906972066114
G5	C(CO)(C(C)(CC(O)=O)O)=O	BEJJHIGJMMAXJB	162.05282342	C6H10O5	6	10	5	-1.5568	-0.124	5	3	94.83	2.23	5	0.11229805506843935
G5	C1(CCC(C(C1(CO)O)=O)O)=O	KTIHAQJQPXKAEH	174.05282342	C7H10O5	7	10	5	-1.6977	-0.258	5	3	94.83	0.54284	5	0.5941863308160181
G5	C(C1(CO)CC(C(C1O)=O)O)=O	LSUGDEXDLDCSJY	174.05282342	C7H10O5	7	10	5	-2.1675	-0.272	5	3	94.83	-5.6342	5	0.7045130929142996
G5	C1(CC(C(C1(CO)O)=O)O)=O	RPKOUHRDLKJDKR	160.037173356	C6H8O5	6	8	5	-2.0397	0.012	5	3	94.83	2.0459	5	0.9762863013472315
